Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRN_M_R
1968,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1969,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1970,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
1971,Water,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
1972,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water
1973,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1974,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1975,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
1976,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
1977,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1978,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1979,Water,NULL,Forest,Water,Non_Wetland,NULL,Bareland
1980,Water,NULL,Forest,Water,Non_Wetland,NULL,Water
1981,Water,NULL,Forest,Water,Non_Wetland,NULL,Forest
1982,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Forest
1983,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Bareland
1984,Water,Cropland,NULL,Water,Non_Wetland,NULL,Bareland
1985,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL
1986,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1987,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1988,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
1989,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1990,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1991,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1992,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1993,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Bareland
1994,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
1995,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Forest
1996,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1997,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Water
1998,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1999,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
2000,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland
2001,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water
2002,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
2003,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2004,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2005,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water
2006,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
2007,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Bareland
2008,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water
2009,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland
2010,Water,Cropland,Wetland,NULL,Wetland,NULL,Water
2011,Water,Cropland,Wetland,NULL,Wetland,NULL,Forest
2012,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Bareland
2013,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water
2014,Water,Cropland,Wetland,Water,Wetland,NULL,Water
2015,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
2016,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland
2017,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2018,Water,Cropland,Built-up,Water,Non_Wetland,NULL,Bareland
2019,Water,Cropland,Water,NULL,Water,NULL,Grassland
2020,Water,Cropland,Water,NULL,Water,NULL,Bareland
2021,Water,Cropland,Water,Non_Water,Water,NULL,Bareland
2022,Water,Cropland,Water,Water,Water,NULL,Bareland
2023,Water,Cropland,Water,Water,Water,NULL,Water
2024,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
2025,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland
2026,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
2027,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2028,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Bareland
2029,Water,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
2030,Water,Cropland,Forest,Water,Non_Wetland,NULL,Bareland
2031,Water,Cropland,Forest,Water,Non_Wetland,NULL,Water
2032,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
2033,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland
2034,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water
2035,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
2036,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
2037,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Bareland
2038,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water
2039,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest
2040,Water,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
2041,Water,Wetland,NULL,Water,Non_Wetland,NULL,Bareland
2042,Water,Wetland,NULL,Water,Non_Wetland,NULL,Water
2043,Water,Wetland,NULL,Water,Non_Wetland,NULL,Forest
2044,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2045,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2046,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2047,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Built-up
2048,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
2049,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
2050,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2051,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2052,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
2053,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2054,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
2055,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
2056,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
2057,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
2058,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
2059,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland
2060,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
2061,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
2062,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2063,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2064,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water
2065,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
2066,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Bareland
2067,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Water
2068,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
2069,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
2070,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
2071,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
2072,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
2073,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
2074,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2075,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2076,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
2077,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
2078,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
2079,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Bareland
2080,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Water
2081,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
2082,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland
2083,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland
2084,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland
2085,Water,Wetland,Wetland,NULL,Wetland,NULL,Water
2086,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest
2087,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
2088,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
2089,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
2090,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water
2091,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
2092,Water,Wetland,Wetland,Water,Wetland,NULL,Grassland
2093,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland
2094,Water,Wetland,Wetland,Water,Wetland,NULL,Bareland
2095,Water,Wetland,Wetland,Water,Wetland,NULL,Water
2096,Water,Wetland,Wetland,Water,Wetland,NULL,Forest
2097,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland
2098,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest
2099,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
2100,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Bareland
2101,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Built-up
2102,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest
2103,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Forest
2104,Water,Wetland,Water,NULL,Water,NULL,Grassland
2105,Water,Wetland,Water,NULL,Water,NULL,Bareland
2106,Water,Wetland,Water,NULL,Water,NULL,Water
2107,Water,Wetland,Water,NULL,Water,NULL,Forest
2108,Water,Wetland,Water,Non_Water,Water,NULL,Grassland
2109,Water,Wetland,Water,Non_Water,Water,NULL,Bareland
2110,Water,Wetland,Water,Non_Water,Water,NULL,Water
2111,Water,Wetland,Water,Non_Water,Water,NULL,Forest
2112,Water,Wetland,Water,Water,Water,NULL,Grassland
2113,Water,Wetland,Water,Water,Water,NULL,Wetland
2114,Water,Wetland,Water,Water,Water,NULL,Bareland
2115,Water,Wetland,Water,Water,Water,NULL,Water
2116,Water,Wetland,Water,Water,Water,NULL,Forest
2117,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
2118,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
2119,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
2120,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
2121,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water
2122,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
2123,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2124,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
2125,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland
2126,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
2127,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
2128,Water,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
2129,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
2130,Water,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
2131,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water
2132,Water,Wetland,Forest,Water,Non_Wetland,NULL,Forest
2133,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Grassland
2134,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland
2135,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Forest
2136,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,Bareland
2137,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,Water
2138,Water,Bareland,NULL,Water,Non_Wetland,NULL,Bareland
2139,Water,Bareland,NULL,Water,Non_Wetland,NULL,Water
2140,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL
2141,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2142,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2143,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
2144,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
2145,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2146,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2147,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Water
2148,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2149,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
2150,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
2151,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
2152,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
2153,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
2154,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
2155,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Water
2156,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
2157,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2158,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2159,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Water
2160,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Bareland
2161,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Water
2162,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
2163,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland
2164,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Water
2165,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
2166,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2167,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2168,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Water
2169,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Forest
2170,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Grassland
2171,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland
2172,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Water
2173,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Forest
2174,Water,Bareland,Wetland,NULL,Wetland,NULL,Grassland
2175,Water,Bareland,Wetland,NULL,Wetland,NULL,Wetland
2176,Water,Bareland,Wetland,NULL,Wetland,NULL,Bareland
2177,Water,Bareland,Wetland,NULL,Wetland,NULL,Water
2178,Water,Bareland,Wetland,NULL,Wetland,NULL,Forest
2179,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland
2180,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Water
2181,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
2182,Water,Bareland,Wetland,Water,Wetland,NULL,Grassland
2183,Water,Bareland,Wetland,Water,Wetland,NULL,Wetland
2184,Water,Bareland,Wetland,Water,Wetland,NULL,Bareland
2185,Water,Bareland,Wetland,Water,Wetland,NULL,Water
2186,Water,Bareland,Wetland,Water,Wetland,NULL,Forest
2187,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland
2188,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland
2189,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up
2190,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Forest
2191,Water,Bareland,Built-up,Water,Non_Wetland,NULL,Grassland
2192,Water,Bareland,Built-up,Water,Non_Wetland,NULL,Water
2193,Water,Bareland,Water,NULL,Water,NULL,Grassland
2194,Water,Bareland,Water,NULL,Water,NULL,Wetland
2195,Water,Bareland,Water,NULL,Water,NULL,Bareland
2196,Water,Bareland,Water,NULL,Water,NULL,Water
2197,Water,Bareland,Water,NULL,Water,NULL,Forest
2198,Water,Bareland,Water,Non_Water,Water,NULL,Grassland
2199,Water,Bareland,Water,Non_Water,Water,NULL,Bareland
2200,Water,Bareland,Water,Non_Water,Water,NULL,Water
2201,Water,Bareland,Water,Water,Water,NULL,Grassland
2202,Water,Bareland,Water,Water,Water,NULL,Wetland
2203,Water,Bareland,Water,Water,Water,NULL,Bareland
2204,Water,Bareland,Water,Water,Water,NULL,Water
2205,Water,Bareland,Water,Water,Water,NULL,Forest
2206,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL
2207,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
2208,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland
2209,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Water
2210,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
2211,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2212,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Bareland
2213,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Water
2214,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Forest
2215,Water,Bareland,Forest,Water,Non_Wetland,NULL,Grassland
2216,Water,Bareland,Forest,Water,Non_Wetland,NULL,Bareland
2217,Water,Bareland,Forest,Water,Non_Wetland,NULL,Water
2218,Water,Bareland,Forest,Water,Non_Wetland,NULL,Forest
2219,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
2220,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland
2221,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
2222,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Grassland
2223,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Bareland
2224,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water
2225,Water,Built-up,NULL,Water,Non_Wetland,NULL,Grassland
2226,Water,Built-up,NULL,Water,Non_Wetland,NULL,Bareland
2227,Water,Built-up,NULL,Water,Non_Wetland,NULL,Water
2228,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL
2229,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
2230,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
2231,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
2232,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
2233,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water
2234,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
2235,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2236,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2237,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water
2238,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2239,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Grassland
2240,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland
2241,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Water
2242,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Forest
2243,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
2244,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland
2245,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up
2246,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Water
2247,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
2248,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2249,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2250,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Forest
2251,Water,Built-up,Grassland,Water,Non_Wetland,NULL,Bareland
2252,Water,Built-up,Grassland,Water,Non_Wetland,NULL,Water
2253,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
2254,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
2255,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
2256,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water
2257,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
2258,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2259,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2260,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
2261,Water,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland
2262,Water,Built-up,Cropland,Water,Non_Wetland,NULL,Bareland
2263,Water,Built-up,Cropland,Water,Non_Wetland,NULL,Water
2264,Water,Built-up,Cropland,Water,Non_Wetland,NULL,Forest
2265,Water,Built-up,Wetland,NULL,Wetland,NULL,Grassland
2266,Water,Built-up,Wetland,NULL,Wetland,NULL,Forest
2267,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland
2268,Water,Built-up,Wetland,Water,Wetland,NULL,Forest
2269,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
2270,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
2271,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
2272,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
2273,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Bareland
2274,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up
2275,Water,Built-up,Built-up,Water,Non_Wetland,NULL,Grassland
2276,Water,Built-up,Built-up,Water,Non_Wetland,NULL,Bareland
2277,Water,Built-up,Built-up,Water,Non_Wetland,NULL,Water
2278,Water,Built-up,Water,NULL,Water,NULL,Grassland
2279,Water,Built-up,Water,NULL,Water,NULL,Bareland
2280,Water,Built-up,Water,Non_Water,Water,NULL,Bareland
2281,Water,Built-up,Water,Non_Water,Water,NULL,Water
2282,Water,Built-up,Water,Non_Water,Water,NULL,Forest
2283,Water,Built-up,Water,Water,Water,NULL,Grassland
2284,Water,Built-up,Water,Water,Water,NULL,Bareland
2285,Water,Built-up,Water,Water,Water,NULL,Water
2286,Water,Built-up,Water,Water,Water,NULL,Forest
2287,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
2288,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
2289,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
2290,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Water
2291,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
2292,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
2293,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,Bareland
2294,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
2295,Water,Built-up,Forest,Water,Non_Wetland,NULL,Grassland
2296,Water,Built-up,Forest,Water,Non_Wetland,NULL,Bareland
2297,Water,Built-up,Forest,Water,Non_Wetland,NULL,Water
2298,Water,Built-up,Forest,Water,Non_Wetland,NULL,Forest
2299,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland
2300,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland
2301,Water,Water,NULL,NULL,Non_Wetland,NULL,Bareland
2302,Water,Water,NULL,NULL,Non_Wetland,NULL,Water
2303,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest
2304,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland
2305,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland
2306,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water
2307,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest
2308,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland
2309,Water,Water,NULL,Water,Non_Wetland,NULL,Bareland
2310,Water,Water,NULL,Water,Non_Wetland,NULL,Water
2311,Water,Water,NULL,Water,Non_Wetland,NULL,Forest
2312,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
2313,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
2314,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
2315,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
2316,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water
2317,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
2318,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2319,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2320,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
2321,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2322,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
2323,Water,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
2324,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
2325,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water
2326,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest
2327,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
2328,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
2329,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water
2330,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest
2331,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2332,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2333,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
2334,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
2335,Water,Water,Grassland,Water,Non_Wetland,NULL,Grassland
2336,Water,Water,Grassland,Water,Non_Wetland,NULL,Bareland
2337,Water,Water,Grassland,Water,Non_Wetland,NULL,Water
2338,Water,Water,Grassland,Water,Non_Wetland,NULL,Forest
2339,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
2340,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
2341,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
2342,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water
2343,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2344,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2345,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland
2346,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2347,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
2348,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
2349,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland
2350,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland
2351,Water,Water,Cropland,Water,Non_Wetland,NULL,Water
2352,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest
2353,Water,Water,Wetland,NULL,Wetland,NULL,Grassland
2354,Water,Water,Wetland,NULL,Wetland,NULL,Wetland
2355,Water,Water,Wetland,NULL,Wetland,NULL,Bareland
2356,Water,Water,Wetland,NULL,Wetland,NULL,Water
