Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R
2600,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2601,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2602,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2603,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2604,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2605,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2606,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2607,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2608,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2609,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2610,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2611,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2612,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2613,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2614,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2615,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2616,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2617,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2618,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2619,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2620,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2621,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2622,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2623,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
2624,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2625,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2626,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2627,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2628,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2629,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2630,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2631,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2632,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2633,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2634,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2635,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2636,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2637,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2638,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2639,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2640,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2641,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2642,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2643,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2644,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2645,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2646,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2647,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2648,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2649,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2650,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2651,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2652,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2653,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2654,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2655,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2656,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2657,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2658,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2659,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2660,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2661,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2662,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2663,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2664,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2665,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2666,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2667,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2668,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2669,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2670,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2671,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2672,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2673,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2674,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2675,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2676,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2677,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2678,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2679,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2680,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2681,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2682,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2683,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2684,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2685,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2686,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2687,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2688,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2689,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2690,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2691,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2692,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2693,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2694,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2695,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2696,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2697,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2698,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2699,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2700,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2701,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2702,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2703,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2704,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2705,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2706,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2707,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2708,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2709,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2710,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2711,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2712,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2713,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2714,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2715,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2716,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2717,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2718,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2719,Forest,Wetland,Water,NULL,Water,NULL,NULL,Cropland
2720,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2721,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2722,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2723,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2724,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2725,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2726,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2727,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2728,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
2729,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2730,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2731,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2732,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2733,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2734,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2735,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2736,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2737,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2738,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2739,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2740,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2741,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2742,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2743,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2744,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2745,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2746,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2747,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2748,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2749,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2750,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2751,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
2752,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2753,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2754,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2755,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2756,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2757,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2758,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2759,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2760,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2761,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2762,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2763,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2764,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2765,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2766,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2767,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2768,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2769,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2770,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2771,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2772,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2773,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2774,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2775,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2776,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2777,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2778,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2779,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
2780,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2781,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2782,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2783,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2784,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2785,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2786,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2787,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2788,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2789,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2790,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2791,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2792,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2793,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2794,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2795,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2796,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2797,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2798,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2799,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2800,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2801,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2802,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2803,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2804,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2805,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2806,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2807,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2808,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2809,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2810,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2811,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2812,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2813,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2814,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2815,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2816,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2817,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2818,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2819,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2820,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2821,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2822,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2823,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2824,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2825,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2826,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2827,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2828,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2829,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2830,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2831,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2832,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2833,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2834,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2835,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2836,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2837,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2838,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2839,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2840,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2841,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2842,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2843,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2844,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2845,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2846,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2847,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2848,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2849,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2850,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2851,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2852,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2853,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2854,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2855,Forest,Water,Water,Water,Water,NULL,NULL,Water
2856,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2857,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2858,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2859,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2860,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2861,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2862,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2863,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2864,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2865,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2866,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2867,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2868,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2869,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2870,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2871,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2872,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2873,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2874,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2875,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2876,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2877,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2878,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2879,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2880,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2881,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2882,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2883,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2884,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2885,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2886,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2887,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2888,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2889,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2890,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2891,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2892,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2893,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2894,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2895,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2896,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2897,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2898,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2899,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2900,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2901,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2902,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2903,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2904,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2905,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2906,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2907,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2908,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2909,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2910,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2911,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2912,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2913,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2914,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2915,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2916,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2917,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2918,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2919,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2920,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2921,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2922,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2923,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2924,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2925,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2926,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2927,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2928,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2929,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2930,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2931,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2932,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2933,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2934,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2935,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2936,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2937,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2938,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2939,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2940,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2941,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2942,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2943,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2944,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
