Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MBN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MBN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MBN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MBN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MBN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MBN_M_R
2527,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
2528,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
2529,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
2530,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2531,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2532,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2533,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2534,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2535,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2536,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
2537,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2538,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2539,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
2540,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2541,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2542,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2543,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2544,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2545,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2546,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2547,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2548,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2549,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2550,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
2551,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2552,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2553,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2554,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2555,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2556,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2557,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
2558,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2559,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2560,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2561,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2562,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2563,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2564,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
2565,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Water
2566,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2567,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
2568,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2569,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2570,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2571,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2572,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
2573,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2574,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
2575,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2576,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2577,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
2578,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
2579,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2580,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
2581,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2582,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2583,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2584,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2585,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2586,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2587,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2588,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2589,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2590,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2591,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2592,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2593,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2594,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2595,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2596,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2597,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2598,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2599,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2600,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2601,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2602,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2603,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2604,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Water,Forest
2605,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2606,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2607,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2608,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2609,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2610,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
2611,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2612,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2613,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2614,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2615,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
2616,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Forest
2617,Forest,Cropland,Water,NULL,Water,Grassland,Bareland,Grassland
2618,Forest,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
2619,Forest,Cropland,Water,NULL,Water,Water,Grassland,Grassland
2620,Forest,Cropland,Water,NULL,Water,Water,Grassland,Forest
2621,Forest,Cropland,Water,Non_Water,Water,Grassland,Wetland,Forest
2622,Forest,Cropland,Water,Water,Water,Grassland,Water,Grassland
2623,Forest,Cropland,Water,Water,Water,Water,Water,Forest
2624,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2625,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2626,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2627,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2628,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2629,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2630,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2631,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2632,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2633,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2634,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2635,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2636,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2637,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2638,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2639,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2640,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2641,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2642,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2643,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2644,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2645,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Water,Forest
2646,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2647,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2648,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2649,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2650,Forest,Cropland,Forest,Water,Non_Wetland,Water,Water,Grassland
2651,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2652,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2653,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2654,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2655,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2656,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2657,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2658,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2659,Forest,Wetland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2660,Forest,Wetland,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
2661,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
2662,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
2663,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2664,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
2665,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2666,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
2667,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2668,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2669,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2670,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2671,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Water
2672,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2673,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2674,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2675,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
2676,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2677,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2678,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
2679,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2680,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
2681,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2682,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
2683,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2684,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2685,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2686,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2687,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2688,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2689,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2690,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2691,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2692,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
2693,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2694,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2695,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2696,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2697,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2698,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2699,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2700,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2701,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2702,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
2703,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2704,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
2705,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
2706,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2707,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
2708,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2709,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
2710,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2711,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
2712,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
2713,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
2714,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
2715,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
2716,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
2717,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2718,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
2719,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2720,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2721,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2722,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2723,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
2724,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2725,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2726,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2727,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Grassland
2728,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Water
2729,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
2730,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
2731,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
2732,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
2733,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
2734,Forest,Wetland,Water,NULL,Water,Water,Wetland,Grassland
2735,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
2736,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
2737,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
2738,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
2739,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
2740,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
2741,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
2742,Forest,Wetland,Water,Water,Water,NULL,Wetland,Grassland
2743,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
2744,Forest,Wetland,Water,Water,Water,Grassland,Water,Grassland
2745,Forest,Wetland,Water,Water,Water,Grassland,Water,Water
2746,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
2747,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
2748,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
2749,Forest,Wetland,Water,Water,Water,Wetland,Water,Grassland
2750,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
2751,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
2752,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
2753,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
2754,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
2755,Forest,Wetland,Water,Water,Water,Water,Water,Bareland
2756,Forest,Wetland,Water,Water,Water,Water,Water,Forest
2757,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2758,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2759,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2760,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2761,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2762,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2763,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2764,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2765,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2766,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2767,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2768,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
2769,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2770,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
2771,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2772,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2773,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2774,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2775,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2776,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
2777,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2778,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2779,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2780,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2781,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2782,Forest,Bareland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2783,Forest,Bareland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2784,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2785,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2786,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2787,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
2788,Forest,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
2789,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2790,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2791,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2792,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2793,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2794,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2795,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2796,Forest,Bareland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2797,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2798,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2799,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2800,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
2801,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2802,Forest,Bareland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2803,Forest,Bareland,Grassland,Water,Non_Wetland,Built-up,Built-up,Water
2804,Forest,Bareland,Grassland,Water,Non_Wetland,Built-up,Water,Water
2805,Forest,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
2806,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Water,Forest
2807,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
2808,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
2809,Forest,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
2810,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
2811,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
2812,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
2813,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
2814,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2815,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2816,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2817,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2818,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2819,Forest,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
2820,Forest,Bareland,Water,Non_Water,Water,Water,Wetland,Bareland
2821,Forest,Bareland,Water,Non_Water,Water,Water,Water,Water
2822,Forest,Bareland,Water,Water,Water,Wetland,Water,Water
2823,Forest,Bareland,Water,Water,Water,Built-up,Water,Water
2824,Forest,Bareland,Water,Water,Water,Water,Grassland,Water
2825,Forest,Bareland,Water,Water,Water,Water,Wetland,Water
2826,Forest,Bareland,Water,Water,Water,Water,Water,Water
2827,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2828,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2829,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2830,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2831,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2832,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2833,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2834,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2835,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2836,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2837,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2838,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2839,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2840,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2841,Forest,Bareland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2842,Forest,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2843,Forest,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2844,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
2845,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2846,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2847,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2848,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2849,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
2850,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2851,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2852,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2853,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
