Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEB_M_R
2572,Forest,NULL,Water,Water,Water,Water,Grassland,Water
2573,Forest,NULL,Water,Water,Water,Water,Water,Water
2574,Forest,NULL,Water,Water,Water,Forest,Water,Forest
2575,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2576,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2577,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2578,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2579,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
2580,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2581,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2582,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2583,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2584,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2585,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2586,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2587,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2588,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
2589,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2590,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2591,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2592,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2593,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2594,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2595,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2596,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2597,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2598,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2599,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2600,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2601,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2602,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2603,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2604,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2605,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2606,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2607,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2608,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2609,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2610,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2611,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2612,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2613,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2614,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2615,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2616,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2617,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2618,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
2619,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2620,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2621,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2622,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2623,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2624,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2625,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2626,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2627,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
2628,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2629,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2630,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2631,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
2632,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2633,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
2634,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2635,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2636,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2637,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2638,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2639,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2640,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
2641,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2642,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Forest
2643,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
2644,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2645,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
2646,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2647,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Water
2648,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
2649,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2650,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2651,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2652,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2653,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2654,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2655,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2656,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2657,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2658,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2659,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2660,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2661,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2662,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2663,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2664,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2665,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2666,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2667,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2668,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2669,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2670,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2671,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2672,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2673,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2674,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2675,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2676,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2677,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2678,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2679,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2680,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2681,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2682,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2683,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2684,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2685,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2686,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2687,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2688,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2689,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2690,Forest,Cropland,Wetland,Water,Wetland,Bareland,Water,Forest
2691,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2692,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2693,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2694,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2695,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2696,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2697,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2698,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2699,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2700,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2701,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2702,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2703,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2704,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2705,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2706,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2707,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2708,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2709,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2710,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Water,Forest
2711,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2712,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2713,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2714,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2715,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2716,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2717,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
2718,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
2719,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2720,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2721,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
2722,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
2723,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
2724,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
2725,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
2726,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2727,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2728,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2729,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2730,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2731,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
2732,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
2733,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2734,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2735,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
2736,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2737,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2738,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
2739,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2740,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2741,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
2742,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2743,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
2744,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2745,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2746,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Grassland
2747,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
2748,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
2749,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
2750,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
2751,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
2752,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2753,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2754,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2755,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2756,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2757,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2758,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2759,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
2760,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2761,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2762,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2763,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2764,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2765,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2766,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2767,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2768,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2769,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2770,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2771,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2772,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2773,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2774,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2775,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2776,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2777,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2778,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2779,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2780,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2781,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2782,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2783,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2784,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2785,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2786,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2787,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2788,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2789,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2790,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2791,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2792,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2793,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2794,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2795,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2796,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2797,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
2798,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2799,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2800,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
2801,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2802,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2803,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
2804,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2805,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2806,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
2807,Forest,Built-up,Wetland,NULL,Wetland,Water,Grassland,Wetland
2808,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2809,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2810,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2811,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2812,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2813,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2814,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2815,Forest,Built-up,Water,NULL,Water,Bareland,Forest,Forest
2816,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2817,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2818,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2819,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2820,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2821,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2822,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2823,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2824,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2825,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2826,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2827,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2828,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2829,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
2830,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2831,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2832,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2833,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
2834,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2835,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2836,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2837,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2838,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2839,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2840,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2841,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2842,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2843,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
2844,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2845,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2846,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2847,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2848,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2849,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2850,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
2851,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2852,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2853,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
2854,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
2855,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2856,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
2857,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2858,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2859,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2860,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2861,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
2862,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2863,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
2864,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2865,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2866,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2867,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
2868,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
2869,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2870,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2871,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
2872,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2873,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2874,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2875,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
2876,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2877,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
2878,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
2879,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
2880,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
2881,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2882,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
2883,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2884,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
2885,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
2886,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2887,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2888,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
2889,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2890,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
2891,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2892,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2893,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
2894,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
2895,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2896,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2897,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
2898,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2899,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
2900,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2901,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
2902,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2903,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
2904,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2905,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
2906,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
2907,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
