Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXS_M_R
10025,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
10026,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
10027,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
10028,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
10029,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
10030,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
10031,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
10032,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
10033,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
10034,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
10035,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,NULL
10036,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
10037,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
10038,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
10039,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
10040,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
10041,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
10042,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,NULL
10043,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
10044,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
10045,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
10046,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
10047,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
10048,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
10049,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
10050,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
10051,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
10052,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
10053,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
10054,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
10055,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Forest
10056,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Wetland
10057,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Water
10058,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
10059,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
10060,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
10061,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
10062,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
10063,Forest,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
10064,Forest,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
10065,Forest,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
10066,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Water
10067,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Forest
10068,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
10069,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
10070,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Water
10071,Forest,NULL,Wetland,Water,Wetland,Forest,Wetland,Forest
10072,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Forest
10073,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Water
10074,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
10075,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
10076,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
10077,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
10078,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
10079,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10080,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
10081,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
10082,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
10083,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
10084,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
10085,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
10086,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Water
10087,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
10088,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
10089,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10090,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
10091,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
10092,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,NULL,Forest
10093,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
10094,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
10095,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
10096,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
10097,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10098,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
10099,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
10100,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
10101,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
10102,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
10103,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
10104,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
10105,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
10106,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
10107,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
10108,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
10109,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
10110,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10111,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
10112,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
10113,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
10114,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
10115,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
10116,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
10117,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
10118,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
10119,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
10120,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
10121,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
10122,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
10123,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,NULL
10124,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,NULL
10125,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
10126,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
10127,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
10128,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10129,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
10130,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
10131,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
10132,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
10133,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
10134,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
10135,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
10136,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
10137,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
10138,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
10139,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
10140,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
10141,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
10142,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
10143,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
10144,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
10145,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
10146,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
10147,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
10148,Forest,NULL,Water,NULL,Water,NULL,Grassland,Grassland
10149,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
10150,Forest,NULL,Water,NULL,Water,NULL,Water,Grassland
10151,Forest,NULL,Water,NULL,Water,NULL,Water,Forest
10152,Forest,NULL,Water,NULL,Water,NULL,Forest,NULL
10153,Forest,NULL,Water,NULL,Water,NULL,Forest,Grassland
10154,Forest,NULL,Water,NULL,Water,NULL,Forest,Cropland
10155,Forest,NULL,Water,NULL,Water,NULL,Forest,Forest
10156,Forest,NULL,Water,NULL,Water,Grassland,NULL,NULL
10157,Forest,NULL,Water,NULL,Water,Grassland,NULL,Grassland
10158,Forest,NULL,Water,NULL,Water,Grassland,NULL,Water
10159,Forest,NULL,Water,NULL,Water,Grassland,NULL,Forest
10160,Forest,NULL,Water,NULL,Water,Grassland,Grassland,NULL
10161,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
10162,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Water
10163,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
10164,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
10165,Forest,NULL,Water,NULL,Water,Grassland,Water,Wetland
10166,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
10167,Forest,NULL,Water,NULL,Water,Grassland,Forest,Grassland
10168,Forest,NULL,Water,NULL,Water,Grassland,Forest,Forest
10169,Forest,NULL,Water,NULL,Water,Cropland,NULL,Grassland
10170,Forest,NULL,Water,NULL,Water,Cropland,NULL,Forest
10171,Forest,NULL,Water,NULL,Water,Wetland,NULL,Forest
10172,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
10173,Forest,NULL,Water,NULL,Water,Wetland,Wetland,NULL
10174,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
10175,Forest,NULL,Water,NULL,Water,Bareland,NULL,NULL
10176,Forest,NULL,Water,NULL,Water,Bareland,NULL,Bareland
10177,Forest,NULL,Water,NULL,Water,Bareland,NULL,Built-up
10178,Forest,NULL,Water,NULL,Water,Bareland,NULL,Water
10179,Forest,NULL,Water,NULL,Water,Bareland,NULL,Forest
10180,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
10181,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Water
10182,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
10183,Forest,NULL,Water,NULL,Water,Bareland,Water,Water
10184,Forest,NULL,Water,NULL,Water,Bareland,Forest,Grassland
10185,Forest,NULL,Water,NULL,Water,Water,NULL,Grassland
10186,Forest,NULL,Water,NULL,Water,Water,NULL,Water
10187,Forest,NULL,Water,NULL,Water,Water,NULL,Forest
10188,Forest,NULL,Water,NULL,Water,Water,Wetland,Water
10189,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
10190,Forest,NULL,Water,NULL,Water,Forest,NULL,NULL
10191,Forest,NULL,Water,NULL,Water,Forest,NULL,Grassland
10192,Forest,NULL,Water,NULL,Water,Forest,NULL,Forest
10193,Forest,NULL,Water,NULL,Water,Forest,Grassland,Grassland
10194,Forest,NULL,Water,NULL,Water,Forest,Grassland,Water
10195,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
10196,Forest,NULL,Water,NULL,Water,Forest,Water,Forest
10197,Forest,NULL,Water,NULL,Water,Forest,Forest,Grassland
10198,Forest,NULL,Water,NULL,Water,Forest,Forest,Bareland
10199,Forest,NULL,Water,NULL,Water,Forest,Forest,Water
10200,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
10201,Forest,NULL,Water,Non_Water,Water,NULL,Water,Forest
10202,Forest,NULL,Water,Non_Water,Water,Grassland,NULL,NULL
10203,Forest,NULL,Water,Non_Water,Water,Grassland,NULL,Wetland
10204,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Wetland
10205,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Forest
10206,Forest,NULL,Water,Non_Water,Water,Wetland,NULL,Forest
10207,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
10208,Forest,NULL,Water,Non_Water,Water,Water,NULL,Water
10209,Forest,NULL,Water,Non_Water,Water,Water,NULL,Forest
10210,Forest,NULL,Water,Non_Water,Water,Water,Forest,Water
10211,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
10212,Forest,NULL,Water,Water,Water,NULL,Water,Water
10213,Forest,NULL,Water,Water,Water,NULL,Forest,Forest
10214,Forest,NULL,Water,Water,Water,Grassland,NULL,Wetland
10215,Forest,NULL,Water,Water,Water,Grassland,NULL,Water
10216,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
10217,Forest,NULL,Water,Water,Water,Grassland,Water,Wetland
10218,Forest,NULL,Water,Water,Water,Grassland,Water,Forest
10219,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
10220,Forest,NULL,Water,Water,Water,Bareland,Water,Wetland
10221,Forest,NULL,Water,Water,Water,Bareland,Water,Water
10222,Forest,NULL,Water,Water,Water,Bareland,Forest,Water
10223,Forest,NULL,Water,Water,Water,Bareland,Forest,Forest
10224,Forest,NULL,Water,Water,Water,Water,NULL,Water
10225,Forest,NULL,Water,Water,Water,Water,Water,Cropland
10226,Forest,NULL,Water,Water,Water,Water,Water,Water
10227,Forest,NULL,Water,Water,Water,Water,Water,Forest
10228,Forest,NULL,Water,Water,Water,Forest,NULL,Forest
10229,Forest,NULL,Water,Water,Water,Forest,Wetland,Wetland
10230,Forest,NULL,Water,Water,Water,Forest,Water,Forest
10231,Forest,NULL,Water,Water,Water,Forest,Forest,Wetland
10232,Forest,NULL,Water,Water,Water,Forest,Forest,Water
10233,Forest,NULL,Water,Water,Water,Forest,Forest,Forest
10234,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
10235,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10236,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
10237,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
10238,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
10239,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
10240,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10241,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
10242,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10243,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10244,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
10245,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10246,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
10247,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
10248,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
10249,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10250,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
10251,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
10252,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
10253,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
10254,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
10255,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10256,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
10257,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
10258,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
10259,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10260,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
10261,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
10262,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
10263,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10264,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10265,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10266,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10267,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10268,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10269,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
10270,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
10271,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10272,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
10273,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
10274,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
10275,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10276,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
10277,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10278,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
10279,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
10280,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
10281,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
10282,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Water
10283,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10284,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
10285,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10286,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10287,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10288,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10289,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10290,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
10291,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
10292,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
10293,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
10294,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10295,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
10296,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
10297,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
10298,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
10299,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
10300,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
10301,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
10302,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
10303,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
10304,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
10305,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
10306,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
10307,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
10308,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
10309,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
10310,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
10311,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
10312,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
10313,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
10314,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10315,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
10316,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
10317,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
10318,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
10319,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
10320,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
10321,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
10322,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
10323,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
10324,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
10325,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
10326,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
10327,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
10328,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
10329,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
10330,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
10331,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10332,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
10333,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10334,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
10335,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
10336,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
10337,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
10338,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
10339,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
10340,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
10341,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10342,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
10343,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
10344,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10345,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
10346,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
10347,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
10348,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
10349,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
10350,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
10351,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
10352,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10353,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
10354,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10355,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
10356,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
10357,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
10358,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Water
10359,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10360,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
10361,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10362,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
10363,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
10364,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
10365,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
10366,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
10367,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
10368,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
10369,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
10370,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
10371,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
10372,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
10373,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
10374,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
10375,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
10376,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
10377,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
10378,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
