Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLP_M_R
11679,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
11680,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11681,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11682,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11683,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
11684,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
11685,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11686,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
11687,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
11688,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
11689,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
11690,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11691,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
11692,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11693,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
11694,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
11695,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11696,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11697,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11698,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
11699,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
11700,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11701,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11702,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11703,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11704,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11705,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11706,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
11707,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11708,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
11709,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11710,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
11711,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11712,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
11713,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11714,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
11715,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
11716,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
11717,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
11718,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
11719,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
11720,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11721,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11722,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11723,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11724,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
11725,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Water
11726,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11727,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
11728,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11729,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11730,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11731,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11732,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11733,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11734,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
11735,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
11736,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11737,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
11738,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
11739,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
11740,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
11741,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11742,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
11743,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
11744,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11745,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
11746,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
11747,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11748,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
11749,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
11750,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
11751,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
11752,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
11753,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
11754,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
11755,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
11756,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
11757,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11758,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
11759,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
11760,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
11761,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
11762,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
11763,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
11764,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
11765,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
11766,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
11767,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11768,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
11769,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
11770,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11771,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
11772,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
11773,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
11774,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
11775,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
11776,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Water
11777,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
11778,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
11779,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11780,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
11781,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
11782,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
11783,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Water
11784,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
11785,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
11786,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11787,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
11788,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11789,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
11790,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
11791,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
11792,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
11793,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
11794,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
11795,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11796,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
11797,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
11798,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
11799,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
11800,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
11801,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
11802,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11803,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
11804,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
11805,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
11806,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
11807,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
11808,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
11809,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
11810,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
11811,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Water
11812,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11813,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
11814,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
11815,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
11816,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11817,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
11818,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
11819,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11820,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
11821,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
11822,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
11823,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11824,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
11825,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
11826,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
11827,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
11828,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
11829,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11830,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11831,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
11832,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Water
11833,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11834,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
11835,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
11836,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11837,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
11838,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11839,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
11840,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11841,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
11842,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
11843,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
11844,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11845,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
11846,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
11847,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
11848,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
11849,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11850,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
11851,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
11852,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
11853,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
11854,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
11855,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11856,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11857,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
11858,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11859,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
11860,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
11861,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
11862,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
11863,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
11864,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11865,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
11866,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11867,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11868,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11869,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11870,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
11871,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
11872,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
11873,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
11874,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
11875,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11876,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
11877,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11878,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11879,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
11880,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
11881,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
11882,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
11883,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11884,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
11885,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
11886,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
11887,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
11888,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
11889,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11890,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11891,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
11892,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
11893,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
11894,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
11895,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
11896,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
11897,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
11898,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
11899,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,NULL
11900,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Wetland
11901,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
11902,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
11903,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11904,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
11905,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11906,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11907,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
11908,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
11909,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
11910,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
11911,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
11912,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
11913,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
11914,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Water
11915,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
11916,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
11917,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
11918,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
11919,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Forest
11920,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
11921,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
11922,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
11923,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
11924,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
11925,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Forest
11926,Forest,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Forest
11927,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Water
11928,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Water
11929,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Forest
11930,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Grassland
11931,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Water
11932,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
11933,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Grassland
11934,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Water
11935,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11936,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11937,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
11938,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11939,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11940,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11941,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11942,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11943,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11944,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
11945,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11946,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
11947,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11948,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
11949,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11950,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11951,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11952,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11953,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11954,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11955,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11956,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11957,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11958,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11959,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11960,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
11961,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
11962,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
11963,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
11964,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11965,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11966,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11967,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
11968,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11969,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
11970,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11971,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11972,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11973,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11974,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
11975,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
11976,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11977,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
11978,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
11979,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
11980,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
11981,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
11982,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
11983,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
11984,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
11985,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11986,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
11987,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
11988,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
11989,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
11990,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11991,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
11992,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
11993,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11994,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
11995,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
11996,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
11997,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
11998,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
11999,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
12000,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
12001,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
12002,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
12003,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
12004,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
12005,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
12006,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
12007,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12008,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
12009,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
