Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R
2397,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2398,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2399,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2400,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2401,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2402,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2403,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
2404,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
2405,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2406,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
2407,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2408,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2409,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2410,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2411,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2412,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2413,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2414,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2415,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2416,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2417,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
2418,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2419,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2420,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2421,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2422,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2423,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2424,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2425,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2426,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2427,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2428,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2429,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2430,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2431,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2432,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2433,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2434,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2435,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2436,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2437,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2438,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2439,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2440,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2441,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2442,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2443,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2444,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2445,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2446,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
2447,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
2448,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2449,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2450,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2451,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2452,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2453,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2454,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2455,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2456,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2457,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2458,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2459,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2460,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2461,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2462,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2463,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2464,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2465,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2466,Forest,Built-up,Water,Water,Water,NULL,NULL,Grassland
2467,Forest,Built-up,Water,Water,Water,NULL,NULL,Wetland
2468,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2469,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2470,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2471,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2472,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2473,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2474,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2475,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2476,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2477,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2478,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2479,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2480,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2481,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2482,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2483,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2484,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2485,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2486,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2487,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2488,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2489,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2490,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2491,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2492,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2493,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2494,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2495,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2496,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2497,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2498,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2499,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2500,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2501,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2502,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2503,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2504,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2505,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2506,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2507,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2508,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2509,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2510,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2511,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2512,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2513,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2514,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2515,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2516,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2517,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2518,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2519,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2520,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2521,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2522,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2523,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2524,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2525,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2526,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2527,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2528,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2529,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2530,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2531,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2532,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2533,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2534,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2535,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2536,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2537,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2538,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2539,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2540,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2541,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2542,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2543,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2544,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2545,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2546,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2547,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2548,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2549,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2550,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2551,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2552,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2553,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2554,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2555,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2556,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2557,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2558,Forest,Water,Water,Water,Water,NULL,NULL,Water
2559,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2560,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2561,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2562,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2563,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2564,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2565,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2566,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2567,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2568,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2569,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2570,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2571,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2572,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2573,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2574,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2575,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2576,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2577,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2578,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2579,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2580,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2581,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2582,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2583,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2584,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2585,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2586,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2587,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2588,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2589,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2590,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2591,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2592,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2593,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2594,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2595,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2596,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2597,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2598,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2599,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2600,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2601,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2602,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2603,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2604,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2605,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2606,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2607,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2608,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2609,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2610,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2611,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2612,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2613,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2614,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2615,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2616,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2617,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2618,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2619,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2620,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2621,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2622,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2623,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2624,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2625,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2626,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2627,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2628,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2629,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2630,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2631,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2632,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2633,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2634,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2635,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2636,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2637,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2638,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2639,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2640,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2641,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2642,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2643,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2644,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2645,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2646,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2647,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2648,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2649,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2650,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2651,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2652,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2653,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2654,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2655,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2656,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2657,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2658,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2659,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2660,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2661,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2662,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2663,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2664,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2665,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2666,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2667,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2668,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2669,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2670,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2671,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
