Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPJ_M_R
7129,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7130,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
7131,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7132,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
7133,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
7134,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7135,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7136,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7137,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7138,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7139,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
7140,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
7141,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7142,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7143,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
7144,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7145,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
7146,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
7147,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7148,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7149,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
7150,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7151,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7152,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7153,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7154,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7155,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
7156,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7157,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7158,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
7159,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
7160,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
7161,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
7162,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
7163,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
7164,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
7165,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
7166,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
7167,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,NULL
7168,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
7169,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
7170,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
7171,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
7172,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
7173,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
7174,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
7175,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
7176,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
7177,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
7178,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
7179,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Water
7180,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
7181,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7182,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7183,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7184,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
7185,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7186,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7187,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
7188,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
7189,Forest,NULL,Bareland,Water,Non_Wetland,Forest,Shrubland,NULL
7190,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
7191,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7192,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
7193,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
7194,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
7195,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
7196,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
7197,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
7198,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7199,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7200,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7201,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
7202,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7203,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
7204,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7205,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7206,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
7207,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7208,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7209,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
7210,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
7211,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
7212,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
7213,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
7214,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
7215,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
7216,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
7217,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
7218,Forest,NULL,Water,NULL,Water,Shrubland,Water,Grassland
7219,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
7220,Forest,NULL,Water,Non_Water,Water,NULL,Shrubland,Wetland
7221,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,NULL
7222,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Grassland
7223,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,NULL
7224,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Water
7225,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
7226,Forest,NULL,Water,Water,Water,Forest,Shrubland,Water
7227,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7228,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7229,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7230,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7231,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
7232,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7233,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7234,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7235,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7236,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
7237,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
7238,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
7239,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7240,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7241,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7242,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
7243,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7244,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7245,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
7246,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7247,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Cropland
7248,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7249,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7250,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7251,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7252,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7253,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
7254,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
7255,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
7256,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
7257,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7258,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7259,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7260,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7261,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7262,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7263,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7264,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
7265,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7266,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7267,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7268,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7269,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7270,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
7271,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7272,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
7273,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
7274,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7275,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7276,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7277,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7278,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7279,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7280,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
7281,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
7282,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7283,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7284,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7285,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7286,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7287,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7288,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7289,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7290,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7291,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7292,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7293,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
7294,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
7295,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
7296,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7297,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
7298,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
7299,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7300,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
7301,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7302,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
7303,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7304,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7305,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7306,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7307,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7308,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
7309,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7310,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
7311,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7312,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7313,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
7314,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
7315,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Cropland
7316,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
7317,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
7318,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7319,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7320,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7321,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7322,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7323,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
7324,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7325,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7326,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7327,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7328,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7329,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
7330,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7331,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
7332,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7333,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
7334,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7335,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7336,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7337,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7338,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
7339,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7340,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
7341,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7342,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
7343,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
7344,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
7345,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7346,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7347,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
7348,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
7349,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
7350,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
7351,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
7352,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7353,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7354,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
7355,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
7356,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
7357,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Water
7358,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
7359,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,NULL
7360,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
7361,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7362,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7363,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7364,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7365,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7366,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7367,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
7368,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7369,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7370,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7371,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7372,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7373,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7374,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7375,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
7376,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
7377,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
7378,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
7379,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7380,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7381,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7382,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
7383,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7384,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
7385,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
7386,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7387,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7388,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7389,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7390,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7391,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7392,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7393,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
7394,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7395,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
7396,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7397,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7398,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7399,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7400,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7401,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7402,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7403,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7404,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
7405,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7406,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
7407,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7408,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7409,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7410,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7411,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
7412,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7413,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7414,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7415,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7416,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
7417,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7418,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7419,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7420,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7421,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7422,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7423,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7424,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7425,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7426,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
7427,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7428,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7429,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7430,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7431,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7432,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7433,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7434,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7435,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7436,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7437,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7438,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
7439,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7440,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
7441,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7442,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7443,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7444,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7445,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7446,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7447,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7448,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7449,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7450,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7451,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7452,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
