Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZC_M_R
10082,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
10083,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
10084,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Water
10085,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
10086,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
10087,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
10088,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
10089,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
10090,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
10091,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
10092,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
10093,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
10094,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
10095,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
10096,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10097,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
10098,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
10099,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
10100,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
10101,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
10102,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
10103,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
10104,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
10105,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
10106,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
10107,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
10108,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
10109,Forest,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Forest
10110,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
10111,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
10112,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
10113,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
10114,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Shrubland,Forest
10115,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
10116,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
10117,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
10118,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
10119,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
10120,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
10121,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
10122,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10123,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
10124,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Water
10125,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
10126,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
10127,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
10128,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Water
10129,Forest,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Bareland
10130,Forest,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Forest
10131,Forest,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
10132,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
10133,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
10134,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Bareland
10135,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
10136,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Water
10137,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Water
10138,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
10139,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Forest
10140,Forest,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Forest
10141,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
10142,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
10143,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
10144,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Shrubland,Forest
10145,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
10146,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Water
10147,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
10148,Forest,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Water
10149,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
10150,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
10151,Forest,Water,Built-up,Water,Non_Wetland,Forest,Water,Forest
10152,Forest,Water,Water,NULL,Water,NULL,Water,Water
10153,Forest,Water,Water,NULL,Water,Shrubland,NULL,NULL
10154,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Water
10155,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
10156,Forest,Water,Water,NULL,Water,Shrubland,Water,Water
10157,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
10158,Forest,Water,Water,NULL,Water,Shrubland,Forest,Forest
10159,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Water
10160,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
10161,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
10162,Forest,Water,Water,NULL,Water,Wetland,Water,Water
10163,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
10164,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
10165,Forest,Water,Water,NULL,Water,Bareland,Shrubland,NULL
10166,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Grassland
10167,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Water
10168,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Forest
10169,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
10170,Forest,Water,Water,NULL,Water,Bareland,Bareland,Water
10171,Forest,Water,Water,NULL,Water,Bareland,Water,NULL
10172,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
10173,Forest,Water,Water,NULL,Water,Bareland,Water,Wetland
10174,Forest,Water,Water,NULL,Water,Bareland,Water,Bareland
10175,Forest,Water,Water,NULL,Water,Bareland,Water,Water
10176,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
10177,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
10178,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
10179,Forest,Water,Water,NULL,Water,Water,NULL,Water
10180,Forest,Water,Water,NULL,Water,Water,NULL,Forest
10181,Forest,Water,Water,NULL,Water,Water,Shrubland,NULL
10182,Forest,Water,Water,NULL,Water,Water,Shrubland,Bareland
10183,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
10184,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
10185,Forest,Water,Water,NULL,Water,Water,Wetland,Water
10186,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
10187,Forest,Water,Water,NULL,Water,Water,Water,NULL
10188,Forest,Water,Water,NULL,Water,Water,Water,Wetland
10189,Forest,Water,Water,NULL,Water,Water,Water,Bareland
10190,Forest,Water,Water,NULL,Water,Water,Water,Water
10191,Forest,Water,Water,NULL,Water,Water,Water,Forest
10192,Forest,Water,Water,NULL,Water,Water,Forest,Bareland
10193,Forest,Water,Water,NULL,Water,Water,Forest,Water
10194,Forest,Water,Water,NULL,Water,Water,Forest,Forest
10195,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
10196,Forest,Water,Water,NULL,Water,Forest,Shrubland,Water
10197,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
10198,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
10199,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
10200,Forest,Water,Water,NULL,Water,Forest,Water,Water
10201,Forest,Water,Water,NULL,Water,Forest,Water,Forest
10202,Forest,Water,Water,NULL,Water,Forest,Forest,Water
10203,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
10204,Forest,Water,Water,Non_Water,Water,NULL,Water,Bareland
10205,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
10206,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
10207,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
10208,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
10209,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Water
10210,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Forest
10211,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
10212,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
10213,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
10214,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Bareland
10215,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Water
10216,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Forest
10217,Forest,Water,Water,Non_Water,Water,Bareland,Water,Wetland
10218,Forest,Water,Water,Non_Water,Water,Bareland,Water,Bareland
10219,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
10220,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
10221,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Water
10222,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
10223,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Water
10224,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Forest
10225,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
10226,Forest,Water,Water,Non_Water,Water,Water,Water,Bareland
10227,Forest,Water,Water,Non_Water,Water,Water,Water,Water
10228,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
10229,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
10230,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
10231,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Water
10232,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
10233,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
10234,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
10235,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
10236,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
10237,Forest,Water,Water,Water,Water,NULL,Water,Water
10238,Forest,Water,Water,Water,Water,Shrubland,Shrubland,NULL
10239,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Water
10240,Forest,Water,Water,Water,Water,Shrubland,Water,Water
10241,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
10242,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
10243,Forest,Water,Water,Water,Water,Wetland,Water,Water
10244,Forest,Water,Water,Water,Water,Wetland,Water,Forest
10245,Forest,Water,Water,Water,Water,Bareland,Shrubland,Bareland
10246,Forest,Water,Water,Water,Water,Bareland,Shrubland,Forest
10247,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
10248,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
10249,Forest,Water,Water,Water,Water,Bareland,Water,Wetland
10250,Forest,Water,Water,Water,Water,Bareland,Water,Water
10251,Forest,Water,Water,Water,Water,Bareland,Water,Forest
10252,Forest,Water,Water,Water,Water,Bareland,Forest,Wetland
10253,Forest,Water,Water,Water,Water,Bareland,Forest,Water
10254,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
10255,Forest,Water,Water,Water,Water,Water,Shrubland,Water
10256,Forest,Water,Water,Water,Water,Water,Shrubland,Forest
10257,Forest,Water,Water,Water,Water,Water,Water,NULL
10258,Forest,Water,Water,Water,Water,Water,Water,Wetland
10259,Forest,Water,Water,Water,Water,Water,Water,Bareland
10260,Forest,Water,Water,Water,Water,Water,Water,Water
10261,Forest,Water,Water,Water,Water,Water,Water,Forest
10262,Forest,Water,Water,Water,Water,Water,Forest,Water
10263,Forest,Water,Water,Water,Water,Water,Forest,Forest
10264,Forest,Water,Water,Water,Water,Forest,Shrubland,Water
10265,Forest,Water,Water,Water,Water,Forest,Shrubland,Forest
10266,Forest,Water,Water,Water,Water,Forest,Bareland,Water
10267,Forest,Water,Water,Water,Water,Forest,Water,NULL
10268,Forest,Water,Water,Water,Water,Forest,Water,Wetland
10269,Forest,Water,Water,Water,Water,Forest,Water,Water
10270,Forest,Water,Water,Water,Water,Forest,Water,Forest
10271,Forest,Water,Water,Water,Water,Forest,Forest,Water
10272,Forest,Water,Water,Water,Water,Forest,Forest,Forest
10273,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10274,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10275,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10276,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10277,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
10278,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
10279,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
10280,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10281,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
10282,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10283,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10284,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10285,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
10286,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
10287,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10288,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
10289,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
10290,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
10291,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
10292,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
10293,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
10294,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
10295,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10296,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10297,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10298,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10299,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10300,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
10301,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
10302,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
10303,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
10304,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10305,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
10306,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
10307,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
10308,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
10309,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
10310,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10311,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
10312,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10313,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
10314,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10315,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
10316,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
10317,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
10318,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
10319,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
10320,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
10321,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
10322,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
10323,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
10324,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
10325,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
10326,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
10327,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
10328,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
10329,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
10330,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
10331,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
10332,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10333,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
10334,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
10335,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
10336,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
10337,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
10338,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
10339,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
10340,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
10341,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
10342,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
10343,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
10344,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
10345,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
10346,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
10347,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10348,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
10349,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
10350,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
10351,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10352,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10353,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
10354,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
10355,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
10356,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
10357,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Wetland
10358,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
10359,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
10360,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
10361,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10362,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
10363,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
10364,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10365,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
10366,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
10367,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10368,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
10369,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
10370,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Water
10371,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
10372,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
10373,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
10374,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
10375,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
10376,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
10377,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
10378,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
10379,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
10380,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Water
10381,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
10382,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
10383,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
10384,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
10385,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
10386,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Bareland
10387,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
10388,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
10389,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
10390,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
10391,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
10392,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
10393,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
10394,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
10395,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
10396,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
10397,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
10398,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
10399,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
10400,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
10401,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
10402,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
10403,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
10404,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
10405,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
10406,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
10407,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
10408,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
10409,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
10410,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
10411,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
10412,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
10413,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Water
10414,Forest,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
10415,Forest,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
10416,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
10417,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
10418,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
10419,Forest,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,Water
10420,Forest,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,Forest
