Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEB_M_R
8934,Water,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
8935,Water,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Water
8936,Water,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
8937,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8938,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8939,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
8940,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8941,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
8942,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
8943,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Water
8944,Water,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Water
8945,Water,Cropland,Wetland,NULL,Wetland,Water,NULL,Grassland
8946,Water,Cropland,Wetland,NULL,Wetland,Water,NULL,Wetland
8947,Water,Cropland,Wetland,NULL,Wetland,Water,Wetland,Water
8948,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Bareland
8949,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Water
8950,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
8951,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
8952,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
8953,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
8954,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
8955,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8956,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8957,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Cropland
8958,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8959,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Water
8960,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Forest
8961,Water,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
8962,Water,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Water
8963,Water,Cropland,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
8964,Water,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
8965,Water,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
8966,Water,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Water
8967,Water,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Forest
8968,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
8969,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
8970,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Water
8971,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
8972,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8973,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8974,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8975,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8976,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8977,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8978,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Water
8979,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8980,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8981,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Cropland
8982,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8983,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
8984,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Water
8985,Water,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
8986,Water,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Cropland
8987,Water,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
8988,Water,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Water
8989,Water,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
8990,Water,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Water
8991,Water,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8992,Water,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Water
8993,Water,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8994,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
8995,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Cropland
8996,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
8997,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
8998,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
8999,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
9000,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
9001,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
9002,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
9003,Water,Cropland,Wetland,Water,Wetland,NULL,Wetland,Grassland
9004,Water,Cropland,Wetland,Water,Wetland,NULL,Wetland,Water
9005,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
9006,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Wetland
9007,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Water
9008,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Forest
9009,Water,Cropland,Wetland,Water,Wetland,Cropland,NULL,Water
9010,Water,Cropland,Wetland,Water,Wetland,Cropland,Water,Wetland
9011,Water,Cropland,Wetland,Water,Wetland,Cropland,Water,Water
9012,Water,Cropland,Wetland,Water,Wetland,Wetland,NULL,Grassland
9013,Water,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9014,Water,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9015,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
9016,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
9017,Water,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Water
9018,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Grassland
9019,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Wetland
9020,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Water
9021,Water,Cropland,Wetland,Water,Wetland,Water,NULL,Water
9022,Water,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
9023,Water,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
9024,Water,Cropland,Wetland,Water,Wetland,Water,Water,Cropland
9025,Water,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
9026,Water,Cropland,Wetland,Water,Wetland,Water,Water,Bareland
9027,Water,Cropland,Wetland,Water,Wetland,Water,Water,Water
9028,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
9029,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
9030,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
9031,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
9032,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
9033,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
9034,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
9035,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
9036,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
9037,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
9038,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Built-up
9039,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Water
9040,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
9041,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
9042,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
9043,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9044,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
9045,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9046,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
9047,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Water
9048,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
9049,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Water
9050,Water,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
9051,Water,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Water
9052,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Water
9053,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9054,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
9055,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
9056,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
9057,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
9058,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
9059,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
9060,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland,NULL,Water
9061,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland,Water,Water
9062,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland,Water,Forest
9063,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9064,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9065,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
9066,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
9067,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Cropland
9068,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
9069,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water,Water,Cropland
9070,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
9071,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
9072,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
9073,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
9074,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
9075,Water,Cropland,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
9076,Water,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Grassland
9077,Water,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Water
9078,Water,Cropland,Bareland,Water,Non_Wetland,Cropland,Water,Water
9079,Water,Cropland,Bareland,Water,Non_Wetland,Wetland,NULL,Water
9080,Water,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Water
9081,Water,Cropland,Bareland,Water,Non_Wetland,Water,NULL,Water
9082,Water,Cropland,Bareland,Water,Non_Wetland,Water,Wetland,Water
9083,Water,Cropland,Bareland,Water,Non_Wetland,Water,Water,Water
9084,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9085,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
9086,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9087,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
9088,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9089,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
9090,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
9091,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
9092,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
9093,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
9094,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Water
9095,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Forest
9096,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
9097,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
9098,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Water
9099,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
9100,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland,Water,Grassland
9101,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland,Water,Bareland
9102,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland,Water,Built-up
9103,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Water
9104,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
9105,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
9106,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
9107,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
9108,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9109,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
9110,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9111,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
9112,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
9113,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
9114,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
9115,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
9116,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Water
9117,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9118,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
9119,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9120,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up,Water,Cropland
9121,Water,Cropland,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
9122,Water,Cropland,Built-up,NULL,Non_Wetland,Water,Bareland,Water
9123,Water,Cropland,Built-up,NULL,Non_Wetland,Water,Water,Grassland
9124,Water,Cropland,Built-up,NULL,Non_Wetland,Water,Water,Bareland
9125,Water,Cropland,Built-up,NULL,Non_Wetland,Water,Water,Water
9126,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
9127,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
9128,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9129,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
9130,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
9131,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
9132,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
9133,Water,Cropland,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Grassland
9134,Water,Cropland,Built-up,Non_Water,Non_Wetland,Cropland,Bareland,Bareland
9135,Water,Cropland,Built-up,Non_Water,Non_Wetland,Cropland,Water,Built-up
9136,Water,Cropland,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Water
9137,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Water
9138,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9139,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
9140,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
9141,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
9142,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
9143,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
9144,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
9145,Water,Cropland,Built-up,Non_Water,Non_Wetland,Water,NULL,Water
9146,Water,Cropland,Built-up,Non_Water,Non_Wetland,Water,Water,Water
9147,Water,Cropland,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
9148,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
9149,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
9150,Water,Cropland,Built-up,Water,Non_Wetland,NULL,Water,Grassland
9151,Water,Cropland,Built-up,Water,Non_Wetland,NULL,Water,Water
9152,Water,Cropland,Built-up,Water,Non_Wetland,Bareland,NULL,Water
9153,Water,Cropland,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
9154,Water,Cropland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
9155,Water,Cropland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
9156,Water,Cropland,Built-up,Water,Non_Wetland,Bareland,Water,Water
9157,Water,Cropland,Built-up,Water,Non_Wetland,Water,Water,Water
9158,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
9159,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
9160,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
9161,Water,Cropland,Water,NULL,Water,NULL,NULL,Built-up
9162,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
9163,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
9164,Water,Cropland,Water,NULL,Water,NULL,Wetland,Grassland
9165,Water,Cropland,Water,NULL,Water,NULL,Wetland,Cropland
9166,Water,Cropland,Water,NULL,Water,NULL,Wetland,Wetland
9167,Water,Cropland,Water,NULL,Water,NULL,Wetland,Water
9168,Water,Cropland,Water,NULL,Water,NULL,Wetland,Forest
9169,Water,Cropland,Water,NULL,Water,NULL,Bareland,Water
9170,Water,Cropland,Water,NULL,Water,NULL,Water,Grassland
9171,Water,Cropland,Water,NULL,Water,NULL,Water,Cropland
9172,Water,Cropland,Water,NULL,Water,NULL,Water,Wetland
9173,Water,Cropland,Water,NULL,Water,NULL,Water,Bareland
9174,Water,Cropland,Water,NULL,Water,NULL,Water,Water
9175,Water,Cropland,Water,NULL,Water,NULL,Water,Forest
9176,Water,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
9177,Water,Cropland,Water,NULL,Water,Cropland,NULL,Water
9178,Water,Cropland,Water,NULL,Water,Cropland,NULL,Forest
9179,Water,Cropland,Water,NULL,Water,Cropland,Water,Forest
9180,Water,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
9181,Water,Cropland,Water,NULL,Water,Wetland,NULL,Cropland
9182,Water,Cropland,Water,NULL,Water,Wetland,NULL,Wetland
9183,Water,Cropland,Water,NULL,Water,Wetland,NULL,Water
9184,Water,Cropland,Water,NULL,Water,Wetland,NULL,Forest
9185,Water,Cropland,Water,NULL,Water,Wetland,Wetland,Grassland
9186,Water,Cropland,Water,NULL,Water,Wetland,Wetland,Wetland
9187,Water,Cropland,Water,NULL,Water,Wetland,Wetland,Water
9188,Water,Cropland,Water,NULL,Water,Wetland,Wetland,Forest
9189,Water,Cropland,Water,NULL,Water,Wetland,Water,Grassland
9190,Water,Cropland,Water,NULL,Water,Wetland,Water,Wetland
9191,Water,Cropland,Water,NULL,Water,Wetland,Water,Water
9192,Water,Cropland,Water,NULL,Water,Wetland,Water,Forest
9193,Water,Cropland,Water,NULL,Water,Bareland,NULL,Wetland
9194,Water,Cropland,Water,NULL,Water,Bareland,NULL,Water
9195,Water,Cropland,Water,NULL,Water,Bareland,Bareland,Water
9196,Water,Cropland,Water,NULL,Water,Bareland,Water,Grassland
9197,Water,Cropland,Water,NULL,Water,Bareland,Water,Water
9198,Water,Cropland,Water,NULL,Water,Built-up,NULL,Water
9199,Water,Cropland,Water,NULL,Water,Built-up,Built-up,Cropland
9200,Water,Cropland,Water,NULL,Water,Water,NULL,Grassland
9201,Water,Cropland,Water,NULL,Water,Water,NULL,Water
9202,Water,Cropland,Water,NULL,Water,Water,NULL,Forest
9203,Water,Cropland,Water,NULL,Water,Water,Wetland,Water
9204,Water,Cropland,Water,NULL,Water,Water,Water,Grassland
9205,Water,Cropland,Water,NULL,Water,Water,Water,Cropland
9206,Water,Cropland,Water,NULL,Water,Water,Water,Wetland
9207,Water,Cropland,Water,NULL,Water,Water,Water,Bareland
9208,Water,Cropland,Water,NULL,Water,Water,Water,Water
9209,Water,Cropland,Water,NULL,Water,Water,Water,Forest
9210,Water,Cropland,Water,NULL,Water,Forest,NULL,Water
9211,Water,Cropland,Water,NULL,Water,Forest,Wetland,Wetland
9212,Water,Cropland,Water,NULL,Water,Forest,Wetland,Forest
9213,Water,Cropland,Water,NULL,Water,Forest,Water,Wetland
9214,Water,Cropland,Water,NULL,Water,Forest,Water,Water
9215,Water,Cropland,Water,NULL,Water,Forest,Water,Forest
9216,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
9217,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
9218,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
9219,Water,Cropland,Water,Non_Water,Water,NULL,Grassland,Grassland
9220,Water,Cropland,Water,Non_Water,Water,NULL,Grassland,Water
9221,Water,Cropland,Water,Non_Water,Water,NULL,Wetland,Grassland
9222,Water,Cropland,Water,Non_Water,Water,NULL,Wetland,Cropland
9223,Water,Cropland,Water,Non_Water,Water,NULL,Wetland,Wetland
9224,Water,Cropland,Water,Non_Water,Water,NULL,Wetland,Water
9225,Water,Cropland,Water,Non_Water,Water,NULL,Water,Grassland
9226,Water,Cropland,Water,Non_Water,Water,NULL,Water,Cropland
9227,Water,Cropland,Water,Non_Water,Water,NULL,Water,Wetland
9228,Water,Cropland,Water,Non_Water,Water,NULL,Water,Water
9229,Water,Cropland,Water,Non_Water,Water,NULL,Water,Forest
9230,Water,Cropland,Water,Non_Water,Water,Cropland,NULL,Grassland
9231,Water,Cropland,Water,Non_Water,Water,Cropland,NULL,Bareland
9232,Water,Cropland,Water,Non_Water,Water,Cropland,Water,Grassland
9233,Water,Cropland,Water,Non_Water,Water,Cropland,Water,Water
9234,Water,Cropland,Water,Non_Water,Water,Wetland,NULL,Grassland
9235,Water,Cropland,Water,Non_Water,Water,Wetland,NULL,Wetland
9236,Water,Cropland,Water,Non_Water,Water,Wetland,NULL,Water
9237,Water,Cropland,Water,Non_Water,Water,Wetland,NULL,Forest
9238,Water,Cropland,Water,Non_Water,Water,Wetland,Wetland,Grassland
9239,Water,Cropland,Water,Non_Water,Water,Wetland,Wetland,Water
9240,Water,Cropland,Water,Non_Water,Water,Wetland,Water,Grassland
9241,Water,Cropland,Water,Non_Water,Water,Wetland,Water,Water
9242,Water,Cropland,Water,Non_Water,Water,Wetland,Water,Forest
9243,Water,Cropland,Water,Non_Water,Water,Bareland,Bareland,Water
9244,Water,Cropland,Water,Non_Water,Water,Bareland,Water,Water
9245,Water,Cropland,Water,Non_Water,Water,Water,NULL,Grassland
9246,Water,Cropland,Water,Non_Water,Water,Water,NULL,Cropland
9247,Water,Cropland,Water,Non_Water,Water,Water,NULL,Wetland
9248,Water,Cropland,Water,Non_Water,Water,Water,NULL,Bareland
9249,Water,Cropland,Water,Non_Water,Water,Water,NULL,Water
9250,Water,Cropland,Water,Non_Water,Water,Water,NULL,Forest
9251,Water,Cropland,Water,Non_Water,Water,Water,Grassland,Water
9252,Water,Cropland,Water,Non_Water,Water,Water,Wetland,Grassland
9253,Water,Cropland,Water,Non_Water,Water,Water,Wetland,Water
9254,Water,Cropland,Water,Non_Water,Water,Water,Water,Grassland
9255,Water,Cropland,Water,Non_Water,Water,Water,Water,Cropland
9256,Water,Cropland,Water,Non_Water,Water,Water,Water,Wetland
9257,Water,Cropland,Water,Non_Water,Water,Water,Water,Water
9258,Water,Cropland,Water,Non_Water,Water,Water,Water,Forest
9259,Water,Cropland,Water,Non_Water,Water,Forest,Water,Water
9260,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
9261,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
9262,Water,Cropland,Water,Water,Water,NULL,NULL,Water
9263,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
9264,Water,Cropland,Water,Water,Water,NULL,Wetland,Grassland
9265,Water,Cropland,Water,Water,Water,NULL,Wetland,Wetland
9266,Water,Cropland,Water,Water,Water,NULL,Wetland,Water
9267,Water,Cropland,Water,Water,Water,NULL,Wetland,Forest
9268,Water,Cropland,Water,Water,Water,NULL,Bareland,Water
9269,Water,Cropland,Water,Water,Water,NULL,Water,Grassland
9270,Water,Cropland,Water,Water,Water,NULL,Water,Wetland
9271,Water,Cropland,Water,Water,Water,NULL,Water,Bareland
9272,Water,Cropland,Water,Water,Water,NULL,Water,Water
9273,Water,Cropland,Water,Water,Water,NULL,Water,Forest
