Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R
22070,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
22071,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
22072,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
22073,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
22074,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
22075,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
22076,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
22077,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
22078,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
22079,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
22080,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
22081,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
22082,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
22083,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
22084,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
22085,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
22086,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
22087,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
22088,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
22089,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
22090,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
22091,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Cropland
22092,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
22093,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
22094,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
22095,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
22096,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
22097,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
22098,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
22099,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
22100,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
22101,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
22102,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
22103,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
22104,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
22105,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
22106,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
22107,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
22108,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
22109,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
22110,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
22111,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
22112,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
22113,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,NULL,Water,Bareland
22114,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
22115,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,Built-up,NULL,Water
22116,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
22117,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,Water,Built-up,Water
22118,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,Water,Water,Water
22119,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
22120,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,Grassland,Cropland
22121,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,Built-up,Wetland
22122,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,Water,NULL
22123,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,Water,Forest
22124,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
22125,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Shrubland,NULL,Bareland
22126,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
22127,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
22128,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
22129,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
22130,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
22131,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,NULL,NULL
22132,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
22133,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,NULL,Cropland
22134,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Water,NULL
22135,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Water,Grassland
22136,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
22137,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Forest,NULL,Grassland
22138,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Forest,Grassland,Grassland
22139,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
22140,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
22141,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
22142,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
22143,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
22144,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
22145,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
22146,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
22147,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
22148,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
22149,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
22150,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
22151,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Cropland
22152,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
22153,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
22154,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
22155,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
22156,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
22157,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Cropland,NULL,Cropland
22158,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
22159,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Bareland,Water,Cropland
22160,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
22161,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
22162,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
22163,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
22164,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
22165,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
22166,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
22167,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
22168,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
22169,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Water,Water
22170,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
22171,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
22172,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
22173,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
22174,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
22175,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Forest,Forest,Cropland
22176,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,Water,Water
22177,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
22178,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
22179,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Shrubland,Water,Water
22180,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Cropland,NULL,Cropland
22181,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Built-up,NULL,Water
22182,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
22183,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,NULL,Grassland
22184,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,NULL,Cropland
22185,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Built-up,Cropland
22186,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Built-up,Water
22187,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,NULL
22188,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Grassland
22189,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Wetland
22190,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Bareland
22191,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Water
22192,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Forest,Water,Grassland
22193,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Forest,Water,Forest
22194,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Forest,Forest,Forest
22195,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
22196,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
22197,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
22198,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
22199,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water,Water,Water
22200,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
22201,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
22202,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Built-up,NULL,Water
22203,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
22204,Permanent_ice_and_snow,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
22205,Permanent_ice_and_snow,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
22206,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
22207,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Forest
22208,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,Water,Built-up,Water
22209,Permanent_ice_and_snow,Water,Water,NULL,Water,Shrubland,Water,Grassland
22210,Permanent_ice_and_snow,Water,Water,NULL,Water,Built-up,NULL,Water
22211,Permanent_ice_and_snow,Water,Water,NULL,Water,Water,NULL,Wetland
22212,Permanent_ice_and_snow,Water,Water,NULL,Water,Water,Water,NULL
22213,Permanent_ice_and_snow,Water,Water,NULL,Water,Water,Water,Grassland
22214,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
22215,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Water,Built-up,Water
22216,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,Water,Water
22217,Permanent_ice_and_snow,Water,Water,Water,Water,Shrubland,NULL,Forest
22218,Permanent_ice_and_snow,Water,Water,Water,Water,Bareland,Water,Grassland
22219,Permanent_ice_and_snow,Water,Water,Water,Water,Built-up,Built-up,Water
22220,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Built-up,Cropland
22221,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Built-up,Water
22222,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Grassland
22223,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Bareland
22224,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Water
22225,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
22226,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
22227,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
22228,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
22229,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
22230,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
22231,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
22232,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
22233,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
22234,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
22235,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
22236,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
22237,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
22238,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
22239,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
22240,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
22241,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
22242,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
22243,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
22244,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
22245,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
22246,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
22247,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
22248,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
22249,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
22250,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
22251,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
22252,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
22253,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
22254,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
22255,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
22256,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
22257,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
22258,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
22259,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
22260,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
22261,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
22262,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
22263,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
22264,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
22265,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
22266,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
22267,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
22268,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
22269,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
22270,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
22271,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
22272,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Cropland
22273,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
22274,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
22275,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
22276,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
22277,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
22278,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
22279,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
22280,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
22281,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
22282,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
22283,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
22284,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
22285,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
22286,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
22287,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
22288,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
22289,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
22290,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
22291,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
22292,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
22293,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
22294,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
22295,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
22296,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
22297,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
22298,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
22299,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
22300,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
22301,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
22302,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
22303,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
22304,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
22305,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
22306,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,NULL
22307,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
22308,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
22309,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
22310,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
22311,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
22312,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
22313,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
22314,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
22315,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
22316,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
22317,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
22318,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
22319,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
22320,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
22321,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
22322,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
22323,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
22324,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
22325,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
22326,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
22327,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
22328,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
22329,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
22330,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
22331,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
