Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KTB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KTB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KTB_M_R
2693,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
2694,Water,NULL,Water,Non_Water,Water,Water,NULL,Wetland
2695,Water,NULL,Water,Non_Water,Water,Water,NULL,Water
2696,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
2697,Water,NULL,Water,Non_Water,Water,Water,Water,Water
2698,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2699,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2700,Water,NULL,Water,Water,Water,NULL,NULL,Water
2701,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2702,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
2703,Water,NULL,Water,Water,Water,Water,NULL,Wetland
2704,Water,NULL,Water,Water,Water,Water,Water,Wetland
2705,Water,NULL,Water,Water,Water,Water,Water,Water
2706,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2707,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2708,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2709,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2710,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2711,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2712,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2713,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2714,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2715,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
2716,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
2717,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
2718,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2719,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2720,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
2721,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2722,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2723,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2724,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2725,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
2726,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
2727,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2728,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2729,Water,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
2730,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2731,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2732,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2733,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2734,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2735,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2736,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2737,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2738,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2739,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2740,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2741,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2742,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2743,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
2744,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2745,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2746,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2747,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2748,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2749,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2750,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2751,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2752,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2753,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2754,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2755,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2756,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2757,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2758,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2759,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2760,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2761,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2762,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2763,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2764,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2765,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2766,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2767,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
2768,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2769,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2770,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2771,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2772,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2773,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2774,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2775,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2776,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2777,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2778,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2779,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2780,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2781,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2782,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2783,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
2784,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2785,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2786,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2787,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2788,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
2789,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2790,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2791,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2792,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2793,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2794,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2795,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2796,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2797,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2798,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2799,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
2800,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2801,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2802,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2803,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2804,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2805,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2806,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2807,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2808,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2809,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2810,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2811,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2812,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2813,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2814,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2815,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2816,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2817,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
2818,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
2819,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2820,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2821,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2822,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2823,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
2824,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2825,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2826,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2827,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
2828,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2829,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2830,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2831,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2832,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2833,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2834,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2835,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
2836,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
2837,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2838,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
2839,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2840,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2841,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
2842,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
2843,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2844,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
2845,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
2846,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2847,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
2848,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
2849,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2850,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2851,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2852,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2853,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2854,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
2855,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
2856,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2857,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2858,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2859,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2860,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
2861,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2862,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2863,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2864,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2865,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2866,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2867,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2868,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2869,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2870,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2871,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2872,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2873,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
2874,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2875,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2876,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2877,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
2878,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
2879,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2880,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2881,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
2882,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
2883,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
2884,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
2885,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
2886,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
2887,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
2888,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2889,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2890,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2891,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
2892,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2893,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2894,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2895,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2896,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
2897,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2898,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2899,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2900,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2901,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
2902,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
2903,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2904,Water,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
2905,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
2906,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2907,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2908,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
2909,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
2910,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2911,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2912,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2913,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2914,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
2915,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2916,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2917,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
2918,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2919,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2920,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2921,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2922,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2923,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
2924,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
2925,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
2926,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
2927,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
2928,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
2929,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
2930,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
2931,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
2932,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
2933,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
2934,Water,Water,Wetland,Water,Wetland,Water,Water,Water
2935,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2936,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2937,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2938,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2939,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2940,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2941,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2942,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2943,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2944,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2945,Water,Water,Water,NULL,Water,NULL,NULL,Water
2946,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2947,Water,Water,Water,NULL,Water,Wetland,NULL,Wetland
2948,Water,Water,Water,NULL,Water,Wetland,Grassland,Wetland
2949,Water,Water,Water,NULL,Water,Wetland,Wetland,Grassland
2950,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
2951,Water,Water,Water,NULL,Water,Water,NULL,Wetland
2952,Water,Water,Water,NULL,Water,Water,NULL,Water
2953,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
2954,Water,Water,Water,NULL,Water,Water,Grassland,Wetland
2955,Water,Water,Water,NULL,Water,Water,Grassland,Water
2956,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
2957,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
2958,Water,Water,Water,NULL,Water,Water,Wetland,Water
2959,Water,Water,Water,NULL,Water,Water,Water,Wetland
2960,Water,Water,Water,NULL,Water,Water,Water,Water
2961,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2962,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2963,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2964,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2965,Water,Water,Water,Non_Water,Water,Water,NULL,Wetland
2966,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
2967,Water,Water,Water,Non_Water,Water,Water,Water,Water
2968,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2969,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2970,Water,Water,Water,Water,Water,NULL,NULL,Water
2971,Water,Water,Water,Water,Water,NULL,NULL,Forest
2972,Water,Water,Water,Water,Water,Wetland,NULL,Grassland
2973,Water,Water,Water,Water,Water,Wetland,Grassland,Grassland
2974,Water,Water,Water,Water,Water,Wetland,Water,Grassland
2975,Water,Water,Water,Water,Water,Wetland,Water,Wetland
2976,Water,Water,Water,Water,Water,Wetland,Water,Water
2977,Water,Water,Water,Water,Water,Water,NULL,Wetland
2978,Water,Water,Water,Water,Water,Water,NULL,Water
2979,Water,Water,Water,Water,Water,Water,Water,Grassland
2980,Water,Water,Water,Water,Water,Water,Water,Wetland
2981,Water,Water,Water,Water,Water,Water,Water,Water
2982,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2983,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2984,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2985,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2986,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2987,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2988,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2989,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2990,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
2991,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2992,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
2993,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
2994,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
2995,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2996,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
2997,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
2998,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2999,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3000,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3001,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3002,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3003,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3004,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
3005,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
3006,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
3007,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3008,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3009,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3010,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3011,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3012,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
3013,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
3014,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
3015,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3016,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3017,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3018,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3019,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3020,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3021,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3022,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
3023,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3024,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3025,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
3026,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3027,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
3028,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
3029,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3030,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
3031,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
3032,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
3033,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
3034,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
3035,Water,Forest,Water,Water,Water,NULL,NULL,Water
3036,Water,Forest,Water,Water,Water,NULL,NULL,Forest
3037,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3038,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
3039,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3040,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3041,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3042,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3043,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
3044,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3045,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3046,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3047,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3048,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3049,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3050,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3051,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3052,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3053,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3054,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3055,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3056,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
