Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVB_M_R
16652,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
16653,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
16654,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
16655,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
16656,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
16657,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
16658,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
16659,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
16660,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
16661,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
16662,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
16663,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
16664,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
16665,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
16666,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
16667,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
16668,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Built-up
16669,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
16670,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
16671,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
16672,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Bareland
16673,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
16674,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
16675,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
16676,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
16677,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
16678,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
16679,Bareland,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
16680,Bareland,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
16681,Bareland,Forest,Wetland,NULL,Wetland,Grassland,Water,Wetland
16682,Bareland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
16683,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
16684,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
16685,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
16686,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
16687,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
16688,Bareland,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
16689,Bareland,Forest,Wetland,NULL,Wetland,Forest,Bareland,Grassland
16690,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
16691,Bareland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
16692,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
16693,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
16694,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
16695,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Cropland
16696,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
16697,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
16698,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
16699,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Grassland
16700,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Bareland
16701,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
16702,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
16703,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
16704,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
16705,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
16706,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
16707,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
16708,Bareland,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
16709,Bareland,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Bareland
16710,Bareland,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Built-up
16711,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
16712,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
16713,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
16714,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
16715,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
16716,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
16717,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
16718,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
16719,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
16720,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
16721,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
16722,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
16723,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
16724,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
16725,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16726,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16727,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
16728,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
16729,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
16730,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
16731,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
16732,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
16733,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
16734,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
16735,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16736,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
16737,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
16738,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
16739,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
16740,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
16741,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
16742,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
16743,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
16744,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
16745,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Bareland
16746,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
16747,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
16748,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
16749,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
16750,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
16751,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
16752,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Built-up
16753,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
16754,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
16755,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
16756,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
16757,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
16758,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
16759,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
16760,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
16761,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
16762,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
16763,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
16764,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
16765,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
16766,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
16767,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
16768,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
16769,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
16770,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
16771,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
16772,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
16773,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
16774,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
16775,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
16776,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
16777,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
16778,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
16779,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
16780,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16781,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16782,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
16783,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
16784,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
16785,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16786,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16787,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
16788,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
16789,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
16790,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Cropland
16791,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Wetland
16792,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Bareland
16793,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
16794,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
16795,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
16796,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
16797,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
16798,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
16799,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Bareland
16800,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
16801,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
16802,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Water
16803,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
16804,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16805,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
16806,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
16807,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
16808,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
16809,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
16810,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Water
16811,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
16812,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
16813,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
16814,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Water
16815,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
16816,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
16817,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
16818,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
16819,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
16820,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
16821,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
16822,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
16823,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
16824,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
16825,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
16826,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
16827,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
16828,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
16829,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
16830,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
16831,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Wetland
16832,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
16833,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Cropland
16834,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
16835,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
16836,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
16837,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
16838,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
16839,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
16840,Water,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
16841,Water,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
16842,Water,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
16843,Water,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
16844,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
16845,Water,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
16846,Water,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Water
16847,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,NULL
16848,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Grassland
16849,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Water
16850,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
16851,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
16852,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
16853,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
16854,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
16855,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
16856,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
16857,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16858,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
16859,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16860,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,NULL
16861,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
16862,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
16863,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16864,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
16865,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
16866,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Water
16867,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16868,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
16869,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16870,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
16871,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
16872,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
16873,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
16874,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Bareland
16875,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
16876,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16877,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
16878,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
16879,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16880,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
16881,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
16882,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
16883,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
16884,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
16885,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
16886,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
16887,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
16888,Water,NULL,NULL,Non_Water,Non_Wetland,Built-up,Shrubland,Forest
16889,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
16890,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
16891,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
16892,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
16893,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
16894,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
16895,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
16896,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
16897,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Cropland
16898,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
16899,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
16900,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
16901,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
16902,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
16903,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
16904,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Water
16905,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16906,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Bareland,Grassland
16907,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Bareland,Wetland
16908,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
16909,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Bareland
16910,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
16911,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
16912,Water,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
16913,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
16914,Water,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Grassland
16915,Water,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Wetland
16916,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
16917,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
16918,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
16919,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
16920,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Bareland
16921,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
16922,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
16923,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Bareland
16924,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Built-up
16925,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
16926,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
16927,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Grassland
16928,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Wetland
16929,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
16930,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
16931,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Bareland
16932,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
16933,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
16934,Water,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
16935,Water,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
16936,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
16937,Water,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
16938,Water,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Bareland
16939,Water,NULL,NULL,Water,Non_Wetland,Grassland,Built-up,Grassland
16940,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
16941,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Wetland
16942,Water,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
16943,Water,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
16944,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
16945,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Wetland
16946,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
16947,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
16948,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
16949,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
16950,Water,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
16951,Water,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
16952,Water,NULL,NULL,Water,Non_Wetland,Forest,NULL,Forest
16953,Water,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
16954,Water,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
16955,Water,NULL,NULL,Water,Non_Wetland,Forest,Water,Grassland
16956,Water,NULL,NULL,Water,Non_Wetland,Forest,Water,Wetland
16957,Water,NULL,NULL,Water,Non_Wetland,Forest,Forest,Grassland
16958,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
16959,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
16960,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
16961,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
16962,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
16963,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16964,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
16965,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
16966,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
16967,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
16968,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
16969,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
16970,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
