Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBL_M_R
10594,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
10595,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
10596,Forest,Wetland,Water,NULL,Water,Shrubland,Shrubland,Water
10597,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Forest
10598,Forest,Wetland,Water,NULL,Water,Grassland,Water,Forest
10599,Forest,Wetland,Water,NULL,Water,Wetland,Shrubland,Forest
10600,Forest,Wetland,Water,NULL,Water,Wetland,Grassland,Wetland
10601,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
10602,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
10603,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
10604,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
10605,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
10606,Forest,Wetland,Water,NULL,Water,Wetland,Forest,Water
10607,Forest,Wetland,Water,NULL,Water,Wetland,Forest,Forest
10608,Forest,Wetland,Water,NULL,Water,Water,Shrubland,Wetland
10609,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
10610,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
10611,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
10612,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
10613,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
10614,Forest,Wetland,Water,NULL,Water,Water,Forest,Wetland
10615,Forest,Wetland,Water,NULL,Water,Water,Forest,Forest
10616,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
10617,Forest,Wetland,Water,NULL,Water,Forest,Forest,Forest
10618,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
10619,Forest,Wetland,Water,Non_Water,Water,Shrubland,Wetland,Forest
10620,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Water
10621,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Forest
10622,Forest,Wetland,Water,Non_Water,Water,Wetland,Shrubland,Wetland
10623,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
10624,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
10625,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
10626,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
10627,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
10628,Forest,Wetland,Water,Non_Water,Water,Water,Grassland,Wetland
10629,Forest,Wetland,Water,Non_Water,Water,Water,Grassland,Forest
10630,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
10631,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
10632,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
10633,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
10634,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
10635,Forest,Wetland,Water,Water,Water,NULL,Grassland,Forest
10636,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
10637,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
10638,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Forest
10639,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
10640,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
10641,Forest,Wetland,Water,Water,Water,Wetland,Water,NULL
10642,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
10643,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
10644,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
10645,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
10646,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
10647,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
10648,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
10649,Forest,Wetland,Water,Water,Water,Water,Water,Water
10650,Forest,Wetland,Water,Water,Water,Water,Water,Forest
10651,Forest,Wetland,Water,Water,Water,Forest,Wetland,Water
10652,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
10653,Forest,Wetland,Water,Water,Water,Forest,Water,Water
10654,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
10655,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10656,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10657,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
10658,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
10659,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
10660,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10661,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10662,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10663,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10664,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10665,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
10666,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
10667,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10668,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10669,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
10670,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
10671,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
10672,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
10673,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
10674,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10675,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
10676,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
10677,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
10678,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
10679,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
10680,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
10681,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10682,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
10683,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
10684,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10685,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
10686,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
10687,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10688,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
10689,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
10690,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
10691,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
10692,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
10693,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
10694,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
10695,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
10696,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Wetland
10697,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
10698,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10699,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
10700,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
10701,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10702,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
10703,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
10704,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
10705,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
10706,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10707,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
10708,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
10709,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10710,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
10711,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
10712,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
10713,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10714,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10715,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
10716,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
10717,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
10718,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
10719,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
10720,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
10721,Forest,Wetland,Forest,Water,Non_Wetland,Water,Grassland,Wetland
10722,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
10723,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
10724,Forest,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10725,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10726,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
10727,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
10728,Forest,Bareland,Wetland,Non_Water,Wetland,Cropland,Water,Forest
10729,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10730,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
10731,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
10732,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
10733,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
10734,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
10735,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10736,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10737,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10738,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
10739,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
10740,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
10741,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
10742,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
10743,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10744,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
10745,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
10746,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10747,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
10748,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
10749,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
10750,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
10751,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
10752,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
10753,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
10754,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
10755,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
10756,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
10757,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
10758,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
10759,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
10760,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
10761,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
10762,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
10763,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
10764,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
10765,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10766,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
10767,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
10768,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10769,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10770,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10771,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
10772,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10773,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
10774,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10775,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10776,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
10777,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
10778,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
10779,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
10780,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
10781,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10782,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10783,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10784,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10785,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10786,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10787,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10788,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10789,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10790,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10791,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
10792,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10793,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
10794,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
10795,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10796,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10797,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10798,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10799,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10800,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10801,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10802,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10803,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
10804,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
10805,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10806,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
10807,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10808,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
10809,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
10810,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
10811,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
10812,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10813,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10814,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10815,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
10816,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
10817,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10818,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
10819,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
10820,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10821,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
10822,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
10823,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10824,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
10825,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
10826,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10827,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
10828,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
10829,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
10830,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
10831,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
10832,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10833,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10834,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
10835,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10836,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
10837,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10838,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10839,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
10840,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
10841,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10842,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10843,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10844,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10845,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
10846,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
10847,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10848,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
10849,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10850,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10851,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
10852,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10853,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
10854,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10855,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10856,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10857,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10858,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
10859,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10860,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10861,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
10862,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10863,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10864,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10865,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10866,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10867,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10868,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10869,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
10870,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
10871,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10872,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10873,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10874,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10875,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
10876,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10877,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10878,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10879,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10880,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10881,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10882,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
10883,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10884,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10885,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10886,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10887,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
10888,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10889,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
10890,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10891,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
10892,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
10893,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10894,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10895,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
10896,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,Forest,Forest
10897,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
10898,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
10899,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10900,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
10901,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
10902,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
10903,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10904,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
10905,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
10906,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
10907,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
10908,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
10909,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
