Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZB_M_R
12405,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
12406,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
12407,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
12408,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
12409,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
12410,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
12411,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
12412,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
12413,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Water
12414,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
12415,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
12416,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
12417,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Cropland
12418,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
12419,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12420,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12421,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
12422,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12423,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
12424,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
12425,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12426,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12427,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
12428,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12429,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12430,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
12431,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12432,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
12433,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12434,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
12435,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12436,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12437,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
12438,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
12439,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12440,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
12441,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
12442,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
12443,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12444,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12445,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12446,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
12447,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
12448,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12449,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Wetland
12450,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
12451,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
12452,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
12453,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
12454,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
12455,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
12456,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
12457,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
12458,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
12459,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
12460,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
12461,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
12462,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
12463,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
12464,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
12465,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
12466,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,NULL
12467,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
12468,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
12469,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,NULL
12470,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Bareland
12471,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Water
12472,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
12473,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
12474,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
12475,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Water
12476,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
12477,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
12478,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
12479,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
12480,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Water
12481,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12482,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
12483,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12484,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
12485,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Bareland
12486,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Built-up
12487,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Water
12488,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
12489,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
12490,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
12491,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
12492,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12493,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
12494,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
12495,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
12496,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
12497,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
12498,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
12499,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
12500,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
12501,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
12502,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
12503,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Bareland
12504,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Water
12505,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
12506,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
12507,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12508,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
12509,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
12510,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
12511,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12512,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12513,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
12514,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12515,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12516,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12517,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
12518,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
12519,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
12520,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,NULL
12521,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
12522,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12523,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
12524,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12525,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12526,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
12527,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12528,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
12529,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
12530,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12531,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
12532,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
12533,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
12534,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
12535,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12536,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
12537,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
12538,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
12539,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
12540,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
12541,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
12542,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
12543,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
12544,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
12545,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12546,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,NULL
12547,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,NULL
12548,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
12549,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
12550,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
12551,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
12552,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Water
12553,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
12554,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
12555,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
12556,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
12557,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
12558,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
12559,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
12560,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
12561,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
12562,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
12563,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
12564,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
12565,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,NULL
12566,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
12567,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
12568,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
12569,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
12570,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Water
12571,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Forest
12572,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
12573,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
12574,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
12575,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Water
12576,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
12577,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Bareland
12578,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
12579,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
12580,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
12581,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
12582,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12583,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
12584,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
12585,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
12586,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
12587,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
12588,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
12589,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
12590,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
12591,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
12592,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Forest
12593,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
12594,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Grassland,Forest
12595,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
12596,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Forest,Forest
12597,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Grassland
12598,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Bareland,Forest
12599,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Water
12600,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Forest
12601,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Shrubland,NULL
12602,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Shrubland,Forest
12603,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
12604,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
12605,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Water
12606,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
12607,Forest,Forest,Cropland,Water,Non_Wetland,Water,Shrubland,Water
12608,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
12609,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Forest
12610,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
12611,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Water
12612,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
12613,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
12614,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
12615,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
12616,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
12617,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
12618,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
12619,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
12620,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
12621,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
12622,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
12623,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
12624,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
12625,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Bareland
12626,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
12627,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
12628,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
12629,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,NULL
12630,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
12631,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
12632,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
12633,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Water
12634,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
12635,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
12636,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
12637,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
12638,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
12639,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
12640,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
12641,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
12642,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
12643,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
12644,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
12645,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12646,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
12647,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Water
12648,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
12649,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
12650,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
12651,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
12652,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
12653,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
12654,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
12655,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
12656,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,NULL
12657,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
12658,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
12659,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
12660,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
12661,Forest,Forest,Wetland,Non_Water,Wetland,Water,Shrubland,Bareland
12662,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Bareland
12663,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
12664,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
12665,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
12666,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
12667,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
12668,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
12669,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
12670,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
12671,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12672,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
12673,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
12674,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
12675,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
12676,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
12677,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,NULL
12678,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
12679,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
12680,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
12681,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
12682,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,Forest
12683,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
12684,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
12685,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
12686,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12687,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12688,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
12689,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
12690,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12691,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
12692,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12693,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
12694,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
12695,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12696,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
12697,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
12698,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
12699,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
12700,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
12701,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
12702,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
12703,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
12704,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
12705,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
12706,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
12707,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
12708,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Water
12709,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
12710,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
12711,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
12712,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
12713,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12714,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Water,NULL
12715,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
12716,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
12717,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
12718,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
12719,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
12720,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
12721,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Water
12722,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
12723,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12724,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
