Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MMS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MMS_M_R
9933,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
9934,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Grassland
9935,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
9936,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
9937,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
9938,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
9939,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
9940,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
9941,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
9942,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
9943,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
9944,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
9945,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
9946,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
9947,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
9948,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
9949,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
9950,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
9951,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
9952,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
9953,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
9954,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
9955,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
9956,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
9957,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
9958,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9959,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
9960,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
9961,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
9962,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Built-up
9963,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
9964,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
9965,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
9966,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
9967,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
9968,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
9969,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
9970,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
9971,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
9972,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
9973,Forest,Forest,Wetland,NULL,Wetland,Cropland,NULL,Forest
9974,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
9975,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
9976,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
9977,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
9978,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
9979,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
9980,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9981,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9982,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
9983,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9984,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
9985,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
9986,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
9987,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
9988,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
9989,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
9990,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
9991,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Built-up
9992,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
9993,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
9994,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
9995,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
9996,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Water
9997,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
9998,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
9999,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
10000,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
10001,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
10002,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
10003,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
10004,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
10005,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
10006,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
10007,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
10008,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
10009,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
10010,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
10011,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
10012,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
10013,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
10014,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
10015,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
10016,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
10017,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
10018,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
10019,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
10020,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
10021,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
10022,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
10023,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
10024,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
10025,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
10026,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
10027,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
10028,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
10029,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
10030,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Grassland
10031,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
10032,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
10033,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
10034,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
10035,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
10036,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
10037,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
10038,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
10039,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
10040,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
10041,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
10042,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
10043,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
10044,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
10045,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
10046,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
10047,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
10048,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
10049,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
10050,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
10051,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
10052,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
10053,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
10054,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
10055,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
10056,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
10057,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
10058,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
10059,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
10060,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
10061,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
10062,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
10063,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
10064,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
10065,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
10066,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Water
10067,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
10068,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Grassland,Forest
10069,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Forest
10070,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
10071,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
10072,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
10073,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
10074,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
10075,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
10076,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
10077,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
10078,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
10079,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
10080,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
10081,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
10082,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
10083,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
10084,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
10085,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
10086,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
10087,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
10088,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
10089,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
10090,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
10091,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
10092,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
10093,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
10094,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
10095,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
10096,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Water
10097,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
10098,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
10099,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
10100,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
10101,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
10102,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
10103,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
10104,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
10105,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
10106,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
10107,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
10108,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
10109,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
10110,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
10111,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
10112,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
10113,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Water
10114,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
10115,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
10116,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
10117,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
10118,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
10119,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
10120,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
10121,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
10122,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
10123,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
10124,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Grassland
10125,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Wetland
10126,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
10127,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
10128,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
10129,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
10130,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
10131,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
10132,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
10133,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
10134,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
10135,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Grassland
10136,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
10137,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
10138,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
10139,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
10140,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
10141,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
10142,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
10143,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
10144,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
10145,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
10146,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
10147,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
10148,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
10149,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
10150,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
10151,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
10152,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
10153,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Water
10154,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
10155,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
10156,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
10157,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
10158,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
10159,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Grassland
10160,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
10161,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
10162,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
10163,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
10164,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
10165,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
10166,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
10167,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
10168,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Water
10169,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Forest
10170,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
10171,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Bareland
10172,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
10173,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
10174,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
10175,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
10176,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
10177,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
10178,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
10179,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
10180,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
10181,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
10182,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
10183,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
10184,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
10185,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
10186,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
10187,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Grassland
10188,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
10189,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
10190,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
10191,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
10192,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
10193,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
10194,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
10195,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
10196,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Grassland
10197,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
10198,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
10199,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
10200,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
10201,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Grassland
10202,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
10203,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
10204,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
10205,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
10206,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
10207,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
10208,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
10209,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
10210,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
10211,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
10212,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
10213,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
10214,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
10215,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
10216,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
10217,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
10218,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
10219,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
10220,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
10221,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
10222,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
10223,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
10224,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
10225,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
10226,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
10227,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10228,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10229,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10230,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
10231,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10232,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
10233,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
10234,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10235,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
10236,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
10237,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
10238,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
10239,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
10240,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
10241,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
10242,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Built-up
10243,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
10244,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
10245,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10246,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
10247,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10248,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
10249,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
10250,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10251,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
10252,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
10253,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
10254,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
10255,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
10256,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
10257,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
10258,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
10259,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
