Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHU_M_R
13371,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
13372,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
13373,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
13374,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13375,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
13376,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13377,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
13378,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13379,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
13380,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
13381,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13382,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13383,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
13384,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13385,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
13386,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
13387,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
13388,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
13389,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
13390,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13391,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13392,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
13393,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13394,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
13395,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
13396,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
13397,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
13398,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13399,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
13400,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
13401,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
13402,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
13403,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
13404,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13405,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13406,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13407,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
13408,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
13409,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,NULL
13410,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
13411,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
13412,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13413,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
13414,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
13415,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
13416,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13417,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13418,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13419,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
13420,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13421,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
13422,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13423,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
13424,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
13425,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
13426,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
13427,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
13428,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
13429,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
13430,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
13431,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
13432,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
13433,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
13434,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Grassland
13435,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
13436,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
13437,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
13438,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
13439,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
13440,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
13441,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
13442,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
13443,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
13444,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
13445,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
13446,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
13447,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
13448,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
13449,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Bareland
13450,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
13451,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
13452,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
13453,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
13454,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
13455,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
13456,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
13457,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
13458,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
13459,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
13460,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
13461,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13462,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
13463,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Bareland
13464,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
13465,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
13466,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
13467,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
13468,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
13469,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
13470,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
13471,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13472,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
13473,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
13474,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
13475,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
13476,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
13477,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
13478,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
13479,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
13480,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
13481,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
13482,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13483,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
13484,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13485,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
13486,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
13487,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13488,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13489,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13490,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13491,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13492,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13493,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13494,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
13495,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13496,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13497,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13498,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
13499,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13500,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
13501,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
13502,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
13503,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13504,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
13505,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
13506,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
13507,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
13508,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13509,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13510,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13511,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
13512,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
13513,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13514,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
13515,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13516,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13517,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13518,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13519,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13520,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
13521,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13522,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
13523,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13524,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13525,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
13526,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13527,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
13528,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13529,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
13530,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
13531,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
13532,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
13533,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
13534,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
13535,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
13536,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
13537,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
13538,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13539,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13540,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
13541,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
13542,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
13543,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
13544,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
13545,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
13546,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
13547,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Water
13548,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
13549,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13550,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13551,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
13552,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13553,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
13554,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13555,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13556,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
13557,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
13558,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
13559,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13560,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13561,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
13562,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
13563,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
13564,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
13565,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
13566,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
13567,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Bareland
13568,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
13569,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
13570,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
13571,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
13572,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13573,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13574,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13575,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13576,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
13577,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13578,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
13579,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
13580,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13581,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
13582,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
13583,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13584,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
13585,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
13586,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
13587,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
13588,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
13589,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
13590,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
13591,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
13592,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
13593,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
13594,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
13595,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13596,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
13597,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
13598,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13599,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13600,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
13601,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
13602,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
13603,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
13604,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Water
13605,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Forest
13606,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
13607,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
13608,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
13609,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
13610,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
13611,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
13612,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
13613,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
13614,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
13615,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
13616,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
13617,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
13618,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13619,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
13620,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
13621,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
13622,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
13623,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
13624,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
13625,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Built-up
13626,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
13627,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
13628,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Water,Forest
13629,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
13630,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
13631,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
13632,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
13633,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13634,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
13635,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13636,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
13637,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13638,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
13639,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
13640,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
13641,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
13642,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13643,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Built-up
13644,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
13645,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13646,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
13647,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13648,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
13649,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13650,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
13651,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
13652,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
13653,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13654,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
13655,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
13656,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
13657,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
13658,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
13659,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
13660,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
13661,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
13662,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
13663,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
13664,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
13665,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13666,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
13667,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
13668,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
13669,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
13670,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13671,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
13672,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
13673,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13674,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
13675,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
13676,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
13677,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
13678,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
13679,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
13680,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13681,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
13682,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13683,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13684,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13685,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13686,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13687,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13688,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13689,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
13690,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13691,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
