Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNM_M_R
6614,Water,Forest,Water,NULL,Water,Water,Bareland,Forest
6615,Water,Forest,Water,NULL,Water,Forest,Wetland,Forest
6616,Water,Forest,Water,Water,Water,Forest,Water,Forest
6617,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6618,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6619,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
6620,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6621,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6622,Water,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
6623,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
6624,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6625,Water,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
6626,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6627,Water,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
6628,Water,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
6629,Water,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
6630,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6631,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6632,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
6633,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6634,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6635,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6636,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
6637,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6638,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6639,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6640,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6641,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
6642,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6643,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6644,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6645,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6646,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6647,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6648,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6649,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6650,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6651,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6652,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6653,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6654,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6655,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6656,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6657,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
6658,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
6659,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
6660,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6661,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
6662,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
6663,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Built-up
6664,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
6665,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Water
6666,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
6667,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
6668,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
6669,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
6670,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6671,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6672,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6673,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6674,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6675,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6676,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6677,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6678,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6679,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
6680,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
6681,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6682,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6683,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
6684,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
6685,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6686,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Water
6687,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
6688,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
6689,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
6690,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6691,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6692,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6693,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6694,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6695,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
6696,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6697,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6698,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
6699,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6700,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6701,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6702,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
6703,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
6704,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
6705,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6706,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Water
6707,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6708,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
6709,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
6710,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
6711,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
6712,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
6713,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
6714,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
6715,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,NULL
6716,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
6717,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6718,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
6719,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
6720,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6721,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6722,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
6723,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
6724,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
6725,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
6726,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Grassland
6727,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
6728,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
6729,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6730,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Water
6731,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6732,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6733,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6734,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
6735,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
6736,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6737,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
6738,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
6739,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
6740,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
6741,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
6742,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
6743,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6744,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
6745,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
6746,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
6747,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
6748,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
6749,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
6750,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
6751,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
6752,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
6753,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
6754,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
6755,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Forest,Forest
6756,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
6757,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6758,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6759,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6760,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6761,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6762,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6763,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6764,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6765,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6766,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6767,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6768,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6769,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6770,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6771,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6772,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6773,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6774,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6775,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6776,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6777,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6778,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6779,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6780,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6781,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6782,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6783,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6784,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6785,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6786,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6787,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6788,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6789,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6790,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
6791,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6792,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
6793,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
6794,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
6795,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
6796,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6797,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6798,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6799,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6800,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6801,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6802,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6803,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6804,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6805,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6806,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6807,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6808,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
6809,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6810,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
6811,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
6812,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6813,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6814,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
6815,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6816,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6817,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6818,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6819,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
6820,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
6821,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
6822,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6823,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6824,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6825,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6826,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6827,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6828,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6829,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6830,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6831,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6832,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6833,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6834,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6835,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
6836,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
6837,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6838,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6839,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
6840,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6841,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
6842,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
6843,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
6844,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6845,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6846,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
6847,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
6848,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
6849,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
6850,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
6851,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
6852,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6853,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
6854,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6855,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
6856,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6857,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6858,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
6859,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
6860,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
6861,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
6862,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
6863,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6864,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6865,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6866,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6867,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
6868,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6869,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
6870,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
6871,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
6872,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
6873,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
6874,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
6875,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
6876,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
6877,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
6878,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
6879,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6880,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6881,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6882,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
6883,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
6884,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6885,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
6886,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6887,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6888,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6889,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6890,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6891,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6892,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6893,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6894,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6895,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
6896,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
6897,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
6898,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6899,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
6900,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6901,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6902,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6903,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6904,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6905,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6906,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6907,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6908,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6909,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
6910,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6911,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6912,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6913,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6914,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
6915,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
6916,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6917,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
6918,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6919,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
6920,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6921,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6922,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Water,Forest
6923,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6924,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6925,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6926,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6927,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
