Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKL_M_R
7277,Forest,Water,Water,Water,Water,Bareland,Water,Forest
7278,Forest,Water,Water,Water,Water,Water,Shrubland,Forest
7279,Forest,Water,Water,Water,Water,Water,Water,Water
7280,Forest,Water,Water,Water,Water,Water,Water,Forest
7281,Forest,Water,Water,Water,Water,Water,Forest,Water
7282,Forest,Water,Water,Water,Water,Water,Forest,Forest
7283,Forest,Water,Water,Water,Water,Forest,Shrubland,Forest
7284,Forest,Water,Water,Water,Water,Forest,Water,Water
7285,Forest,Water,Water,Water,Water,Forest,Water,Forest
7286,Forest,Water,Water,Water,Water,Forest,Forest,Water
7287,Forest,Water,Water,Water,Water,Forest,Forest,Forest
7288,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
7289,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7290,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7291,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
7292,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7293,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7294,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
7295,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7296,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
7297,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
7298,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7299,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7300,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7301,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7302,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
7303,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7304,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7305,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
7306,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7307,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
7308,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7309,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
7310,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
7311,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7312,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7313,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
7314,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7315,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7316,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
7317,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
7318,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
7319,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7320,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7321,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
7322,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7323,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
7324,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
7325,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
7326,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7327,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7328,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
7329,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
7330,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7331,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
7332,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
7333,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
7334,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
7335,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
7336,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7337,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
7338,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
7339,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
7340,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7341,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
7342,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7343,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
7344,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
7345,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
7346,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
7347,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
7348,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
7349,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
7350,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
7351,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
7352,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
7353,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
7354,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
7355,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7356,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7357,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7358,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7359,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7360,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7361,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
7362,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7363,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7364,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7365,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
7366,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7367,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
7368,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
7369,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
7370,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7371,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
7372,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7373,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7374,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7375,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
7376,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7377,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7378,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7379,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7380,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7381,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7382,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
7383,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7384,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7385,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
7386,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7387,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
7388,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
7389,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
7390,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
7391,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
7392,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
7393,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
7394,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
7395,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7396,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7397,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7398,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7399,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
7400,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7401,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
7402,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7403,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7404,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7405,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7406,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7407,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
7408,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7409,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7410,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
7411,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7412,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
7413,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7414,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
7415,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
7416,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
7417,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
7418,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7419,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
7420,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
7421,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
7422,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,NULL
7423,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
7424,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
7425,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7426,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
7427,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7428,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
7429,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
7430,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
7431,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7432,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7433,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7434,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7435,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
7436,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7437,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
7438,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
7439,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7440,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7441,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7442,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
7443,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7444,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
7445,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7446,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
7447,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7448,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7449,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
7450,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
7451,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7452,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
7453,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7454,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
7455,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
7456,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
7457,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
7458,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
7459,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7460,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7461,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
7462,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
7463,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7464,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
7465,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
7466,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
7467,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7468,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7469,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
7470,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
7471,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
7472,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
7473,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
7474,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
7475,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
7476,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7477,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7478,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7479,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7480,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7481,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7482,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7483,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
7484,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7485,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
7486,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7487,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
7488,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7489,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
7490,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
7491,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
7492,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7493,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
7494,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
7495,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
7496,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7497,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
7498,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7499,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7500,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7501,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7502,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
7503,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7504,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7505,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7506,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7507,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7508,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7509,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7510,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7511,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7512,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7513,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
7514,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7515,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
7516,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
7517,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
7518,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7519,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7520,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
7521,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
7522,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
7523,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7524,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
7525,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
7526,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7527,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7528,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7529,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
7530,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7531,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7532,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7533,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7534,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7535,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7536,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7537,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7538,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7539,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7540,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
7541,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7542,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
7543,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7544,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
7545,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
7546,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7547,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7548,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
7549,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7550,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
7551,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7552,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
7553,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7554,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
7555,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
7556,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
7557,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7558,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7559,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
7560,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
7561,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
7562,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
7563,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
7564,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
7565,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7566,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7567,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
7568,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7569,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
7570,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7571,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7572,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7573,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7574,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7575,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7576,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
7577,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7578,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7579,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7580,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7581,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7582,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7583,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
7584,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7585,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7586,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7587,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7588,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
7589,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7590,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
7591,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7592,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
7593,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7594,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
7595,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
7596,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7597,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
7598,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7599,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
7600,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
7601,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7602,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
7603,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
7604,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7605,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
7606,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
7607,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Built-up
