Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R
15993,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
15994,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
15995,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
15996,Water,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
15997,Water,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
15998,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
15999,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Water
16000,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
16001,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Wetland
16002,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Bareland
16003,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
16004,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
16005,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
16006,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
16007,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
16008,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
16009,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
16010,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
16011,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
16012,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
16013,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
16014,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
16015,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Built-up,Bareland
16016,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Built-up,Water
16017,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
16018,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
16019,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
16020,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
16021,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
16022,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
16023,Water,Water,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
16024,Water,Water,Cropland,Water,Non_Wetland,Grassland,Shrubland,Water
16025,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
16026,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
16027,Water,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Water
16028,Water,Water,Cropland,Water,Non_Wetland,Grassland,Built-up,Water
16029,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
16030,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
16031,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
16032,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
16033,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
16034,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
16035,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
16036,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Water
16037,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
16038,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Bareland
16039,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
16040,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,NULL
16041,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
16042,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Wetland
16043,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Water
16044,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Forest
16045,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
16046,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
16047,Water,Water,Cropland,Water,Non_Wetland,Water,Built-up,NULL
16048,Water,Water,Cropland,Water,Non_Wetland,Water,Built-up,Grassland
16049,Water,Water,Cropland,Water,Non_Wetland,Water,Built-up,Water
16050,Water,Water,Cropland,Water,Non_Wetland,Water,Water,NULL
16051,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
16052,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Cropland
16053,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
16054,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
16055,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
16056,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
16057,Water,Water,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
16058,Water,Water,Cropland,Water,Non_Wetland,Forest,NULL,Wetland
16059,Water,Water,Cropland,Water,Non_Wetland,Forest,Shrubland,Grassland
16060,Water,Water,Cropland,Water,Non_Wetland,Forest,Shrubland,Wetland
16061,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Grassland
16062,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
16063,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
16064,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
16065,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
16066,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
16067,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
16068,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
16069,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Water
16070,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Forest
16071,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
16072,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
16073,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Grassland
16074,Water,Water,Wetland,NULL,Wetland,NULL,Water,NULL
16075,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
16076,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
16077,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
16078,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
16079,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,NULL
16080,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
16081,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
16082,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
16083,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
16084,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
16085,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
16086,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
16087,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Bareland
16088,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
16089,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
16090,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
16091,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Water
16092,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,NULL
16093,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
16094,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
16095,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
16096,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
16097,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
16098,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,NULL
16099,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
16100,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
16101,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
16102,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
16103,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Cropland
16104,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
16105,Water,Water,Wetland,NULL,Wetland,Cropland,NULL,Grassland
16106,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
16107,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
16108,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
16109,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
16110,Water,Water,Wetland,NULL,Wetland,Built-up,Shrubland,Water
16111,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Bareland
16112,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Water
16113,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
16114,Water,Water,Wetland,NULL,Wetland,Water,NULL,Cropland
16115,Water,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
16116,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
16117,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
16118,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,NULL
16119,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
16120,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
16121,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
16122,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
16123,Water,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
16124,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
16125,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Water
16126,Water,Water,Wetland,NULL,Wetland,Water,Water,NULL
16127,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
16128,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
16129,Water,Water,Wetland,NULL,Wetland,Water,Water,Built-up
16130,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
16131,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
16132,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Grassland
16133,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Water
16134,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
16135,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,NULL
16136,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
16137,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
16138,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
16139,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
16140,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
16141,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
16142,Water,Water,Wetland,NULL,Wetland,Forest,Water,NULL
16143,Water,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
16144,Water,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
16145,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
16146,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
16147,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
16148,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
16149,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
16150,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
16151,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
16152,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
16153,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
16154,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
16155,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
16156,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
16157,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
16158,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
16159,Water,Water,Wetland,Non_Water,Wetland,NULL,Bareland,Water
16160,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,NULL
16161,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
16162,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
16163,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
16164,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
16165,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
16166,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
16167,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
16168,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
16169,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
16170,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
16171,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
16172,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
16173,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
16174,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
16175,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,NULL
16176,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
16177,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
16178,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Bareland,Water
16179,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Built-up,Water
16180,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
16181,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
16182,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Cropland
16183,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
16184,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
16185,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
16186,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
16187,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
16188,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Water
16189,Water,Water,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
16190,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
16191,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,NULL
16192,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
16193,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
16194,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
16195,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
16196,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
16197,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
16198,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Cropland
16199,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
16200,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
16201,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
16202,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Water
16203,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,NULL
16204,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
16205,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
16206,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
16207,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
16208,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
16209,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
16210,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
16211,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Built-up
16212,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
16213,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
16214,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
16215,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
16216,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
16217,Water,Water,Wetland,Non_Water,Wetland,Water,Built-up,Water
16218,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
16219,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
16220,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
16221,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
16222,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
16223,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
16224,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
16225,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
16226,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
16227,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
16228,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
16229,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
16230,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
16231,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
16232,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
16233,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
16234,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
16235,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
16236,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,NULL
16237,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
16238,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Cropland
16239,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
16240,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
16241,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
16242,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
16243,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
16244,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
16245,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
16246,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
16247,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
16248,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Grassland
16249,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Wetland
16250,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
16251,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Forest
16252,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Grassland
16253,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Wetland
16254,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Water
16255,Water,Water,Wetland,Water,Wetland,NULL,Bareland,Water
16256,Water,Water,Wetland,Water,Wetland,NULL,Water,NULL
16257,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
16258,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
16259,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
16260,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
16261,Water,Water,Wetland,Water,Wetland,NULL,Forest,Wetland
16262,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,NULL
16263,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
16264,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Wetland
16265,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
16266,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Forest
16267,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
16268,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
16269,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Cropland
16270,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
16271,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
16272,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
16273,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
16274,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
16275,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Water
16276,Water,Water,Wetland,Water,Wetland,Shrubland,Bareland,Water
16277,Water,Water,Wetland,Water,Wetland,Shrubland,Built-up,Water
16278,Water,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
16279,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
16280,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Cropland
16281,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
16282,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Built-up
16283,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
16284,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
16285,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Wetland
16286,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Wetland
16287,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Water
16288,Water,Water,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
16289,Water,Water,Wetland,Water,Wetland,Grassland,Shrubland,Water
16290,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
16291,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
16292,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
16293,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
16294,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
16295,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Water
16296,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
16297,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
16298,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
16299,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
16300,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
16301,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
16302,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
16303,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
16304,Water,Water,Wetland,Water,Wetland,Water,Shrubland,NULL
16305,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
16306,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
16307,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Bareland
16308,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
16309,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
16310,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
16311,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
16312,Water,Water,Wetland,Water,Wetland,Water,Built-up,Water
16313,Water,Water,Wetland,Water,Wetland,Water,Water,NULL
16314,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
16315,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
16316,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
16317,Water,Water,Wetland,Water,Wetland,Water,Water,Built-up
16318,Water,Water,Wetland,Water,Wetland,Water,Water,Water
16319,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
16320,Water,Water,Wetland,Water,Wetland,Forest,NULL,Grassland
16321,Water,Water,Wetland,Water,Wetland,Forest,NULL,Wetland
