Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXN_M_R
25120,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
25121,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
25122,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
25123,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
25124,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
25125,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
25126,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
25127,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
25128,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
25129,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25130,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
25131,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
25132,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
25133,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
25134,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
25135,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
25136,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
25137,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
25138,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
25139,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
25140,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
25141,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
25142,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
25143,Water,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
25144,Water,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
25145,Water,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
25146,Water,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
25147,Water,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
25148,Water,Forest,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
25149,Water,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
25150,Water,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
25151,Water,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
25152,Water,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
25153,Water,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
25154,Water,Forest,Built-up,NULL,Non_Wetland,Water,Water,Grassland
25155,Water,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
25156,Water,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
25157,Water,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
25158,Water,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
25159,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
25160,Water,Forest,Water,NULL,Water,NULL,Wetland,Wetland
25161,Water,Forest,Water,NULL,Water,NULL,Forest,Forest
25162,Water,Forest,Water,NULL,Water,Shrubland,Shrubland,Forest
25163,Water,Forest,Water,NULL,Water,Grassland,NULL,Water
25164,Water,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
25165,Water,Forest,Water,NULL,Water,Wetland,Wetland,Water
25166,Water,Forest,Water,NULL,Water,Wetland,Water,Wetland
25167,Water,Forest,Water,NULL,Water,Wetland,Water,Water
25168,Water,Forest,Water,NULL,Water,Wetland,Forest,Water
25169,Water,Forest,Water,NULL,Water,Water,Water,Wetland
25170,Water,Forest,Water,NULL,Water,Forest,NULL,Forest
25171,Water,Forest,Water,NULL,Water,Forest,Wetland,Wetland
25172,Water,Forest,Water,NULL,Water,Forest,Forest,Forest
25173,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
25174,Water,Forest,Water,Non_Water,Water,NULL,Water,Forest
25175,Water,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
25176,Water,Forest,Water,Non_Water,Water,Forest,Water,Forest
25177,Water,Forest,Water,Non_Water,Water,Forest,Forest,Forest
25178,Water,Forest,Water,Water,Water,NULL,Shrubland,Grassland
25179,Water,Forest,Water,Water,Water,NULL,Water,Wetland
25180,Water,Forest,Water,Water,Water,NULL,Forest,Grassland
25181,Water,Forest,Water,Water,Water,NULL,Forest,Cropland
25182,Water,Forest,Water,Water,Water,NULL,Forest,Wetland
25183,Water,Forest,Water,Water,Water,Wetland,NULL,Wetland
25184,Water,Forest,Water,Water,Water,Wetland,Wetland,Wetland
25185,Water,Forest,Water,Water,Water,Wetland,Water,Wetland
25186,Water,Forest,Water,Water,Water,Water,Water,Wetland
25187,Water,Forest,Water,Water,Water,Water,Water,Water
25188,Water,Forest,Water,Water,Water,Water,Forest,Wetland
25189,Water,Forest,Water,Water,Water,Water,Forest,Water
25190,Water,Forest,Water,Water,Water,Forest,Shrubland,Forest
25191,Water,Forest,Water,Water,Water,Forest,Water,Wetland
25192,Water,Forest,Water,Water,Water,Forest,Water,Forest
25193,Water,Forest,Water,Water,Water,Forest,Forest,Water
25194,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
25195,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
25196,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
25197,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
25198,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
25199,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
25200,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
25201,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
25202,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
25203,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
25204,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
25205,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
25206,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
25207,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
25208,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
25209,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
25210,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
25211,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
25212,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
25213,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
25214,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
25215,Water,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
25216,Water,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
25217,Water,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
25218,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
25219,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
25220,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
25221,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
25222,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
25223,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
25224,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
25225,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
25226,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
25227,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
25228,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
25229,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
25230,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
25231,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
25232,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25233,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25234,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25235,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
25236,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25237,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
25238,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
25239,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
25240,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
25241,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
25242,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
25243,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
25244,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
25245,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
25246,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
25247,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
25248,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25249,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
25250,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
25251,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
25252,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
25253,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
25254,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
25255,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
25256,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
25257,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
25258,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
25259,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
25260,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
25261,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
25262,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
25263,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
25264,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
25265,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
25266,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
25267,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
25268,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
25269,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
25270,Water,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
25271,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
25272,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
25273,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
25274,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
25275,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
25276,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
25277,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
25278,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
25279,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
25280,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
25281,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
25282,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
25283,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
25284,Water,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
25285,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
25286,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
25287,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
25288,Water,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
25289,Water,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
25290,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
25291,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
25292,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
25293,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
25294,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
25295,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
25296,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
25297,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
25298,Water,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
25299,Water,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
25300,Water,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Water
25301,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
25302,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
25303,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
25304,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
25305,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
25306,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
25307,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
25308,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
25309,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
25310,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
25311,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
25312,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
25313,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
25314,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
25315,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
25316,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
25317,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
25318,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
25319,Water,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
25320,Water,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
25321,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
25322,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
25323,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
25324,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
25325,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
25326,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
25327,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
25328,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
25329,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
25330,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
25331,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
25332,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
25333,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
25334,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
25335,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
25336,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
25337,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
25338,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
25339,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
25340,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
25341,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
25342,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
25343,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
25344,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
25345,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
25346,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
25347,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
25348,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
25349,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
25350,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
25351,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
25352,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
25353,Water,Forest,Forest,Water,Non_Wetland,NULL,Forest,Grassland
25354,Water,Forest,Forest,Water,Non_Wetland,NULL,Forest,Water
25355,Water,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
25356,Water,Forest,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
25357,Water,Forest,Forest,Water,Non_Wetland,Grassland,NULL,Water
25358,Water,Forest,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
25359,Water,Forest,Forest,Water,Non_Wetland,Forest,Forest,Grassland
25360,Water,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
25361,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
25362,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
25363,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
25364,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
25365,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
25366,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
25367,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
25368,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
25369,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
25370,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
25371,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
25372,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
25373,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
25374,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
25375,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
25376,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
25377,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
25378,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
25379,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
25380,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25381,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25382,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25383,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
25384,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25385,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
25386,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
25387,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
25388,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
25389,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
25390,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
25391,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25392,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
25393,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
25394,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
25395,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
25396,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
25397,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
25398,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
25399,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
25400,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
25401,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
25402,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
25403,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
25404,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
25405,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
25406,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
25407,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
25408,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
25409,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
25410,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
25411,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
25412,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
25413,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
25414,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
25415,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
25416,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
25417,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
25418,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
25419,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
25420,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
25421,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
25422,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
25423,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
25424,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
25425,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
25426,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25427,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25428,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25429,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
25430,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
25431,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
25432,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25433,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
25434,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
