Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LEK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LEK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LEK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LEK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LEK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LEK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LEK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LEK_M_R
24027,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24028,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
24029,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
24030,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
24031,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
24032,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
24033,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
24034,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
24035,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
24036,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
24037,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
24038,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
24039,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
24040,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
24041,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
24042,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
24043,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
24044,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Water
24045,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
24046,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
24047,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
24048,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
24049,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
24050,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Water
24051,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
24052,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
24053,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
24054,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
24055,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
24056,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
24057,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
24058,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24059,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
24060,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
24061,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
24062,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
24063,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
24064,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
24065,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
24066,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
24067,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
24068,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
24069,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
24070,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
24071,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
24072,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
24073,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
24074,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
24075,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
24076,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
24077,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
24078,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
24079,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
24080,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
24081,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
24082,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
24083,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
24084,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
24085,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
24086,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
24087,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
24088,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
24089,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
24090,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Cropland
24091,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
24092,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
24093,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
24094,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
24095,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
24096,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
24097,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
24098,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
24099,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Water
24100,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
24101,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
24102,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
24103,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
24104,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
24105,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
24106,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
24107,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
24108,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
24109,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
24110,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
24111,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
24112,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
24113,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
24114,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
24115,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
24116,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
24117,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
24118,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Bareland,Forest
24119,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
24120,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
24121,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
24122,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
24123,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
24124,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
24125,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Grassland,Forest
24126,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Wetland,Forest
24127,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Bareland,Grassland
24128,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Bareland,Forest
24129,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
24130,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
24131,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Forest,Forest
24132,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
24133,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
24134,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
24135,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
24136,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Shrubland,Cropland
24137,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Shrubland,Water
24138,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Shrubland,Forest
24139,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
24140,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
24141,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
24142,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Cropland
24143,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
24144,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
24145,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
24146,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
24147,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
24148,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
24149,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
24150,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Cropland
24151,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
24152,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Water
24153,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
24154,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Shrubland,Grassland
24155,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Shrubland,Water
24156,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Shrubland,Forest
24157,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
24158,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
24159,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
24160,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
24161,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
24162,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Water
24163,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
24164,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
24165,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Cropland
24166,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Water
24167,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
24168,Forest,Forest,Cropland,Water,Non_Wetland,Water,NULL,Grassland
24169,Forest,Forest,Cropland,Water,Non_Wetland,Water,Shrubland,Forest
24170,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
24171,Forest,Forest,Cropland,Water,Non_Wetland,Water,Forest,Water
24172,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Forest
24173,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Grassland
24174,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Water
24175,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
24176,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Grassland,Forest
24177,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Wetland,Forest
24178,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Bareland,Forest
24179,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Cropland
24180,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Water
24181,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
24182,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Grassland
24183,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Water
24184,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
24185,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
24186,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
24187,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
24188,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
24189,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
24190,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
24191,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
24192,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
24193,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
24194,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
24195,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
24196,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
24197,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
24198,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
24199,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
24200,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,NULL
24201,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
24202,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
24203,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Water
24204,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
24205,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
24206,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
24207,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
24208,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Bareland
24209,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Built-up
24210,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
24211,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
24212,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
24213,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
24214,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
24215,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
24216,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
24217,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
24218,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Water
24219,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
24220,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
24221,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Wetland
24222,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Water
24223,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
24224,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
24225,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
24226,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
24227,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Bareland
24228,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Water
24229,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
24230,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
24231,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Water
24232,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
24233,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
24234,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
24235,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Built-up
24236,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Water
24237,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
24238,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
24239,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
24240,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
24241,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
24242,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
24243,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
24244,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
24245,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
24246,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
24247,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
24248,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
24249,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
24250,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
24251,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
24252,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
24253,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
24254,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
24255,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
24256,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Water
24257,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
24258,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
24259,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
24260,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
24261,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Water
24262,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
24263,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
24264,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
24265,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
24266,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
24267,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
24268,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
24269,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
24270,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
24271,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
24272,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
24273,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
24274,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
24275,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
24276,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
24277,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
24278,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
24279,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Wetland
24280,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
24281,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,NULL
24282,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
24283,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
24284,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Water
24285,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
24286,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
24287,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
24288,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
24289,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
24290,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
24291,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
24292,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Water
24293,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
24294,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
24295,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Wetland
24296,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
24297,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
24298,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
24299,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Wetland
24300,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
24301,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
24302,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
24303,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Wetland
24304,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Water
24305,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
24306,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
24307,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
24308,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
24309,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
24310,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
24311,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
24312,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
24313,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
24314,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
24315,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
24316,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
24317,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
24318,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
24319,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Water
24320,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
24321,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
24322,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
24323,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
24324,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
24325,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
24326,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
24327,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
24328,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Grassland
24329,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Water
24330,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
24331,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Grassland
24332,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
24333,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
24334,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
24335,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
24336,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
24337,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
24338,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
24339,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
24340,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
24341,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
24342,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
