Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXN_M_R
5483,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
5484,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
5485,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
5486,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
5487,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
5488,Water,Water,Bareland,Water,Non_Wetland,Water,Bareland,Bareland
5489,Water,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
5490,Water,Water,Bareland,Water,Non_Wetland,Water,Built-up,Water
5491,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
5492,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
5493,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
5494,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
5495,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
5496,Water,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
5497,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5498,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5499,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
5500,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
5501,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
5502,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5503,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
5504,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
5505,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5506,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5507,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5508,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
5509,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Water
5510,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
5511,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5512,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5513,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
5514,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5515,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
5516,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5517,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
5518,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
5519,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5520,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5521,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
5522,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
5523,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
5524,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Water
5525,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
5526,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
5527,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
5528,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
5529,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
5530,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
5531,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
5532,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
5533,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5534,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5535,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5536,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
5537,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
5538,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
5539,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
5540,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Forest
5541,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Built-up,Water
5542,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
5543,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
5544,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
5545,Water,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
5546,Water,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Bareland
5547,Water,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Forest
5548,Water,Water,Built-up,Water,Non_Wetland,Bareland,Wetland,Forest
5549,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
5550,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
5551,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
5552,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
5553,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5554,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
5555,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
5556,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Forest
5557,Water,Water,Built-up,Water,Non_Wetland,Water,Grassland,Water
5558,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
5559,Water,Water,Built-up,Water,Non_Wetland,Water,Bareland,Forest
5560,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Water
5561,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
5562,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
5563,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
5564,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
5565,Water,Water,Water,NULL,Water,NULL,Wetland,Water
5566,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
5567,Water,Water,Water,NULL,Water,NULL,Water,Water
5568,Water,Water,Water,NULL,Water,NULL,Water,Forest
5569,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
5570,Water,Water,Water,NULL,Water,Grassland,Grassland,Bareland
5571,Water,Water,Water,NULL,Water,Grassland,Grassland,Forest
5572,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
5573,Water,Water,Water,NULL,Water,Grassland,Water,Water
5574,Water,Water,Water,NULL,Water,Grassland,Water,Forest
5575,Water,Water,Water,NULL,Water,Bareland,NULL,Bareland
5576,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
5577,Water,Water,Water,NULL,Water,Bareland,Grassland,Bareland
5578,Water,Water,Water,NULL,Water,Bareland,Grassland,Water
5579,Water,Water,Water,NULL,Water,Bareland,Grassland,Forest
5580,Water,Water,Water,NULL,Water,Bareland,Wetland,Water
5581,Water,Water,Water,NULL,Water,Bareland,Wetland,Forest
5582,Water,Water,Water,NULL,Water,Bareland,Bareland,Grassland
5583,Water,Water,Water,NULL,Water,Bareland,Bareland,Bareland
5584,Water,Water,Water,NULL,Water,Bareland,Bareland,Water
5585,Water,Water,Water,NULL,Water,Bareland,Bareland,Forest
5586,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
5587,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
5588,Water,Water,Water,NULL,Water,Bareland,Water,Water
5589,Water,Water,Water,NULL,Water,Bareland,Water,Forest
5590,Water,Water,Water,NULL,Water,Bareland,Forest,Water
5591,Water,Water,Water,NULL,Water,Bareland,Forest,Forest
5592,Water,Water,Water,NULL,Water,Built-up,Built-up,Grassland
5593,Water,Water,Water,NULL,Water,Built-up,Built-up,Water
5594,Water,Water,Water,NULL,Water,Built-up,Built-up,Forest
5595,Water,Water,Water,NULL,Water,Water,NULL,Forest
5596,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
5597,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
5598,Water,Water,Water,NULL,Water,Water,Grassland,Water
5599,Water,Water,Water,NULL,Water,Water,Grassland,Forest
5600,Water,Water,Water,NULL,Water,Water,Wetland,Water
5601,Water,Water,Water,NULL,Water,Water,Wetland,Forest
5602,Water,Water,Water,NULL,Water,Water,Bareland,Grassland
5603,Water,Water,Water,NULL,Water,Water,Bareland,Bareland
5604,Water,Water,Water,NULL,Water,Water,Bareland,Water
5605,Water,Water,Water,NULL,Water,Water,Bareland,Forest
5606,Water,Water,Water,NULL,Water,Water,Built-up,Water
5607,Water,Water,Water,NULL,Water,Water,Water,Grassland
5608,Water,Water,Water,NULL,Water,Water,Water,Bareland
5609,Water,Water,Water,NULL,Water,Water,Water,Water
5610,Water,Water,Water,NULL,Water,Water,Water,Forest
5611,Water,Water,Water,NULL,Water,Water,Forest,Water
5612,Water,Water,Water,NULL,Water,Water,Forest,Forest
5613,Water,Water,Water,NULL,Water,Forest,Water,Water
5614,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
5615,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
5616,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
5617,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
5618,Water,Water,Water,Non_Water,Water,Grassland,Water,Forest
5619,Water,Water,Water,Non_Water,Water,Bareland,NULL,Bareland
5620,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Water
5621,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Forest
5622,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
5623,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
5624,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
5625,Water,Water,Water,Non_Water,Water,Water,NULL,Grassland
5626,Water,Water,Water,Non_Water,Water,Water,NULL,Forest
5627,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
5628,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
5629,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
5630,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
5631,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
5632,Water,Water,Water,Non_Water,Water,Water,Bareland,Forest
5633,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
5634,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
5635,Water,Water,Water,Non_Water,Water,Water,Water,Water
5636,Water,Water,Water,Non_Water,Water,Water,Water,Forest
5637,Water,Water,Water,Non_Water,Water,Water,Forest,Water
5638,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
5639,Water,Water,Water,Water,Water,NULL,Grassland,Forest
5640,Water,Water,Water,Water,Water,NULL,Wetland,Forest
5641,Water,Water,Water,Water,Water,NULL,Bareland,Forest
5642,Water,Water,Water,Water,Water,NULL,Water,Water
5643,Water,Water,Water,Water,Water,NULL,Water,Forest
5644,Water,Water,Water,Water,Water,Grassland,Grassland,Water
5645,Water,Water,Water,Water,Water,Grassland,Grassland,Forest
5646,Water,Water,Water,Water,Water,Grassland,Water,Grassland
5647,Water,Water,Water,Water,Water,Grassland,Water,Bareland
5648,Water,Water,Water,Water,Water,Grassland,Water,Water
5649,Water,Water,Water,Water,Water,Grassland,Water,Forest
5650,Water,Water,Water,Water,Water,Grassland,Forest,Water
5651,Water,Water,Water,Water,Water,Grassland,Forest,Forest
5652,Water,Water,Water,Water,Water,Bareland,Grassland,Grassland
5653,Water,Water,Water,Water,Water,Bareland,Grassland,Water
5654,Water,Water,Water,Water,Water,Bareland,Grassland,Forest
5655,Water,Water,Water,Water,Water,Bareland,Wetland,Water
5656,Water,Water,Water,Water,Water,Bareland,Wetland,Forest
5657,Water,Water,Water,Water,Water,Bareland,Bareland,Grassland
5658,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
5659,Water,Water,Water,Water,Water,Bareland,Bareland,Water
5660,Water,Water,Water,Water,Water,Bareland,Bareland,Forest
5661,Water,Water,Water,Water,Water,Bareland,Built-up,Water
5662,Water,Water,Water,Water,Water,Bareland,Water,Grassland
5663,Water,Water,Water,Water,Water,Bareland,Water,Bareland
5664,Water,Water,Water,Water,Water,Bareland,Water,Water
5665,Water,Water,Water,Water,Water,Bareland,Water,Forest
5666,Water,Water,Water,Water,Water,Bareland,Forest,Water
5667,Water,Water,Water,Water,Water,Built-up,Built-up,Water
5668,Water,Water,Water,Water,Water,Water,NULL,Water
5669,Water,Water,Water,Water,Water,Water,NULL,Forest
5670,Water,Water,Water,Water,Water,Water,Grassland,Grassland
5671,Water,Water,Water,Water,Water,Water,Grassland,Bareland
5672,Water,Water,Water,Water,Water,Water,Grassland,Water
5673,Water,Water,Water,Water,Water,Water,Grassland,Forest
5674,Water,Water,Water,Water,Water,Water,Wetland,Grassland
5675,Water,Water,Water,Water,Water,Water,Wetland,Water
5676,Water,Water,Water,Water,Water,Water,Wetland,Forest
5677,Water,Water,Water,Water,Water,Water,Bareland,Grassland
5678,Water,Water,Water,Water,Water,Water,Bareland,Wetland
5679,Water,Water,Water,Water,Water,Water,Bareland,Bareland
5680,Water,Water,Water,Water,Water,Water,Bareland,Water
5681,Water,Water,Water,Water,Water,Water,Bareland,Forest
5682,Water,Water,Water,Water,Water,Water,Built-up,Bareland
5683,Water,Water,Water,Water,Water,Water,Built-up,Water
5684,Water,Water,Water,Water,Water,Water,Built-up,Forest
5685,Water,Water,Water,Water,Water,Water,Water,Grassland
5686,Water,Water,Water,Water,Water,Water,Water,Bareland
5687,Water,Water,Water,Water,Water,Water,Water,Water
5688,Water,Water,Water,Water,Water,Water,Water,Forest
5689,Water,Water,Water,Water,Water,Water,Forest,Grassland
5690,Water,Water,Water,Water,Water,Water,Forest,Water
5691,Water,Water,Water,Water,Water,Water,Forest,Forest
5692,Water,Water,Water,Water,Water,Forest,Wetland,Forest
5693,Water,Water,Water,Water,Water,Forest,Bareland,Forest
5694,Water,Water,Water,Water,Water,Forest,Water,Water
5695,Water,Water,Water,Water,Water,Forest,Water,Forest
5696,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5697,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5698,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5699,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5700,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5701,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5702,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
5703,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5704,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
5705,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5706,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
5707,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
5708,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5709,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5710,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
5711,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5712,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5713,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5714,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5715,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
5716,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5717,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5718,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5719,Water,Water,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5720,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5721,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5722,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
5723,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
5724,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5725,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5726,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
5727,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
5728,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5729,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5730,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5731,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
5732,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5733,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5734,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
5735,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
5736,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5737,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
5738,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5739,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,NULL
5740,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5741,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
5742,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5743,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5744,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5745,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5746,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5747,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
5748,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
5749,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
5750,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5751,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
5752,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
5753,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5754,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5755,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5756,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5757,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5758,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5759,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5760,Water,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5761,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
5762,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5763,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
5764,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5765,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
5766,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5767,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5768,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5769,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5770,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
5771,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Water
5772,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5773,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5774,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5775,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
5776,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
5777,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
5778,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
5779,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
5780,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5781,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5782,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
5783,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5784,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5785,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5786,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
5787,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5788,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
5789,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
5790,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5791,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
5792,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
5793,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
5794,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
5795,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
5796,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
5797,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
5798,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
5799,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
5800,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
5801,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
5802,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
5803,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
5804,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
5805,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
5806,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
5807,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
5808,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
5809,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5810,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5811,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
5812,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
5813,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
5814,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
5815,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
