Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNB_M_R
13186,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
13187,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
13188,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
13189,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
13190,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
13191,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
13192,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
13193,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
13194,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
13195,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
13196,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
13197,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
13198,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
13199,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
13200,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
13201,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
13202,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
13203,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
13204,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
13205,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
13206,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
13207,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
13208,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
13209,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
13210,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
13211,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
13212,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Bareland
13213,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
13214,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
13215,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
13216,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Cropland
13217,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
13218,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
13219,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
13220,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,NULL
13221,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
13222,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Cropland
13223,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
13224,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
13225,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
13226,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,NULL
13227,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
13228,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Cropland
13229,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
13230,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
13231,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
13232,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
13233,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
13234,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
13235,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Bareland
13236,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Water
13237,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
13238,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
13239,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
13240,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
13241,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Bareland
13242,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
13243,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
13244,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
13245,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
13246,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
13247,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Bareland
13248,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
13249,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
13250,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
13251,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
13252,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Bareland
13253,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Water
13254,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
13255,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
13256,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
13257,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
13258,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
13259,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
13260,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
13261,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
13262,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
13263,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
13264,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
13265,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
13266,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
13267,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
13268,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Water
13269,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13270,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
13271,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13272,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
13273,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
13274,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13275,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13276,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
13277,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
13278,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
13279,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
13280,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
13281,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
13282,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13283,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
13284,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
13285,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13286,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13287,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
13288,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
13289,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13290,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
13291,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13292,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
13293,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
13294,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
13295,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
13296,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
13297,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
13298,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
13299,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
13300,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
13301,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
13302,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
13303,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Water
13304,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
13305,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
13306,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13307,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
13308,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
13309,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
13310,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
13311,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
13312,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
13313,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13314,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13315,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13316,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
13317,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
13318,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
13319,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
13320,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
13321,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
13322,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
13323,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Water
13324,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
13325,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
13326,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
13327,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
13328,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
13329,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
13330,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
13331,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13332,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
13333,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
13334,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
13335,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
13336,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
13337,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
13338,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
13339,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
13340,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
13341,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
13342,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
13343,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Cropland
13344,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
13345,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
13346,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,NULL
13347,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
13348,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
13349,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
13350,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
13351,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,NULL
13352,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
13353,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
13354,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
13355,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
13356,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
13357,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
13358,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
13359,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
13360,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
13361,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
13362,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
13363,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
13364,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
13365,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
13366,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
13367,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Water
13368,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Water
13369,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest,Water
13370,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
13371,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
13372,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
13373,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
13374,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,NULL
13375,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
13376,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Water
13377,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,NULL
13378,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
13379,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
13380,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Water
13381,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,NULL
13382,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Forest
13383,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,NULL
13384,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
13385,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
13386,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Water
13387,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Water
13388,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
13389,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
13390,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
13391,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
13392,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
13393,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
13394,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
13395,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
13396,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
13397,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
13398,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
13399,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
13400,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
13401,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
13402,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
13403,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
13404,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
13405,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
13406,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
13407,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
13408,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
13409,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
13410,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
13411,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
13412,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13413,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13414,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13415,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13416,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13417,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13418,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
13419,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13420,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13421,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
13422,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
13423,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
13424,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
13425,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
13426,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
13427,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
13428,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
13429,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
13430,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
13431,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
13432,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
13433,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13434,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13435,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
13436,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
13437,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
13438,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
13439,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
13440,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
13441,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
13442,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
13443,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
13444,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
13445,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
13446,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
13447,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
13448,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
13449,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
13450,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
13451,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
13452,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
13453,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
13454,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
13455,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
13456,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
13457,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
13458,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
13459,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
13460,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
13461,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
13462,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
13463,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
13464,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
13465,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
13466,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
13467,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
13468,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13469,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
13470,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13471,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
13472,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
13473,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
13474,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
13475,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
13476,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
13477,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
13478,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
13479,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
13480,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
13481,Forest,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
13482,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
13483,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
13484,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
13485,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
13486,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
13487,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
13488,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
13489,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
13490,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Bareland
13491,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
13492,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
13493,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
13494,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
13495,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
13496,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
13497,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
13498,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
13499,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
13500,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13501,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
13502,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
13503,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
13504,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
13505,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
13506,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13507,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13508,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
13509,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
13510,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13511,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13512,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13513,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13514,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
