Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NFG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NFG_M_R
2538,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2539,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2540,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2541,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2542,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2543,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2544,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2545,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2546,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2547,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2548,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2549,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2550,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2551,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
2552,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2553,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2554,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2555,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2556,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2557,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2558,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2559,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2560,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2561,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2562,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2563,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2564,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2565,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2566,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2567,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2568,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2569,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2570,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
2571,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2572,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2573,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2574,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2575,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2576,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2577,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2578,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2579,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2580,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2581,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2582,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2583,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2584,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2585,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2586,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2587,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2588,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2589,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2590,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2591,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2592,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2593,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2594,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2595,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2596,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2597,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2598,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2599,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2600,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2601,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2602,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2603,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2604,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2605,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2606,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2607,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2608,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2609,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2610,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2611,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2612,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2613,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2614,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2615,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2616,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2617,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2618,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2619,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2620,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2621,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2622,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2623,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2624,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2625,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2626,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2627,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2628,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2629,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2630,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2631,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2632,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2633,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2634,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2635,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2636,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2637,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2638,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2639,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2640,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
2641,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2642,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2643,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2644,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2645,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2646,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2647,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2648,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2649,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2650,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2651,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2652,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2653,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2654,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2655,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2656,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2657,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2658,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2659,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2660,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2661,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2662,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2663,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2664,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2665,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2666,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2667,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2668,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2669,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
2670,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2671,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2672,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2673,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2674,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2675,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2676,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2677,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2678,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2679,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2680,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2681,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2682,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2683,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2684,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2685,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2686,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2687,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2688,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2689,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2690,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2691,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2692,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2693,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2694,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2695,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2696,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2697,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2698,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2699,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2700,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2701,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2702,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
2703,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2704,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2705,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2706,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2707,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2708,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2709,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2710,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2711,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2712,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2713,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2714,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2715,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
2716,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2717,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2718,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2719,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2720,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2721,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2722,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2723,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
2724,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2725,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2726,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2727,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2728,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2729,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2730,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2731,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2732,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2733,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2734,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2735,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2736,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2737,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2738,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2739,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2740,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2741,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2742,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2743,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2744,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2745,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2746,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2747,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2748,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2749,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2750,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2751,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2752,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2753,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2754,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2755,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2756,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2757,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2758,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2759,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2760,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2761,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2762,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2763,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2764,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2765,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2766,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2767,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2768,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2769,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2770,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2771,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2772,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2773,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2774,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2775,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2776,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2777,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2778,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2779,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2780,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2781,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2782,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2783,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2784,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2785,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2786,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2787,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2788,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
2789,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2790,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2791,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2792,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2793,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
2794,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2795,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2796,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2797,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2798,Forest,Water,Water,Water,Water,NULL,NULL,NULL
2799,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2800,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2801,Forest,Water,Water,Water,Water,NULL,NULL,Water
2802,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2803,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2804,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2805,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2806,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2807,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2808,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2809,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2810,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2811,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2812,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2813,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
2814,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2815,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2816,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2817,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2818,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2819,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2820,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2821,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2822,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2823,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2824,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2825,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2826,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2827,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2828,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2829,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2830,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2831,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2832,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2833,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2834,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2835,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2836,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2837,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2838,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2839,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2840,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2841,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2842,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2843,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2844,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2845,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2846,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2847,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2848,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2849,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2850,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2851,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2852,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2853,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2854,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2855,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2856,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2857,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2858,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2859,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2860,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2861,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2862,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2863,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2864,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2865,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2866,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2867,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2868,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2869,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2870,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2871,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2872,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2873,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2874,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2875,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2876,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2877,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2878,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2879,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2880,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2881,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2882,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2883,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
