Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLR_M_R
4749,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
4750,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
4751,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Water
4752,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
4753,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Forest
4754,Bareland,NULL,Water,NULL,Water,Bareland,Water,Grassland
4755,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
4756,Bareland,NULL,Water,NULL,Water,Bareland,Water,Water
4757,Bareland,NULL,Water,Non_Water,Water,Cropland,Grassland,Water
4758,Bareland,NULL,Water,Non_Water,Water,Wetland,NULL,Grassland
4759,Bareland,NULL,Water,Non_Water,Water,Bareland,Wetland,Water
4760,Bareland,NULL,Water,Water,Water,Cropland,Grassland,Water
4761,Bareland,NULL,Water,Water,Water,Bareland,Grassland,Water
4762,Bareland,NULL,Water,Water,Water,Bareland,Grassland,Forest
4763,Bareland,NULL,Water,Water,Water,Bareland,Water,Grassland
4764,Bareland,NULL,Water,Water,Water,Water,Water,Water
4765,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4766,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4767,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4768,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4769,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4770,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4771,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4772,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4773,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
4774,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4775,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4776,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4777,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4778,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4779,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
4780,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4781,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4782,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
4783,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4784,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Bareland
4785,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
4786,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4787,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4788,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4789,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4790,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
4791,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4792,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4793,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4794,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4795,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4796,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4797,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
4798,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4799,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4800,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
4801,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
4802,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4803,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4804,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4805,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
4806,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4807,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4808,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4809,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4810,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4811,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
4812,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
4813,Bareland,NULL,Forest,Water,Non_Wetland,Cropland,Grassland,Grassland
4814,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Grassland
4815,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4816,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4817,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4818,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4819,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4820,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4821,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4822,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4823,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4824,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4825,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4826,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
4827,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4828,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
4829,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
4830,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
4831,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
4832,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4833,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4834,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4835,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4836,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4837,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4838,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4839,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
4840,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
4841,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4842,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4843,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4844,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4845,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4846,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4847,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4848,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4849,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
4850,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4851,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4852,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
4853,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
4854,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
4855,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4856,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4857,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
4858,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
4859,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4860,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
4861,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
4862,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
4863,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
4864,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4865,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4866,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4867,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4868,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4869,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4870,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4871,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4872,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4873,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4874,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4875,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4876,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4877,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4878,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
4879,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4880,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
4881,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4882,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4883,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
4884,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland,Grassland,Cropland
4885,Bareland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4886,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4887,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4888,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4889,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4890,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4891,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4892,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4893,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4894,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4895,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4896,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4897,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
4898,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4899,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4900,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
4901,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Water
4902,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4903,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
4904,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4905,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4906,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
4907,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
4908,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
4909,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4910,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
4911,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
4912,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Built-up,Bareland
4913,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
4914,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
4915,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
4916,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
4917,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Cropland
4918,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
4919,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4920,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4921,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4922,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4923,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4924,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4925,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
4926,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
4927,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Water
4928,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4929,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
4930,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4931,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4932,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4933,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4934,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4935,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4936,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4937,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4938,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4939,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4940,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Cropland
4941,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4942,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4943,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4944,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
4945,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4946,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4947,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4948,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4949,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
4950,Bareland,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4951,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland,Grassland,Grassland
4952,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland,Grassland,Cropland
4953,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
4954,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
4955,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
4956,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Forest
4957,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
4958,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
4959,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
4960,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4961,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4962,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Built-up,Grassland
4963,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
4964,Bareland,Cropland,Bareland,Water,Non_Wetland,Cropland,NULL,Grassland
4965,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
4966,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Grassland,Built-up
4967,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4968,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4969,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4970,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
4971,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
4972,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
4973,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
4974,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
4975,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
4976,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
4977,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Forest,Cropland
4978,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4979,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4980,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4981,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4982,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4983,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4984,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4985,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4986,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
4987,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4988,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
4989,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4990,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
4991,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4992,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4993,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4994,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4995,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4996,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4997,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4998,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4999,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5000,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
5001,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5002,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5003,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5004,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
5005,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5006,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5007,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5008,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
5009,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
5010,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
5011,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
5012,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5013,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
5014,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5015,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5016,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5017,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5018,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5019,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
5020,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5021,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5022,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5023,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
5024,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
5025,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5026,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5027,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5028,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5029,Bareland,Cropland,Forest,Water,Non_Wetland,Cropland,Grassland,Cropland
5030,Bareland,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5031,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5032,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5033,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5034,Bareland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
5035,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5036,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5037,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5038,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
5039,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Bareland
5040,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5041,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5042,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
5043,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5044,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
5045,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5046,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5047,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5048,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5049,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5050,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
5051,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
5052,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5053,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5054,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5055,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
5056,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5057,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Wetland,Bareland
5058,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Bareland
5059,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Water
5060,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
