Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNT_M_R
2848,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2849,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
2850,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2851,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2852,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2853,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
2854,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
2855,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2856,Water,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
2857,Water,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2858,Water,Forest,Wetland,Water,Wetland,Grassland,Water,Water
2859,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2860,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2861,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2862,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
2863,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
2864,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Water
2865,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2866,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2867,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
2868,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2869,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2870,Water,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2871,Water,Forest,Wetland,Water,Wetland,Water,Water,Wetland
2872,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
2873,Water,Forest,Wetland,Water,Wetland,Water,Water,Forest
2874,Water,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2875,Water,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2876,Water,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2877,Water,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2878,Water,Forest,Built-up,Water,Non_Wetland,Water,Water,Grassland
2879,Water,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2880,Water,Forest,Water,NULL,Water,Water,Wetland,Grassland
2881,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
2882,Water,Forest,Water,NULL,Water,Water,Water,Grassland
2883,Water,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2884,Water,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2885,Water,Forest,Water,Non_Water,Water,Wetland,Water,Water
2886,Water,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2887,Water,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
2888,Water,Forest,Water,Non_Water,Water,Water,Water,Water
2889,Water,Forest,Water,Non_Water,Water,Water,Water,Forest
2890,Water,Forest,Water,Water,Water,NULL,Water,Grassland
2891,Water,Forest,Water,Water,Water,Grassland,Wetland,Water
2892,Water,Forest,Water,Water,Water,Grassland,Wetland,Forest
2893,Water,Forest,Water,Water,Water,Grassland,Water,Water
2894,Water,Forest,Water,Water,Water,Grassland,Water,Forest
2895,Water,Forest,Water,Water,Water,Wetland,Wetland,Grassland
2896,Water,Forest,Water,Water,Water,Wetland,Wetland,Water
2897,Water,Forest,Water,Water,Water,Wetland,Wetland,Forest
2898,Water,Forest,Water,Water,Water,Wetland,Water,Grassland
2899,Water,Forest,Water,Water,Water,Wetland,Water,Water
2900,Water,Forest,Water,Water,Water,Wetland,Water,Forest
2901,Water,Forest,Water,Water,Water,Water,Wetland,Grassland
2902,Water,Forest,Water,Water,Water,Water,Wetland,Wetland
2903,Water,Forest,Water,Water,Water,Water,Wetland,Water
2904,Water,Forest,Water,Water,Water,Water,Wetland,Forest
2905,Water,Forest,Water,Water,Water,Water,Water,Grassland
2906,Water,Forest,Water,Water,Water,Water,Water,Wetland
2907,Water,Forest,Water,Water,Water,Water,Water,Water
2908,Water,Forest,Water,Water,Water,Water,Water,Forest
2909,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2910,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2911,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2912,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2913,Water,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2914,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2915,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2916,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2917,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2918,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2919,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2920,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2921,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2922,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2923,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2924,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2925,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2926,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2927,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2928,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2929,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2930,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2931,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2932,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
2933,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2934,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2935,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2936,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2937,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2938,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2939,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
2940,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
2941,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2942,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2943,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2944,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2945,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2946,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2947,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2948,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2949,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2950,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2951,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2952,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2953,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2954,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2955,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2956,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2957,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2958,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2959,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2960,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
2961,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2962,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
2963,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
2964,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2965,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2966,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2967,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2968,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2969,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2970,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2971,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Water
2972,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2973,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2974,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2975,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2976,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
2977,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2978,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
2979,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2980,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
2981,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2982,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
2983,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
2984,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2985,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
2986,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2987,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
2988,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
2989,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Water
2990,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2991,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2992,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2993,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2994,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2995,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2996,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2997,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2998,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2999,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3000,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3001,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3002,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3003,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3004,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3005,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3006,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3007,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3008,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
3009,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3010,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3011,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3012,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3013,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3014,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3015,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3016,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3017,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3018,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3019,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3020,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3021,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3022,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3023,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3024,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3025,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3026,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3027,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3028,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3029,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3030,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3031,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3032,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3033,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3034,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3035,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3036,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3037,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3038,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3039,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
3040,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3041,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
3042,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
3043,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
3044,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3045,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
3046,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
3047,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3048,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3049,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
3050,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
3051,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3052,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3053,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3054,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3055,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3056,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3057,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3058,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3059,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3060,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3061,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3062,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3063,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3064,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3065,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3066,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3067,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3068,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3069,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
3070,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
3071,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3072,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
3073,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3074,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3075,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3076,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3077,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3078,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3079,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3080,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3081,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3082,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
3083,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3084,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
3085,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3086,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3087,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3088,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3089,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3090,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
3091,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
3092,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3093,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3094,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3095,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3096,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3097,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3098,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3099,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3100,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3101,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3102,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3103,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3104,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3105,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3106,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3107,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3108,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3109,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3110,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3111,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3112,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3113,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3114,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
3115,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
3116,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3117,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
3118,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3119,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3120,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Forest
3121,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
3122,Forest,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3123,Forest,NULL,Grassland,Water,Non_Wetland,Water,Water,Grassland
3124,Forest,NULL,Grassland,Water,Non_Wetland,Water,Water,Forest
3125,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3126,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3127,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3128,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3129,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3130,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3131,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3132,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
3133,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3134,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3135,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3136,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3137,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3138,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3139,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
3140,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3141,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3142,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3143,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3144,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3145,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3146,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
3147,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3148,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3149,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3150,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3151,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3152,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3153,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3154,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3155,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3156,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3157,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3158,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3159,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3160,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
3161,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
