Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXU_M_R
5215,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
5216,Bareland,Bareland,Water,Water,Water,Bareland,Water,Forest
5217,Bareland,Bareland,Water,Water,Water,Water,NULL,Water
5218,Bareland,Bareland,Water,Water,Water,Water,Water,Grassland
5219,Bareland,Bareland,Water,Water,Water,Water,Water,Wetland
5220,Bareland,Bareland,Water,Water,Water,Water,Water,Water
5221,Bareland,Bareland,Water,Water,Water,Water,Water,Forest
5222,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
5223,Bareland,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5224,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5225,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5226,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5227,Bareland,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
5228,Bareland,Built-up,NULL,Water,Non_Wetland,Bareland,Built-up,Grassland
5229,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5230,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5231,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5232,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5233,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
5234,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5235,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5236,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
5237,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5238,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5239,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
5240,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
5241,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
5242,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Water,Grassland
5243,Bareland,Built-up,Wetland,NULL,Wetland,Water,Water,Grassland
5244,Bareland,Built-up,Wetland,NULL,Wetland,Water,Water,Water
5245,Bareland,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
5246,Bareland,Built-up,Wetland,Water,Wetland,Wetland,Water,Bareland
5247,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Forest
5248,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Built-up,Grassland
5249,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
5250,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
5251,Bareland,Built-up,Wetland,Water,Wetland,Water,Water,Wetland
5252,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
5253,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5254,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5255,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5256,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5257,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5258,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5259,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5260,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5261,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5262,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5263,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Water
5264,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5265,Bareland,Built-up,Water,NULL,Water,Water,Bareland,Water
5266,Bareland,Built-up,Water,Non_Water,Water,Bareland,Wetland,Grassland
5267,Bareland,Built-up,Water,Non_Water,Water,Built-up,Bareland,Water
5268,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5269,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5270,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5271,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5272,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5273,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
5274,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5275,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
5276,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5277,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5278,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
5279,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5280,Bareland,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
5281,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
5282,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5283,Bareland,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
5284,Bareland,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
5285,Bareland,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
5286,Bareland,Water,NULL,Water,Non_Wetland,Wetland,Forest,Bareland
5287,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5288,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
5289,Bareland,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
5290,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5291,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5292,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5293,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
5294,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
5295,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5296,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
5297,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5298,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5299,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
5300,Bareland,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
5301,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
5302,Bareland,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5303,Bareland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5304,Bareland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
5305,Bareland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5306,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5307,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5308,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
5309,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5310,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
5311,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
5312,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
5313,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
5314,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5315,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5316,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5317,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
5318,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
5319,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
5320,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
5321,Bareland,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
5322,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
5323,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
5324,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
5325,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Forest
5326,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5327,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
5328,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5329,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5330,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
5331,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
5332,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
5333,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5334,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5335,Bareland,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
5336,Bareland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5337,Bareland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
5338,Bareland,Water,Wetland,Water,Wetland,Wetland,Bareland,Grassland
5339,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
5340,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
5341,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Water
5342,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
5343,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
5344,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
5345,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
5346,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5347,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
5348,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
5349,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
5350,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
5351,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
5352,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
5353,Bareland,Water,Wetland,Water,Wetland,Water,Water,Wetland
5354,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
5355,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
5356,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
5357,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5358,Bareland,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
5359,Bareland,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
5360,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
5361,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
5362,Bareland,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
5363,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5364,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
5365,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
5366,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
5367,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
5368,Bareland,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
5369,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Water
5370,Bareland,Water,Water,NULL,Water,Wetland,Water,Water
5371,Bareland,Water,Water,NULL,Water,Wetland,Water,Forest
5372,Bareland,Water,Water,NULL,Water,Wetland,Forest,Forest
5373,Bareland,Water,Water,NULL,Water,Bareland,Water,Grassland
5374,Bareland,Water,Water,NULL,Water,Bareland,Water,Forest
5375,Bareland,Water,Water,NULL,Water,Water,Water,Water
5376,Bareland,Water,Water,NULL,Water,Water,Water,Forest
5377,Bareland,Water,Water,Non_Water,Water,Water,Water,Grassland
5378,Bareland,Water,Water,Water,Water,Wetland,Water,Grassland
5379,Bareland,Water,Water,Water,Water,Wetland,Water,Wetland
5380,Bareland,Water,Water,Water,Water,Wetland,Water,Water
5381,Bareland,Water,Water,Water,Water,Wetland,Water,Forest
5382,Bareland,Water,Water,Water,Water,Bareland,Water,Grassland
5383,Bareland,Water,Water,Water,Water,Bareland,Water,Forest
5384,Bareland,Water,Water,Water,Water,Water,Water,Grassland
5385,Bareland,Water,Water,Water,Water,Water,Water,Wetland
5386,Bareland,Water,Water,Water,Water,Water,Water,Water
5387,Bareland,Water,Water,Water,Water,Water,Water,Forest
5388,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5389,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5390,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5391,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5392,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5393,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5394,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5395,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5396,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5397,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5398,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5399,Bareland,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5400,Bareland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5401,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5402,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5403,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5404,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5405,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
5406,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
5407,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5408,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5409,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5410,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5411,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5412,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5413,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5414,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
5415,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5416,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
5417,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5418,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5419,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Water
5420,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5421,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
5422,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5423,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5424,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5425,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
5426,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5427,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5428,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5429,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Water
5430,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5431,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5432,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
5433,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5434,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5435,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5436,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
5437,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5438,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5439,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5440,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Water
5441,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5442,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
5443,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
5444,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
5445,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
5446,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
5447,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Water
5448,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
5449,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
5450,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
5451,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
5452,Water,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
5453,Water,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
5454,Water,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
5455,Water,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
5456,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
5457,Water,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
5458,Water,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
5459,Water,NULL,NULL,Water,Non_Wetland,Water,Wetland,Water
5460,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
5461,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
5462,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
5463,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5464,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5465,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5466,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5467,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5468,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
5469,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5470,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5471,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
5472,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
5473,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5474,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5475,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5476,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5477,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5478,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5479,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5480,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
5481,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
5482,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5483,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5484,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5485,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5486,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
5487,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
5488,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5489,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
5490,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
5491,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5492,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5493,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5494,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5495,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5496,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5497,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
5498,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
5499,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
5500,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
5501,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
5502,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
5503,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
5504,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
5505,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
5506,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
5507,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
5508,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
5509,Water,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
5510,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5511,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5512,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5513,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5514,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5515,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5516,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5517,Water,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Water
5518,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
5519,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Water
5520,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Water
5521,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
5522,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Bareland
5523,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
5524,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5525,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5526,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5527,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5528,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5529,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
5530,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
5531,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
5532,Water,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
5533,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5534,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5535,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
5536,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5537,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5538,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5539,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
5540,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
