Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LNL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LNL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LNL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LNL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LNL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LNL_M_R
5440,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
5441,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5442,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
5443,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5444,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5445,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
5446,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
5447,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
5448,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5449,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5450,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5451,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
5452,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5453,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
5454,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5455,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5456,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
5457,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
5458,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
5459,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
5460,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
5461,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
5462,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
5463,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5464,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5465,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
5466,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
5467,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5468,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5469,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
5470,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
5471,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5472,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
5473,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
5474,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
5475,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
5476,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
5477,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
5478,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5479,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
5480,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
5481,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
5482,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
5483,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5484,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
5485,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5486,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
5487,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
5488,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
5489,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
5490,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
5491,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
5492,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
5493,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
5494,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Wetland
5495,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
5496,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
5497,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
5498,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Wetland
5499,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5500,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5501,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
5502,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
5503,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5504,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Wetland
5505,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5506,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5507,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
5508,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
5509,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Grassland
5510,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
5511,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
5512,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5513,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5514,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5515,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
5516,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
5517,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5518,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5519,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
5520,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5521,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5522,Water,Forest,Wetland,NULL,Wetland,Water,NULL,Wetland
5523,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
5524,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
5525,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
5526,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
5527,Water,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
5528,Water,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
5529,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5530,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5531,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5532,Water,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
5533,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5534,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5535,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5536,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5537,Water,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
5538,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
5539,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
5540,Water,Forest,Water,NULL,Water,NULL,Wetland,Forest
5541,Water,Forest,Water,NULL,Water,Wetland,Wetland,Forest
5542,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
5543,Water,Forest,Water,NULL,Water,Water,Water,Forest
5544,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
5545,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
5546,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
5547,Water,Forest,Water,Water,Water,NULL,NULL,Water
5548,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5549,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
5550,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5551,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5552,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5553,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5554,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5555,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5556,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5557,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
5558,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5559,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
5560,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5561,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
5562,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
5563,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
5564,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5565,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
5566,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5567,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
5568,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5569,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5570,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5571,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5572,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5573,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
5574,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5575,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5576,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
5577,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5578,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5579,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
5580,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5581,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
5582,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5583,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5584,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5585,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5586,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5587,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5588,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
5589,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5590,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5591,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5592,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5593,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5594,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
5595,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5596,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
5597,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
5598,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5599,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
5600,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5601,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5602,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
5603,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5604,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5605,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5606,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5607,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5608,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5609,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
5610,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5611,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5612,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5613,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
5614,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
5615,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5616,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5617,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
5618,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5619,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5620,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
5621,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
5622,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
5623,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
5624,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
5625,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5626,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5627,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
5628,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
5629,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
5630,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
5631,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
5632,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
5633,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
5634,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
5635,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5636,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5637,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5638,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5639,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5640,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
5641,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
5642,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
5643,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5644,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5645,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
5646,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
5647,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
5648,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
5649,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,NULL,Wetland
5650,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
5651,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
5652,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
5653,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
5654,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
5655,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
5656,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
5657,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5658,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
5659,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
5660,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
5661,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5662,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
5663,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5664,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5665,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5666,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
5667,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5668,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
5669,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
5670,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
5671,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
5672,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
5673,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Bareland
5674,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
5675,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5676,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
5677,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5678,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Water,Water
5679,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Forest,NULL,Grassland
5680,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
5681,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5682,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5683,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5684,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Wetland
5685,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5686,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5687,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
5688,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Wetland
5689,Permanent_ice_and_snow,NULL,Water,NULL,Water,Forest,NULL,Grassland
5690,Permanent_ice_and_snow,NULL,Water,NULL,Water,Forest,Wetland,Wetland
5691,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5692,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5693,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5694,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5695,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
5696,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5697,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
5698,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5699,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
5700,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
5701,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5702,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5703,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5704,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
5705,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5706,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5707,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5708,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5709,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
5710,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5711,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
5712,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5713,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5714,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5715,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
5716,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5717,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
5718,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
5719,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5720,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5721,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
5722,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5723,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5724,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
5725,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5726,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5727,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
5728,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5729,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
