Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R
8180,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
8181,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8182,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
8183,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
8184,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8185,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
8186,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
8187,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8188,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8189,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8190,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
8191,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
8192,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8193,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
8194,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
8195,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
8196,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8197,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8198,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
8199,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8200,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
8201,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
8202,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8203,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
8204,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
8205,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8206,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8207,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8208,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
8209,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8210,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
8211,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
8212,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
8213,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8214,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8215,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8216,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
8217,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8218,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8219,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8220,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8221,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
8222,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8223,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8224,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8225,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8226,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
8227,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8228,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
8229,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
8230,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
8231,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8232,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
8233,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
8234,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
8235,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
8236,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
8237,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
8238,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
8239,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
8240,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8241,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8242,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8243,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8244,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8245,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8246,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
8247,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
8248,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
8249,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8250,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8251,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8252,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8253,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
8254,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
8255,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8256,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8257,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8258,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8259,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
8260,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8261,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8262,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8263,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8264,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8265,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
8266,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8267,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8268,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8269,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
8270,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
8271,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
8272,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
8273,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8274,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
8275,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
8276,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
8277,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
8278,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
8279,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
8280,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8281,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8282,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
8283,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
8284,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
8285,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
8286,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
8287,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
8288,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
8289,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
8290,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
8291,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
8292,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
8293,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8294,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
8295,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
8296,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8297,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
8298,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8299,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
8300,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8301,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8302,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8303,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
8304,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8305,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
8306,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
8307,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
8308,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8309,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
8310,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
8311,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
8312,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8313,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8314,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Water
8315,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8316,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
8317,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8318,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8319,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
8320,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8321,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8322,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
8323,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
8324,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
8325,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8326,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
8327,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
8328,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8329,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Water
8330,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8331,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
8332,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8333,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8334,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
8335,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8336,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8337,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
8338,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8339,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
8340,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Wetland
8341,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
8342,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
8343,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
8344,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
8345,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
8346,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
8347,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
8348,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
8349,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
8350,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Bareland
8351,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
8352,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
8353,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
8354,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
8355,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
8356,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
8357,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
8358,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
8359,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
8360,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
8361,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
8362,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
8363,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
8364,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
8365,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
8366,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
8367,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
8368,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
8369,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Water
8370,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
8371,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
8372,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8373,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8374,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8375,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
8376,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8377,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8378,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
8379,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
8380,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8381,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
8382,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
8383,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8384,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
8385,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
8386,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8387,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
8388,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8389,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
8390,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
8391,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8392,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
8393,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
8394,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
8395,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
8396,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
8397,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8398,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8399,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8400,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
8401,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8402,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
8403,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8404,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8405,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
8406,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
8407,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
8408,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
8409,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8410,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
8411,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
8412,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8413,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
8414,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
8415,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Water
8416,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8417,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8418,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8419,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
8420,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8421,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
8422,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Water
8423,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
8424,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
8425,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
8426,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
8427,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8428,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
8429,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
8430,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8431,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
8432,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
8433,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
8434,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
8435,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
8436,Forest,Forest,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
8437,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
8438,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
8439,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
8440,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
8441,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
8442,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
8443,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
8444,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
8445,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
8446,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Water
8447,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Forest
8448,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
8449,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
8450,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
8451,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
8452,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
8453,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
8454,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
8455,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Water
8456,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
8457,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
8458,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
8459,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
8460,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
8461,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
8462,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
8463,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
8464,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
8465,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
8466,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
8467,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
8468,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
8469,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
8470,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
8471,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
8472,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
8473,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8474,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
8475,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
8476,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8477,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8478,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8479,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
8480,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8481,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8482,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
8483,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8484,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8485,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8486,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
8487,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
8488,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8489,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8490,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8491,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
8492,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
8493,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8494,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Water
8495,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
8496,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
8497,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8498,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
8499,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8500,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
8501,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
8502,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8503,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
8504,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
8505,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
8506,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
8507,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
8508,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Water
