Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R
13687,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Grassland
13688,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
13689,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
13690,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
13691,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
13692,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
13693,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
13694,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13695,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
13696,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
13697,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
13698,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
13699,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
13700,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
13701,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
13702,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13703,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13704,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
13705,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
13706,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
13707,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
13708,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
13709,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
13710,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
13711,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
13712,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
13713,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
13714,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
13715,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
13716,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
13717,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13718,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13719,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
13720,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13721,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13722,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
13723,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
13724,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
13725,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
13726,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13727,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
13728,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
13729,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
13730,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
13731,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
13732,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13733,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
13734,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13735,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,NULL
13736,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
13737,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Cropland
13738,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
13739,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
13740,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
13741,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
13742,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
13743,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
13744,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
13745,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
13746,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
13747,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
13748,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
13749,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
13750,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
13751,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
13752,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
13753,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
13754,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
13755,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
13756,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
13757,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
13758,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
13759,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
13760,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
13761,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
13762,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
13763,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
13764,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Forest
13765,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
13766,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,Forest
13767,Forest,NULL,NULL,Water,Non_Wetland,NULL,Forest,Wetland
13768,Forest,NULL,NULL,Water,Non_Wetland,NULL,Forest,Water
13769,Forest,NULL,NULL,Water,Non_Wetland,NULL,Forest,Forest
13770,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
13771,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
13772,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
13773,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
13774,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Bareland
13775,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
13776,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
13777,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
13778,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
13779,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Cropland
13780,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
13781,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
13782,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
13783,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
13784,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
13785,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
13786,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Bareland
13787,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Forest
13788,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Bareland
13789,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
13790,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
13791,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
13792,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
13793,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Water
13794,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
13795,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
13796,Forest,NULL,NULL,Water,Non_Wetland,Forest,Water,Wetland
13797,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
13798,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
13799,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
13800,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
13801,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
13802,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
13803,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
13804,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
13805,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
13806,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13807,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
13808,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
13809,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
13810,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
13811,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
13812,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
13813,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13814,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
13815,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
13816,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
13817,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
13818,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
13819,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13820,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
13821,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
13822,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
13823,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
13824,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
13825,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
13826,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
13827,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
13828,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
13829,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
13830,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
13831,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
13832,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
13833,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
13834,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
13835,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
13836,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
13837,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
13838,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
13839,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13840,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
13841,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
13842,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13843,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13844,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13845,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13846,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
13847,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13848,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
13849,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13850,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13851,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13852,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13853,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13854,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
13855,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
13856,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13857,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13858,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13859,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
13860,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13861,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
13862,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13863,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
13864,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
13865,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
13866,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
13867,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
13868,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
13869,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
13870,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
13871,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13872,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
13873,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
13874,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
13875,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
13876,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
13877,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13878,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
13879,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
13880,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
13881,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
13882,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13883,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13884,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13885,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
13886,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
13887,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
13888,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13889,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
13890,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13891,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13892,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13893,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13894,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13895,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
13896,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13897,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
13898,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13899,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
13900,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
13901,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
13902,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
13903,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13904,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
13905,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
13906,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
13907,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
13908,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
13909,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
13910,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
13911,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
13912,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13913,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
13914,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
13915,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
13916,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
13917,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13918,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
13919,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
13920,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13921,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13922,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13923,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13924,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13925,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13926,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
13927,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13928,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13929,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
13930,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13931,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
13932,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13933,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13934,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
13935,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
13936,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
13937,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13938,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13939,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
13940,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
13941,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
13942,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13943,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13944,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13945,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
13946,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
13947,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
13948,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
13949,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
13950,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
13951,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
13952,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
13953,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
13954,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
13955,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
13956,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
13957,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
13958,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
13959,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
13960,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
13961,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
13962,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
13963,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
13964,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
13965,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
13966,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
13967,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
13968,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
13969,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13970,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
13971,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13972,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
13973,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
13974,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
13975,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
13976,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
13977,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
13978,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
13979,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13980,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
13981,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
13982,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
13983,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
13984,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13985,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
13986,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13987,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
13988,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
13989,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13990,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
13991,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13992,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
13993,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
13994,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
13995,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
13996,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
13997,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13998,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
13999,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14000,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
14001,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14002,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
14003,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
14004,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
14005,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
14006,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
14007,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
14008,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14009,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
