Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFT_M_R
6243,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
6244,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
6245,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
6246,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
6247,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
6248,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
6249,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
6250,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Water
6251,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
6252,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
6253,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
6254,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
6255,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
6256,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
6257,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
6258,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
6259,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
6260,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
6261,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6262,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
6263,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6264,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6265,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
6266,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
6267,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Bareland
6268,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
6269,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
6270,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
6271,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
6272,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
6273,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
6274,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
6275,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
6276,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6277,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
6278,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
6279,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
6280,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
6281,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
6282,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
6283,Water,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Forest
6284,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
6285,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
6286,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
6287,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
6288,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
6289,Water,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Water
6290,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
6291,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
6292,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
6293,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
6294,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
6295,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
6296,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
6297,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
6298,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
6299,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
6300,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
6301,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
6302,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
6303,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
6304,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
6305,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
6306,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
6307,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
6308,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
6309,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
6310,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Built-up
6311,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
6312,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
6313,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
6314,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
6315,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
6316,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
6317,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
6318,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
6319,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
6320,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
6321,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
6322,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Water
6323,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Forest
6324,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
6325,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
6326,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
6327,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
6328,Water,NULL,Wetland,Water,Wetland,Forest,Water,Forest
6329,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6330,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6331,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6332,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6333,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6334,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6335,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Water
6336,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6337,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Bareland
6338,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
6339,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6340,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6341,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
6342,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6343,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6344,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
6345,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6346,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
6347,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
6348,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
6349,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Water
6350,Water,NULL,Bareland,NULL,Non_Wetland,Built-up,Grassland,Forest
6351,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
6352,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
6353,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
6354,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6355,Water,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
6356,Water,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
6357,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
6358,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
6359,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
6360,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6361,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6362,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6363,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6364,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
6365,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
6366,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
6367,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6368,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
6369,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
6370,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
6371,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
6372,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
6373,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
6374,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
6375,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
6376,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
6377,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
6378,Water,NULL,Bareland,Water,Non_Wetland,Forest,Grassland,Forest
6379,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6380,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6381,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6382,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6383,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6384,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6385,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6386,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6387,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6388,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
6389,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
6390,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
6391,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
6392,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
6393,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
6394,Water,NULL,Water,NULL,Water,Shrubland,Wetland,Forest
6395,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
6396,Water,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
6397,Water,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
6398,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
6399,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
6400,Water,NULL,Water,NULL,Water,Grassland,Water,Forest
6401,Water,NULL,Water,NULL,Water,Wetland,NULL,Grassland
6402,Water,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
6403,Water,NULL,Water,NULL,Water,Wetland,Grassland,Water
6404,Water,NULL,Water,NULL,Water,Wetland,Grassland,Forest
6405,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
6406,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
6407,Water,NULL,Water,NULL,Water,Bareland,Grassland,Water
6408,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
6409,Water,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
6410,Water,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
6411,Water,NULL,Water,NULL,Water,Bareland,Bareland,Built-up
6412,Water,NULL,Water,NULL,Water,Bareland,Bareland,Water
6413,Water,NULL,Water,NULL,Water,Bareland,Bareland,Forest
6414,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
6415,Water,NULL,Water,NULL,Water,Bareland,Water,Bareland
6416,Water,NULL,Water,NULL,Water,Bareland,Water,Water
6417,Water,NULL,Water,NULL,Water,Bareland,Water,Forest
6418,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
6419,Water,NULL,Water,NULL,Water,Water,Grassland,Wetland
6420,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
6421,Water,NULL,Water,NULL,Water,Water,Grassland,Water
6422,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
6423,Water,NULL,Water,NULL,Water,Water,Bareland,Grassland
6424,Water,NULL,Water,NULL,Water,Water,Bareland,Bareland
6425,Water,NULL,Water,NULL,Water,Water,Water,Grassland
6426,Water,NULL,Water,NULL,Water,Water,Water,Bareland
6427,Water,NULL,Water,NULL,Water,Water,Water,Water
6428,Water,NULL,Water,NULL,Water,Water,Water,Forest
6429,Water,NULL,Water,Non_Water,Water,Shrubland,Grassland,Grassland
6430,Water,NULL,Water,Non_Water,Water,Shrubland,Grassland,Forest
6431,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
6432,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
6433,Water,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
6434,Water,NULL,Water,Non_Water,Water,Wetland,Grassland,Water
6435,Water,NULL,Water,Non_Water,Water,Wetland,Water,Water
6436,Water,NULL,Water,Non_Water,Water,Wetland,Water,Forest
6437,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
6438,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Forest
6439,Water,NULL,Water,Non_Water,Water,Bareland,Wetland,Forest
6440,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
6441,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
6442,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Water
6443,Water,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
6444,Water,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
6445,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
6446,Water,NULL,Water,Non_Water,Water,Water,Grassland,Water
6447,Water,NULL,Water,Non_Water,Water,Water,Grassland,Forest
6448,Water,NULL,Water,Non_Water,Water,Water,Bareland,Forest
6449,Water,NULL,Water,Non_Water,Water,Water,Water,Water
6450,Water,NULL,Water,Water,Water,Shrubland,Grassland,Grassland
6451,Water,NULL,Water,Water,Water,Shrubland,Water,Grassland
6452,Water,NULL,Water,Water,Water,Shrubland,Water,Water
6453,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
6454,Water,NULL,Water,Water,Water,Grassland,Bareland,Grassland
6455,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
6456,Water,NULL,Water,Water,Water,Grassland,Water,Water
6457,Water,NULL,Water,Water,Water,Wetland,Grassland,Grassland
6458,Water,NULL,Water,Water,Water,Wetland,Grassland,Water
6459,Water,NULL,Water,Water,Water,Wetland,Grassland,Forest
6460,Water,NULL,Water,Water,Water,Wetland,Wetland,Water
6461,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
6462,Water,NULL,Water,Water,Water,Wetland,Water,Water
6463,Water,NULL,Water,Water,Water,Wetland,Forest,Water
6464,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
6465,Water,NULL,Water,Water,Water,Bareland,Grassland,Bareland
6466,Water,NULL,Water,Water,Water,Bareland,Grassland,Water
6467,Water,NULL,Water,Water,Water,Bareland,Grassland,Forest
6468,Water,NULL,Water,Water,Water,Bareland,Wetland,Water
6469,Water,NULL,Water,Water,Water,Bareland,Bareland,Grassland
6470,Water,NULL,Water,Water,Water,Bareland,Bareland,Bareland
6471,Water,NULL,Water,Water,Water,Bareland,Bareland,Water
6472,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
6473,Water,NULL,Water,Water,Water,Bareland,Water,Bareland
6474,Water,NULL,Water,Water,Water,Bareland,Water,Water
6475,Water,NULL,Water,Water,Water,Bareland,Water,Forest
6476,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
6477,Water,NULL,Water,Water,Water,Water,Grassland,Wetland
6478,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
6479,Water,NULL,Water,Water,Water,Water,Grassland,Water
6480,Water,NULL,Water,Water,Water,Water,Grassland,Forest
6481,Water,NULL,Water,Water,Water,Water,Wetland,Water
6482,Water,NULL,Water,Water,Water,Water,Bareland,Forest
6483,Water,NULL,Water,Water,Water,Water,Water,Grassland
6484,Water,NULL,Water,Water,Water,Water,Water,Bareland
6485,Water,NULL,Water,Water,Water,Water,Water,Water
6486,Water,NULL,Water,Water,Water,Water,Water,Forest
6487,Water,NULL,Water,Water,Water,Forest,Grassland,Forest
6488,Water,NULL,Water,Water,Water,Forest,Forest,Water
6489,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6490,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6491,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6492,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6493,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
6494,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6495,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
6496,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6497,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
6498,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
6499,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6500,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6501,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6502,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
6503,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
6504,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6505,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6506,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6507,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
6508,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
6509,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6510,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
6511,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6512,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
6513,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
6514,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
6515,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
6516,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6517,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6518,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6519,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
6520,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
6521,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6522,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
6523,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
6524,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6525,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6526,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
6527,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
6528,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6529,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
6530,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
6531,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
6532,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6533,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
6534,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
6535,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Water
6536,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
6537,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
6538,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
6539,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
6540,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
6541,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
6542,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6543,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
6544,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6545,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6546,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
6547,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
6548,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6549,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6550,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6551,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
6552,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
6553,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
6554,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
6555,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
6556,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
6557,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Water
6558,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
6559,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
6560,Water,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
6561,Water,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
6562,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
6563,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
6564,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
6565,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Water
6566,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
6567,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
6568,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
6569,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
6570,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
6571,Water,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
6572,Water,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
6573,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
6574,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Bareland
6575,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
6576,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
6577,Water,NULL,Forest,Water,Non_Wetland,Water,Bareland,Forest
6578,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
6579,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Bareland
6580,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6581,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6582,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6583,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6584,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6585,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
6586,Water,Cropland,NULL,NULL,Non_Wetland,Water,Forest,Forest
6587,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
6588,Water,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
6589,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
