Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZM_M_R
2146,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2147,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2148,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2149,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2150,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2151,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2152,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2153,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2154,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2155,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2156,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2157,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2158,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2159,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2160,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2161,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2162,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2163,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2164,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2165,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2166,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2167,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2168,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2169,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
2170,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2171,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
2172,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2173,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2174,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2175,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
2176,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2177,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2178,Forest,Forest,Water,NULL,Water,Water,Water,Water
2179,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2180,Forest,Forest,Water,NULL,Water,Water,Forest,Water
2181,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2182,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
2183,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2184,Forest,Forest,Water,NULL,Water,Forest,Water,Water
2185,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2186,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
2187,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2188,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2189,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2190,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2191,Forest,Forest,Water,Non_Water,Water,Shrubland,Wetland,Forest
2192,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2193,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2194,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
2195,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
2196,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2197,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
2198,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2199,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
2200,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2201,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2202,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2203,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Water
2204,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2205,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2206,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2207,Forest,Forest,Water,Water,Water,NULL,Water,Water
2208,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2209,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2210,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2211,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2212,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2213,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2214,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
2215,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2216,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2217,Forest,Forest,Water,Water,Water,Water,Water,Water
2218,Forest,Forest,Water,Water,Water,Water,Water,Forest
2219,Forest,Forest,Water,Water,Water,Water,Forest,Water
2220,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2221,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
2222,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2223,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2224,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2225,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2226,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2227,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2228,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2229,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2230,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2231,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2232,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2233,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2234,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2235,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2236,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2237,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2238,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
2239,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2240,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2241,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2242,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
2243,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2244,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2245,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2246,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2247,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2248,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2249,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2250,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2251,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2252,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2253,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2254,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2255,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2256,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2257,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2258,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2259,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2260,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2261,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2262,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2263,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2264,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2265,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2266,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2267,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2268,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2269,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2270,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2271,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2272,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2273,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2274,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2275,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2276,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2277,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2278,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2279,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2280,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2281,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2282,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2283,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2284,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2285,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2286,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2287,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2288,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2289,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2290,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2291,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
2292,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2293,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2294,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2295,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2296,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2297,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2298,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2299,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2300,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
2301,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
2302,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
2303,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2304,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2305,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2306,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2307,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2308,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2309,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2310,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2311,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2312,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2313,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2314,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2315,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2316,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2317,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2318,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2319,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Grassland,Forest
2320,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2321,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
2322,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
2323,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2324,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
2325,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2326,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2327,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
2328,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2329,Forest,Forest,Forest,Water,Non_Wetland,Water,Bareland,Forest
2330,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2331,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2332,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2333,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2334,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
