Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRS_M_R
1755,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1756,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1757,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1758,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1759,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1760,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1761,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1762,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1763,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1764,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1765,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
1766,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1767,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
1768,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1769,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1770,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Wetland
1771,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1772,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
1773,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1774,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1775,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
1776,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1777,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
1778,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
1779,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Forest,Forest
1780,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1781,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1782,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1783,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1784,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
1785,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
1786,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
1787,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
1788,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1789,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
1790,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1791,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1792,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1793,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1794,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
1795,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
1796,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
1797,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1798,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
1799,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
1800,Forest,Wetland,Wetland,Water,Wetland,Grassland,Forest,Forest
1801,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Grassland
1802,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1803,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1804,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1805,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1806,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1807,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1808,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
1809,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1810,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
1811,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
1812,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
1813,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
1814,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
1815,Forest,Wetland,Water,NULL,Water,Forest,Water,Forest
1816,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
1817,Forest,Wetland,Water,Water,Water,Grassland,Water,Forest
1818,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
1819,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
1820,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1821,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1822,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1823,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1824,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Water
1825,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1826,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1827,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1828,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1829,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1830,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1831,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1832,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1833,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1834,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1835,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1836,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1837,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1838,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1839,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1840,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1841,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1842,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1843,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1844,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1845,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1846,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1847,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1848,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1849,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1850,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1851,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1852,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1853,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1854,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1855,Forest,Built-up,Water,NULL,Water,Grassland,Grassland,Grassland
1856,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1857,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1858,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1859,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1860,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1861,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1862,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1863,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1864,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
1865,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1866,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
1867,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1868,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1869,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1870,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
1871,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1872,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1873,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1874,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1875,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1876,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1877,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1878,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1879,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1880,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
1881,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1882,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1883,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1884,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
1885,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1886,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1887,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1888,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1889,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Water
1890,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1891,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
1892,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
1893,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1894,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
1895,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1896,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
1897,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1898,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
1899,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1900,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
1901,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1902,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1903,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1904,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1905,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1906,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1907,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1908,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1909,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
1910,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1911,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
1912,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
1913,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1914,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
1915,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
1916,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
1917,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1918,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
1919,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
1920,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
1921,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1922,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
1923,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1924,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1925,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
1926,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1927,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
1928,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
1929,Forest,Water,NULL,Water,Non_Wetland,Forest,Grassland,Forest
1930,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1931,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
1932,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
1933,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
1934,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
1935,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1936,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1937,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1938,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
1939,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1940,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1941,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1942,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1943,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1944,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1945,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1946,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1947,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1948,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1949,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
1950,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1951,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1952,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1953,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1954,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1955,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1956,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
1957,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1958,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1959,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1960,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
1961,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1962,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
1963,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
1964,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1965,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1966,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1967,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
1968,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
1969,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
1970,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
1971,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1972,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
1973,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1974,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
1975,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1976,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Water
1977,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1978,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1979,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1980,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1981,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1982,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1983,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1984,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1985,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1986,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1987,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
1988,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1989,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
1990,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
1991,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1992,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1993,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1994,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1995,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
1996,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
1997,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1998,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1999,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
2000,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2001,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2002,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
2003,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2004,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
2005,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2006,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
2007,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2008,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
2009,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
2010,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2011,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2012,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2013,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2014,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
2015,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
2016,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
2017,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
2018,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2019,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
2020,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
2021,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
2022,Forest,Water,Grassland,Water,Non_Wetland,Forest,Wetland,Water
2023,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2024,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2025,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
2026,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
2027,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
2028,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
2029,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
2030,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
2031,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
2032,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
2033,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
2034,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
2035,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
2036,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2037,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2038,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2039,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
2040,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
2041,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
2042,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
2043,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
2044,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
2045,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2046,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
2047,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2048,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
2049,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
2050,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
2051,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
2052,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
2053,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2054,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
2055,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2056,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2057,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2058,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
2059,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
2060,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
2061,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
2062,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
2063,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
2064,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
2065,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
2066,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
2067,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
2068,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
2069,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
2070,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
2071,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
2072,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
2073,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
2074,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
2075,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
2076,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2077,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2078,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
2079,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
2080,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2081,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2082,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2083,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2084,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2085,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2086,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2087,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2088,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
2089,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
2090,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
2091,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2092,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
2093,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2094,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
2095,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
2096,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
2097,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2098,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
2099,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
2100,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2101,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
