Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KMB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R
3073,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3074,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3075,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3076,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3077,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3078,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3079,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3080,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3081,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3082,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3083,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3084,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3085,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3086,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3087,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3088,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3089,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3090,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3091,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3092,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3093,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3094,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3095,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3096,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3097,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3098,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3099,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3100,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3101,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3102,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3103,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3104,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3105,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3106,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3107,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3108,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3109,Forest,Bareland,Water,NULL,Water,NULL,NULL,NULL
3110,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3111,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
3112,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,NULL
3113,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
3114,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3115,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3116,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3117,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3118,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3119,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3120,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3121,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3122,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3123,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3124,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3125,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3126,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3127,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3128,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3129,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3130,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3131,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3132,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3133,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3134,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3135,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3136,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3137,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3138,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3139,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3140,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3141,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3142,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3143,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3144,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3145,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
3146,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3147,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3148,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3149,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3150,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3151,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3152,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3153,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3154,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3155,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3156,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3157,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3158,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3159,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3160,Forest,Built-up,Water,NULL,Water,NULL,NULL,NULL
3161,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3162,Forest,Built-up,Water,NULL,Water,NULL,NULL,Built-up
3163,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3164,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3165,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3166,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3167,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3168,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3169,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
3170,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3171,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3172,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3173,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3174,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3175,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3176,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3177,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3178,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3179,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3180,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3181,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
3182,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3183,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3184,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3185,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3186,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3187,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3188,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3189,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3190,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3191,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3192,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3193,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3194,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3195,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3196,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3197,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3198,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3199,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3200,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3201,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3202,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3203,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3204,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3205,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3206,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3207,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3208,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3209,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
3210,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3211,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3212,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3213,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3214,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3215,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3216,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3217,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3218,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3219,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3220,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3221,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
3222,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3223,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
3224,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3225,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3226,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3227,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3228,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3229,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3230,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3231,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3232,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3233,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3234,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3235,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3236,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3237,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3238,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3239,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
3240,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3241,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3242,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3243,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3244,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3245,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3246,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3247,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3248,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3249,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3250,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3251,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3252,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3253,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3254,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3255,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3256,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3257,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3258,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3259,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3260,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3261,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3262,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3263,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
3264,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3265,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
3266,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3267,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3268,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3269,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
3270,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
3271,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3272,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3273,Forest,Water,Water,Water,Water,NULL,NULL,NULL
3274,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
3275,Forest,Water,Water,Water,Water,NULL,NULL,Water
3276,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3277,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3278,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3279,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3280,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3281,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3282,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3283,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3284,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3285,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3286,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3287,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3288,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3289,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3290,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3291,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3292,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3293,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3294,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3295,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3296,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3297,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3298,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3299,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3300,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3301,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3302,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3303,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3304,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3305,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
3306,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3307,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3308,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3309,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3310,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3311,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3312,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3313,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3314,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3315,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3316,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3317,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3318,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3319,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3320,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3321,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3322,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3323,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3324,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3325,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3326,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3327,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3328,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3329,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3330,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3331,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3332,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3333,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3334,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3335,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3336,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3337,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3338,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3339,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3340,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3341,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3342,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3343,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3344,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3345,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3346,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3347,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
3348,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3349,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3350,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3351,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3352,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3353,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3354,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3355,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3356,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3357,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3358,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3359,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3360,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3361,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3362,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3363,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3364,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3365,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
3366,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3367,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3368,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3369,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
3370,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
3371,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3372,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3373,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3374,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3375,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3376,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3377,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3378,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
3379,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3380,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
3381,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
3382,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
3383,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
3384,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
3385,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
3386,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3387,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3388,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3389,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
3390,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3391,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
3392,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3393,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3394,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3395,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3396,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,NULL
3397,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
3398,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3399,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3400,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3401,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3402,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3403,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3404,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3405,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3406,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3407,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3408,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3409,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3410,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3411,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3412,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3413,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
