Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R
8803,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
8804,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
8805,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8806,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8807,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8808,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8809,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8810,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8811,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
8812,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8813,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8814,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
8815,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8816,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
8817,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
8818,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
8819,Forest,Water,Cropland,Water,Non_Wetland,Forest,Grassland,Wetland
8820,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
8821,Forest,Water,Water,NULL,Water,NULL,Shrubland,Water
8822,Forest,Water,Water,Water,Water,Water,Water,Wetland
8823,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8824,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8825,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8826,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8827,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8828,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8829,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8830,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8831,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8832,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8833,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
8834,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8835,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
8836,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
8837,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
8838,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
8839,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
8840,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
8841,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
8842,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8843,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8844,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8845,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8846,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
8847,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
8848,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
8849,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8850,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8851,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8852,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
8853,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
8854,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
8855,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8856,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8857,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8858,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
8859,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8860,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
8861,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
8862,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
8863,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8864,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8865,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8866,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
8867,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
8868,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8869,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8870,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8871,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8872,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8873,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8874,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8875,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8876,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8877,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8878,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8879,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
8880,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Water
8881,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
8882,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
8883,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
8884,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8885,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
8886,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8887,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
8888,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8889,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8890,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8891,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8892,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
8893,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8894,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8895,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8896,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8897,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8898,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
8899,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
8900,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8901,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8902,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
8903,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8904,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
8905,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
8906,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8907,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
8908,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8909,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8910,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8911,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
8912,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
8913,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8914,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8915,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
8916,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
8917,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
8918,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,NULL
8919,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Wetland
8920,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
8921,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
8922,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
8923,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
8924,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Wetland
8925,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
8926,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
8927,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8928,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
8929,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
8930,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
8931,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8932,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8933,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
8934,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8935,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8936,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
8937,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
8938,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8939,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
8940,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8941,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
8942,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8943,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
8944,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8945,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
8946,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
8947,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
8948,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
8949,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8950,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8951,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8952,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8953,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8954,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8955,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
8956,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
8957,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
8958,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Cropland
8959,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
8960,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
8961,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
8962,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8963,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
8964,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
8965,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
8966,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
8967,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
8968,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland,Water
8969,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
8970,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
8971,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
8972,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Water
8973,Forest,Forest,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
8974,Forest,Forest,NULL,Water,Non_Wetland,Water,Shrubland,Forest
8975,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Wetland
8976,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
8977,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8978,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8979,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
8980,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
8981,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
8982,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8983,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8984,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8985,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
8986,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
8987,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
8988,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8989,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8990,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8991,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
8992,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
8993,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8994,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
8995,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
8996,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
8997,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
8998,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
8999,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
9000,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
9001,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
9002,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
9003,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9004,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
9005,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
9006,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
9007,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
9008,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9009,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9010,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9011,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
9012,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9013,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9014,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9015,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9016,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9017,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
9018,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9019,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9020,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
9021,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
9022,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
9023,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9024,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
9025,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
9026,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9027,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
9028,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
9029,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
9030,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
9031,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9032,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9033,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9034,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
9035,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
9036,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
9037,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9038,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
9039,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9040,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9041,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9042,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9043,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
9044,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9045,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
9046,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
9047,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
9048,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9049,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9050,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
9051,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9052,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
9053,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
9054,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
9055,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
9056,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9057,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9058,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9059,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
9060,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9061,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9062,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9063,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
9064,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9065,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9066,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
9067,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
9068,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
9069,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
9070,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
9071,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
9072,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
9073,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
9074,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
9075,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
9076,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
9077,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
9078,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
9079,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
9080,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
9081,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
9082,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
9083,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
9084,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
9085,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9086,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
9087,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9088,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
9089,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
9090,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9091,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
9092,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9093,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
9094,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
9095,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
9096,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
9097,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
9098,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
9099,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
9100,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9101,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
9102,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
9103,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9104,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
9105,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
9106,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9107,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9108,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
9109,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9110,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9111,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
9112,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
9113,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9114,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
9115,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
9116,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
9117,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
9118,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
9119,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9120,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
9121,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
9122,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,NULL
9123,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
9124,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
9125,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
9126,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
