Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MMT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MMT_M_R
2687,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2688,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2689,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2690,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2691,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2692,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2693,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2694,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2695,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2696,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2697,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2698,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
2699,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2700,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2701,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
2702,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2703,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2704,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2705,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2706,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2707,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2708,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2709,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2710,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2711,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2712,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2713,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2714,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2715,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2716,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2717,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2718,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2719,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2720,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2721,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2722,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2723,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2724,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2725,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2726,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2727,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2728,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2729,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2730,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2731,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2732,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2733,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
2734,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2735,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2736,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2737,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2738,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2739,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2740,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2741,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2742,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2743,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2744,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2745,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2746,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2747,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2748,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2749,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2750,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
2751,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2752,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2753,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2754,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2755,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2756,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2757,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2758,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2759,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2760,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2761,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2762,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2763,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2764,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2765,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2766,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
2767,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2768,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2769,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2770,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
2771,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2772,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2773,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2774,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2775,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2776,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2777,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2778,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2779,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2780,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2781,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2782,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2783,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2784,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2785,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2786,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2787,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2788,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2789,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2790,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
2791,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2792,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
2793,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2794,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2795,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
2796,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2797,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2798,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2799,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2800,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
2801,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2802,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2803,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
2804,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2805,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2806,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
2807,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2808,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2809,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2810,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2811,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2812,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
2813,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2814,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2815,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2816,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2817,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2818,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2819,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2820,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2821,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2822,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2823,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2824,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2825,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2826,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2827,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
2828,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2829,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2830,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2831,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
2832,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
2833,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
2834,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2835,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2836,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2837,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2838,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2839,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2840,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2841,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2842,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2843,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2844,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2845,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2846,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
2847,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2848,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2849,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2850,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2851,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2852,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
2853,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2854,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2855,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2856,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2857,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2858,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2859,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2860,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
2861,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2862,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2863,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2864,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2865,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2866,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2867,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2868,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2869,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2870,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2871,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2872,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2873,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2874,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2875,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2876,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2877,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2878,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2879,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2880,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
2881,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2882,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
2883,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2884,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2885,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
2886,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2887,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
2888,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2889,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
2890,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2891,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
2892,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
2893,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2894,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2895,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2896,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2897,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2898,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2899,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2900,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2901,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2902,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2903,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2904,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2905,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
2906,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
2907,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
2908,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
2909,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
2910,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
2911,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2912,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2913,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2914,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2915,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2916,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2917,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2918,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Bareland
2919,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Water
2920,Forest,Wetland,Water,NULL,Water,Bareland,Water,Forest
2921,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
2922,Forest,Wetland,Water,NULL,Water,Water,Water,Water
2923,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
2924,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
2925,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
2926,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
2927,Forest,Wetland,Water,Water,Water,Wetland,Water,Grassland
2928,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
2929,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
2930,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
2931,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
2932,Forest,Wetland,Water,Water,Water,Water,Water,Water
2933,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2934,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2935,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2936,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2937,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2938,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2939,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2940,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2941,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2942,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2943,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2944,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2945,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2946,Forest,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
2947,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2948,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2949,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2950,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2951,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2952,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2953,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2954,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2955,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
2956,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2957,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2958,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
2959,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2960,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2961,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2962,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2963,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2964,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2965,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
2966,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2967,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
2968,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2969,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2970,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2971,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2972,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
2973,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2974,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2975,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2976,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2977,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
2978,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2979,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2980,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
2981,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
2982,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2983,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2984,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2985,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2986,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2987,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2988,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2989,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
2990,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2991,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
2992,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2993,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2994,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2995,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
2996,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2997,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2998,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2999,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3000,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3001,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
3002,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3003,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3004,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
3005,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3006,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
3007,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3008,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
3009,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3010,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3011,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
