Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGE_M_R
2498,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,NULL
2499,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Water,NULL
2500,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2501,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2502,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
2503,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2504,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2505,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2506,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,NULL
2507,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2508,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2509,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2510,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2511,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2512,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2513,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
2514,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2515,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Water,NULL
2516,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
2517,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2518,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Water,NULL
2519,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2520,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,NULL
2521,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2522,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Water,NULL
2523,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
2524,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,NULL
2525,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2526,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
2527,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
2528,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,NULL
2529,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2530,Bareland,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
2531,Bareland,Wetland,Water,NULL,Water,Wetland,Water,NULL
2532,Bareland,Wetland,Water,NULL,Water,Bareland,Wetland,NULL
2533,Bareland,Wetland,Water,NULL,Water,Bareland,Water,NULL
2534,Bareland,Wetland,Water,NULL,Water,Water,Wetland,NULL
2535,Bareland,Wetland,Water,NULL,Water,Water,Water,NULL
2536,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2537,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2538,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2539,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
2540,Bareland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2541,Bareland,Wetland,Forest,NULL,Non_Wetland,Water,Water,NULL
2542,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2543,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2544,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2545,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2546,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2547,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
2548,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,NULL
2549,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2550,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,NULL
2551,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2552,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
2553,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2554,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2555,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2556,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2557,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2558,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,NULL
2559,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2560,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2561,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
2562,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2563,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2564,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2565,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
2566,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2567,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
2568,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Water,NULL
2569,Bareland,Bareland,Wetland,NULL,NULL,Wetland,Water,NULL
2570,Bareland,Bareland,Wetland,NULL,NULL,Bareland,NULL,NULL
2571,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Grassland,NULL
2572,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Wetland,NULL
2573,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Bareland,NULL
2574,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Built-up,NULL
2575,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Water,NULL
2576,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Forest,NULL
2577,Bareland,Bareland,Wetland,NULL,NULL,Water,Bareland,NULL
2578,Bareland,Bareland,Wetland,NULL,NULL,Water,Water,NULL
2579,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2580,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,NULL
2581,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2582,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,NULL
2583,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,NULL,NULL
2584,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,NULL
2585,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2586,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2587,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Built-up,NULL
2588,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,NULL
2589,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Forest,NULL
2590,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,NULL
2591,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,NULL
2592,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
2593,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
2594,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
2595,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
2596,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,NULL
2597,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
2598,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Forest,NULL
2599,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Water,NULL
2600,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2601,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
2602,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2603,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
2604,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
2605,Bareland,Bareland,Water,NULL,NULL,Bareland,Bareland,NULL
2606,Bareland,Bareland,Water,NULL,NULL,Bareland,Water,NULL
2607,Bareland,Bareland,Water,NULL,NULL,Water,Water,NULL
2608,Bareland,Bareland,Water,NULL,Water,Wetland,Wetland,NULL
2609,Bareland,Bareland,Water,NULL,Water,Wetland,Water,NULL
2610,Bareland,Bareland,Water,NULL,Water,Bareland,Wetland,NULL
2611,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,NULL
2612,Bareland,Bareland,Water,NULL,Water,Bareland,Water,NULL
2613,Bareland,Bareland,Water,NULL,Water,Water,Water,NULL
2614,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Water,NULL
2615,Bareland,Bareland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
2616,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2617,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2618,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2619,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,NULL
2620,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,NULL
2621,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2622,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2623,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2624,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2625,Bareland,Built-up,Wetland,NULL,NULL,Bareland,Built-up,NULL
2626,Bareland,Built-up,Wetland,NULL,NULL,Bareland,Water,NULL
2627,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,NULL,NULL
2628,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2629,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,NULL
2630,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,NULL
2631,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
2632,Bareland,Built-up,Water,NULL,NULL,Bareland,Built-up,NULL
2633,Bareland,Built-up,Water,NULL,NULL,Bareland,Water,NULL
2634,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2635,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2636,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2637,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2638,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2639,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2640,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2641,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
2642,Bareland,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
2643,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2644,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
2645,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2646,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2647,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2648,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2649,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2650,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2651,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
2652,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2653,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2654,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2655,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2656,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2657,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2658,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2659,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2660,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
2661,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2662,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
2663,Bareland,Water,Wetland,NULL,NULL,NULL,NULL,NULL
2664,Bareland,Water,Wetland,NULL,NULL,Wetland,NULL,NULL
2665,Bareland,Water,Wetland,NULL,NULL,Wetland,Bareland,NULL
2666,Bareland,Water,Wetland,NULL,NULL,Wetland,Water,NULL
2667,Bareland,Water,Wetland,NULL,NULL,Bareland,NULL,NULL
2668,Bareland,Water,Wetland,NULL,NULL,Bareland,Grassland,NULL
2669,Bareland,Water,Wetland,NULL,NULL,Bareland,Wetland,NULL
2670,Bareland,Water,Wetland,NULL,NULL,Bareland,Bareland,NULL
2671,Bareland,Water,Wetland,NULL,NULL,Bareland,Built-up,NULL
2672,Bareland,Water,Wetland,NULL,NULL,Bareland,Water,NULL
2673,Bareland,Water,Wetland,NULL,NULL,Bareland,Forest,NULL
2674,Bareland,Water,Wetland,NULL,NULL,Water,NULL,NULL
2675,Bareland,Water,Wetland,NULL,NULL,Water,Wetland,NULL
2676,Bareland,Water,Wetland,NULL,NULL,Water,Bareland,NULL
2677,Bareland,Water,Wetland,NULL,NULL,Water,Water,NULL
2678,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2679,Bareland,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
2680,Bareland,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2681,Bareland,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
2682,Bareland,Water,Wetland,NULL,Wetland,Wetland,NULL,NULL
2683,Bareland,Water,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2684,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2685,Bareland,Water,Wetland,NULL,Wetland,Wetland,Bareland,NULL
2686,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
2687,Bareland,Water,Wetland,NULL,Wetland,Bareland,NULL,NULL
2688,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,NULL
2689,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2690,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2691,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
2692,Bareland,Water,Wetland,NULL,Wetland,Water,NULL,NULL
2693,Bareland,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
2694,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
2695,Bareland,Water,Wetland,NULL,Wetland,Water,Bareland,NULL
2696,Bareland,Water,Wetland,NULL,Wetland,Water,Built-up,NULL
2697,Bareland,Water,Wetland,NULL,Wetland,Water,Water,NULL
2698,Bareland,Water,Wetland,NULL,Wetland,Forest,Grassland,NULL
2699,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2700,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
2701,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,NULL
2702,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
2703,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
2704,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
2705,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
2706,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
2707,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
2708,Bareland,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
2709,Bareland,Water,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
2710,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
2711,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
2712,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2713,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
2714,Bareland,Water,Water,NULL,NULL,NULL,NULL,NULL
2715,Bareland,Water,Water,NULL,NULL,Wetland,Water,NULL
2716,Bareland,Water,Water,NULL,NULL,Bareland,NULL,NULL
2717,Bareland,Water,Water,NULL,NULL,Bareland,Wetland,NULL
2718,Bareland,Water,Water,NULL,NULL,Bareland,Bareland,NULL
2719,Bareland,Water,Water,NULL,NULL,Bareland,Water,NULL
2720,Bareland,Water,Water,NULL,NULL,Water,NULL,NULL
2721,Bareland,Water,Water,NULL,NULL,Water,Water,NULL
2722,Bareland,Water,Water,NULL,Water,Grassland,Water,NULL
2723,Bareland,Water,Water,NULL,Water,Wetland,Grassland,NULL
2724,Bareland,Water,Water,NULL,Water,Wetland,Wetland,NULL
2725,Bareland,Water,Water,NULL,Water,Wetland,Water,NULL
2726,Bareland,Water,Water,NULL,Water,Bareland,Wetland,NULL
2727,Bareland,Water,Water,NULL,Water,Bareland,Bareland,NULL
2728,Bareland,Water,Water,NULL,Water,Bareland,Water,NULL
2729,Bareland,Water,Water,NULL,Water,Water,Grassland,NULL
2730,Bareland,Water,Water,NULL,Water,Water,Wetland,NULL
2731,Bareland,Water,Water,NULL,Water,Water,Water,NULL
2732,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
2733,Bareland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2734,Bareland,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
2735,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2736,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2737,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
2738,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
2739,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2740,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2741,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2742,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2743,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
2744,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2745,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2746,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2747,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2748,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2749,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2750,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2751,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2752,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2753,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2754,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2755,Bareland,Forest,Wetland,NULL,NULL,Bareland,Wetland,NULL
2756,Bareland,Forest,Wetland,NULL,NULL,Bareland,Bareland,NULL
2757,Bareland,Forest,Wetland,NULL,NULL,Bareland,Water,NULL
2758,Bareland,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2759,Bareland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2760,Bareland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2761,Bareland,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
2762,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,NULL
2763,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2764,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2765,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Water,NULL
2766,Bareland,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
2767,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2768,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2769,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
2770,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
2771,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
2772,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
2773,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,NULL
2774,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2775,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
2776,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2777,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
2778,Bareland,Forest,Water,NULL,NULL,Bareland,Water,NULL
2779,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2780,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2781,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2782,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2783,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2784,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2785,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2786,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Water,NULL
2787,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2788,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2789,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2790,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2791,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2792,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2793,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
2794,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2795,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2796,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2797,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,NULL
2798,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,NULL
2799,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
2800,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2801,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2802,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
2803,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2804,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2805,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
2806,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
2807,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2808,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2809,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2810,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
2811,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2812,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
2813,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2814,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2815,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2816,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2817,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
2818,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2819,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2820,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
2821,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2822,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2823,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2824,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2825,Water,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
2826,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
2827,Water,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2828,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,NULL
2829,Water,NULL,Wetland,NULL,NULL,NULL,NULL,NULL
2830,Water,NULL,Wetland,NULL,NULL,Bareland,Wetland,NULL
2831,Water,NULL,Wetland,NULL,NULL,Bareland,Bareland,NULL
2832,Water,NULL,Wetland,NULL,NULL,Bareland,Water,NULL
2833,Water,NULL,Wetland,NULL,NULL,Water,Water,NULL
2834,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
2835,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
2836,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2837,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,NULL
2838,Water,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
2839,Water,NULL,Wetland,NULL,Wetland,Cropland,Wetland,NULL
