Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZS_M_R
13348,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
13349,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
13350,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
13351,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
13352,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
13353,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
13354,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13355,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
13356,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
13357,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
13358,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
13359,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
13360,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
13361,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
13362,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
13363,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
13364,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
13365,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
13366,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
13367,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13368,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13369,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
13370,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
13371,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13372,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
13373,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13374,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
13375,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
13376,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13377,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13378,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,NULL,NULL
13379,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13380,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13381,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
13382,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
13383,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
13384,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
13385,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
13386,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13387,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
13388,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
13389,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
13390,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
13391,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
13392,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
13393,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
13394,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13395,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
13396,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
13397,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
13398,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
13399,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13400,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
13401,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
13402,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
13403,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
13404,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
13405,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
13406,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
13407,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
13408,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
13409,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
13410,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
13411,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
13412,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
13413,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
13414,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
13415,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
13416,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
13417,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
13418,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
13419,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
13420,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
13421,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
13422,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13423,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
13424,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
13425,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
13426,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13427,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13428,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13429,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13430,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13431,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13432,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13433,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13434,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13435,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
13436,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13437,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
13438,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13439,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13440,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13441,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
13442,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
13443,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13444,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
13445,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
13446,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
13447,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
13448,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13449,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
13450,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
13451,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
13452,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
13453,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
13454,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
13455,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13456,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13457,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13458,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
13459,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13460,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
13461,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13462,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13463,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13464,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13465,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13466,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
13467,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
13468,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13469,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
13470,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13471,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
13472,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
13473,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
13474,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13475,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
13476,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
13477,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
13478,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
13479,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
13480,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
13481,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
13482,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
13483,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
13484,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
13485,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
13486,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
13487,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
13488,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
13489,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13490,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
13491,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
13492,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
13493,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
13494,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
13495,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
13496,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
13497,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
13498,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
13499,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
13500,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
13501,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
13502,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
13503,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
13504,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
13505,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13506,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13507,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
13508,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13509,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
13510,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13511,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
13512,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13513,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
13514,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
13515,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13516,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
13517,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13518,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
13519,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
13520,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
13521,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
13522,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
13523,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13524,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
13525,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
13526,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
13527,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Water
13528,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
13529,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
13530,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
13531,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Cropland
13532,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Built-up
13533,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
13534,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
13535,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13536,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
13537,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
13538,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
13539,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
13540,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
13541,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
13542,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13543,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13544,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13545,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13546,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13547,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
13548,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13549,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
13550,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13551,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
13552,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
13553,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13554,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
13555,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
13556,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
13557,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
13558,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
13559,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
13560,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
13561,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13562,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13563,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
13564,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
13565,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
13566,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
13567,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
13568,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
13569,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
13570,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
13571,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
13572,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
13573,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
13574,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Water
13575,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
13576,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
13577,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
13578,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
13579,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
13580,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
13581,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
13582,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
13583,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13584,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
13585,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
13586,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
13587,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
13588,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
13589,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
13590,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
13591,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
13592,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
13593,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
13594,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Built-up
13595,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
13596,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
13597,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
13598,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
13599,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
13600,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
13601,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
13602,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
13603,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
13604,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
13605,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13606,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
13607,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
13608,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
13609,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13610,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13611,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
13612,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13613,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
13614,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
13615,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
13616,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13617,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
13618,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13619,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
13620,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
13621,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
13622,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
13623,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
13624,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13625,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
13626,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
13627,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
13628,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
13629,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13630,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13631,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
13632,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
13633,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
13634,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
13635,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13636,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
13637,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
13638,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
13639,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
13640,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
13641,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13642,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
13643,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13644,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13645,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,NULL
13646,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
13647,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
13648,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
13649,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
13650,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
13651,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
13652,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
13653,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
13654,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
13655,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
13656,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
13657,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
13658,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
13659,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
13660,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Cropland
13661,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
13662,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
13663,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
