Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVH_M_R
5704,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
5705,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
5706,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
5707,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5708,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5709,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5710,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5711,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5712,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5713,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
5714,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5715,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5716,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5717,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5718,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5719,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Built-up
5720,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
5721,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5722,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5723,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
5724,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
5725,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5726,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
5727,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
5728,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
5729,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5730,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
5731,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
5732,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
5733,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
5734,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
5735,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Bareland
5736,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
5737,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
5738,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
5739,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
5740,Water,Water,Cropland,Water,Non_Wetland,Built-up,Wetland,Water
5741,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Bareland
5742,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
5743,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
5744,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
5745,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
5746,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Forest
5747,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
5748,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
5749,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
5750,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
5751,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
5752,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
5753,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
5754,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
5755,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
5756,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
5757,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
5758,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
5759,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
5760,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
5761,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5762,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
5763,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
5764,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5765,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5766,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
5767,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5768,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
5769,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
5770,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
5771,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5772,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
5773,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
5774,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5775,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5776,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
5777,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5778,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5779,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5780,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
5781,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5782,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
5783,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
5784,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
5785,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Grassland
5786,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5787,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5788,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
5789,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5790,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
5791,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
5792,Water,Water,Wetland,NULL,Wetland,Built-up,Wetland,Water
5793,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
5794,Water,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
5795,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
5796,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
5797,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
5798,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
5799,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
5800,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
5801,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
5802,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
5803,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
5804,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
5805,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
5806,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
5807,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
5808,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
5809,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
5810,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
5811,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
5812,Water,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
5813,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
5814,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
5815,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
5816,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
5817,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
5818,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
5819,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5820,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5821,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5822,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5823,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
5824,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
5825,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
5826,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5827,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
5828,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5829,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5830,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5831,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
5832,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5833,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
5834,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
5835,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
5836,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
5837,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5838,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5839,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5840,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5841,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5842,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
5843,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5844,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
5845,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5846,Water,Water,Wetland,Non_Water,Wetland,Built-up,Wetland,Water
5847,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
5848,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
5849,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
5850,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
5851,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
5852,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
5853,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5854,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5855,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
5856,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
5857,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5858,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
5859,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5860,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
5861,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5862,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
5863,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
5864,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
5865,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5866,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
5867,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
5868,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
5869,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
5870,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
5871,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
5872,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5873,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
5874,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
5875,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
5876,Water,Water,Wetland,Water,Wetland,Grassland,Water,Bareland
5877,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
5878,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
5879,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
5880,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
5881,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Water
5882,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
5883,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
5884,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
5885,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
5886,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
5887,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
5888,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5889,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
5890,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
5891,Water,Water,Wetland,Water,Wetland,Built-up,Grassland,Water
5892,Water,Water,Wetland,Water,Wetland,Built-up,Grassland,Forest
5893,Water,Water,Wetland,Water,Wetland,Built-up,Wetland,Water
5894,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
5895,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
5896,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
5897,Water,Water,Wetland,Water,Wetland,Water,NULL,Bareland
5898,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
5899,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
5900,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
5901,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
5902,Water,Water,Wetland,Water,Wetland,Water,Grassland,Bareland
5903,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
5904,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
5905,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
5906,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
5907,Water,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
5908,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
5909,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
5910,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
5911,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
5912,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
5913,Water,Water,Wetland,Water,Wetland,Water,Water,Water
5914,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
5915,Water,Water,Wetland,Water,Wetland,Water,Forest,Bareland
5916,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
5917,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
5918,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
5919,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
5920,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5921,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5922,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5923,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
5924,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
5925,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5926,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Bareland
5927,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
5928,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
5929,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
5930,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5931,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
5932,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
5933,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
5934,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
5935,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
5936,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
5937,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
5938,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
5939,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
5940,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
5941,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5942,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5943,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
5944,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
5945,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5946,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
5947,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
5948,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
5949,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
5950,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5951,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
5952,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
5953,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
5954,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
5955,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
5956,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5957,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5958,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
5959,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5960,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5961,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
5962,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5963,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
5964,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5965,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Wetland,Wetland
5966,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Bareland
5967,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
5968,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Water
5969,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
5970,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
5971,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
5972,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5973,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
5974,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5975,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
5976,Water,Water,Built-up,Water,Non_Wetland,Built-up,Water,Water
5977,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Bareland
5978,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
5979,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
5980,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
5981,Water,Water,Water,NULL,Water,NULL,Grassland,Water
5982,Water,Water,Water,NULL,Water,NULL,Grassland,Forest
5983,Water,Water,Water,NULL,Water,NULL,Wetland,Water
5984,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
5985,Water,Water,Water,NULL,Water,NULL,Water,Wetland
5986,Water,Water,Water,NULL,Water,NULL,Water,Water
5987,Water,Water,Water,NULL,Water,NULL,Water,Forest
5988,Water,Water,Water,NULL,Water,Grassland,NULL,Grassland
5989,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
5990,Water,Water,Water,NULL,Water,Grassland,Grassland,Wetland
5991,Water,Water,Water,NULL,Water,Grassland,Grassland,Water
5992,Water,Water,Water,NULL,Water,Grassland,Grassland,Forest
5993,Water,Water,Water,NULL,Water,Grassland,Wetland,Grassland
5994,Water,Water,Water,NULL,Water,Grassland,Wetland,Water
5995,Water,Water,Water,NULL,Water,Grassland,Wetland,Forest
5996,Water,Water,Water,NULL,Water,Grassland,Built-up,Grassland
5997,Water,Water,Water,NULL,Water,Grassland,Built-up,Forest
5998,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
5999,Water,Water,Water,NULL,Water,Grassland,Water,Bareland
6000,Water,Water,Water,NULL,Water,Grassland,Water,Water
6001,Water,Water,Water,NULL,Water,Grassland,Water,Forest
6002,Water,Water,Water,NULL,Water,Wetland,NULL,Grassland
6003,Water,Water,Water,NULL,Water,Wetland,NULL,Water
6004,Water,Water,Water,NULL,Water,Wetland,NULL,Forest
6005,Water,Water,Water,NULL,Water,Wetland,Grassland,Grassland
6006,Water,Water,Water,NULL,Water,Wetland,Grassland,Bareland
6007,Water,Water,Water,NULL,Water,Wetland,Grassland,Water
6008,Water,Water,Water,NULL,Water,Wetland,Grassland,Forest
6009,Water,Water,Water,NULL,Water,Wetland,Wetland,Grassland
6010,Water,Water,Water,NULL,Water,Wetland,Wetland,Wetland
6011,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
6012,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
6013,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
6014,Water,Water,Water,NULL,Water,Wetland,Water,Water
6015,Water,Water,Water,NULL,Water,Wetland,Water,Forest
6016,Water,Water,Water,NULL,Water,Bareland,NULL,Grassland
6017,Water,Water,Water,NULL,Water,Bareland,NULL,Water
6018,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
6019,Water,Water,Water,NULL,Water,Bareland,Grassland,Bareland
6020,Water,Water,Water,NULL,Water,Bareland,Grassland,Forest
6021,Water,Water,Water,NULL,Water,Bareland,Wetland,Grassland
6022,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
6023,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
6024,Water,Water,Water,NULL,Water,Bareland,Water,Water
6025,Water,Water,Water,NULL,Water,Bareland,Water,Forest
6026,Water,Water,Water,NULL,Water,Built-up,Grassland,Water
6027,Water,Water,Water,NULL,Water,Built-up,Grassland,Forest
6028,Water,Water,Water,NULL,Water,Built-up,Wetland,Wetland
6029,Water,Water,Water,NULL,Water,Built-up,Wetland,Water
6030,Water,Water,Water,NULL,Water,Built-up,Bareland,Forest
6031,Water,Water,Water,NULL,Water,Built-up,Built-up,Grassland
6032,Water,Water,Water,NULL,Water,Built-up,Built-up,Bareland
6033,Water,Water,Water,NULL,Water,Built-up,Built-up,Water
6034,Water,Water,Water,NULL,Water,Built-up,Built-up,Forest
6035,Water,Water,Water,NULL,Water,Built-up,Water,Grassland
6036,Water,Water,Water,NULL,Water,Built-up,Water,Bareland
6037,Water,Water,Water,NULL,Water,Built-up,Water,Water
6038,Water,Water,Water,NULL,Water,Water,NULL,Grassland
6039,Water,Water,Water,NULL,Water,Water,NULL,Bareland
6040,Water,Water,Water,NULL,Water,Water,NULL,Water
6041,Water,Water,Water,NULL,Water,Water,NULL,Forest
6042,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
6043,Water,Water,Water,NULL,Water,Water,Grassland,Wetland
6044,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
6045,Water,Water,Water,NULL,Water,Water,Grassland,Water
6046,Water,Water,Water,NULL,Water,Water,Grassland,Forest
6047,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
