Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYV_M_R
24771,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
24772,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24773,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
24774,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
24775,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
24776,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
24777,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
24778,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Wetland
24779,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Water
24780,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
24781,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
24782,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
24783,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Wetland
24784,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
24785,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Wetland
24786,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
24787,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
24788,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
24789,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
24790,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Wetland
24791,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
24792,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
24793,Forest,Water,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24794,Forest,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
24795,Forest,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Water
24796,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
24797,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
24798,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
24799,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
24800,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
24801,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
24802,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
24803,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
24804,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
24805,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
24806,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
24807,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24808,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
24809,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24810,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
24811,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
24812,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
24813,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Bareland
24814,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
24815,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
24816,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
24817,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Wetland
24818,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
24819,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
24820,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
24821,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
24822,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
24823,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
24824,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
24825,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
24826,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
24827,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
24828,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
24829,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
24830,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
24831,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
24832,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
24833,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
24834,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
24835,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
24836,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
24837,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
24838,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Bareland
24839,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
24840,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
24841,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
24842,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
24843,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
24844,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
24845,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
24846,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
24847,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
24848,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
24849,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Wetland
24850,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
24851,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24852,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24853,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
24854,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
24855,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
24856,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
24857,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Water
24858,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
24859,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
24860,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
24861,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
24862,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
24863,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
24864,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
24865,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
24866,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
24867,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
24868,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
24869,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Wetland
24870,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
24871,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
24872,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
24873,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
24874,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
24875,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
24876,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
24877,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
24878,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
24879,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
24880,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Wetland
24881,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
24882,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Wetland
24883,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
24884,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
24885,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
24886,Forest,Water,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
24887,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
24888,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
24889,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
24890,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
24891,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Bareland
24892,Forest,Water,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
24893,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
24894,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Built-up,Grassland
24895,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
24896,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
24897,Forest,Water,Cropland,Water,Non_Wetland,Forest,NULL,Water
24898,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Grassland
24899,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
24900,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
24901,Forest,Water,Wetland,NULL,Wetland,NULL,Shrubland,Forest
24902,Forest,Water,Wetland,NULL,Wetland,NULL,Water,NULL
24903,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
24904,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
24905,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,NULL
24906,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
24907,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
24908,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
24909,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
24910,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
24911,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
24912,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
24913,Forest,Water,Wetland,NULL,Wetland,Shrubland,Bareland,NULL
24914,Forest,Water,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
24915,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
24916,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
24917,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
24918,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
24919,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Water
24920,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
24921,Forest,Water,Wetland,NULL,Wetland,Cropland,NULL,NULL
24922,Forest,Water,Wetland,NULL,Wetland,Cropland,NULL,Grassland
24923,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
24924,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
24925,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
24926,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
24927,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
24928,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
24929,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
24930,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
24931,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
24932,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
24933,Forest,Water,Wetland,NULL,Wetland,Water,NULL,NULL
24934,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
24935,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
24936,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
24937,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
24938,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
24939,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
24940,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
24941,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
24942,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
24943,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
24944,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
24945,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
24946,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
24947,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
24948,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
24949,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
24950,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
24951,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
24952,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
24953,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
24954,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
24955,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
24956,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
24957,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
24958,Forest,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
24959,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
24960,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
24961,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland,Water
24962,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
24963,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
24964,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
24965,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
24966,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
24967,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
24968,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
24969,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
24970,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
24971,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
24972,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
24973,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
24974,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
24975,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
24976,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
24977,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
24978,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
24979,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
24980,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
24981,Forest,Water,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
24982,Forest,Water,Wetland,Non_Water,Wetland,Cropland,Forest,Grassland
24983,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
24984,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
24985,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
24986,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
24987,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
24988,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
24989,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
24990,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
24991,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
24992,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
24993,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
24994,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
24995,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
24996,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
24997,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
24998,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
24999,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
25000,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
25001,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
25002,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
25003,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
25004,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
25005,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
25006,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
25007,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
25008,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
25009,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
25010,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
25011,Forest,Water,Wetland,Non_Water,Wetland,Forest,Bareland,Grassland
25012,Forest,Water,Wetland,Non_Water,Wetland,Forest,Bareland,Wetland
25013,Forest,Water,Wetland,Non_Water,Wetland,Forest,Built-up,Grassland
25014,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
25015,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
25016,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
25017,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
25018,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
25019,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
25020,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
25021,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
25022,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
25023,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Wetland
25024,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
25025,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
25026,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
25027,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Wetland
25028,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
25029,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
25030,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
25031,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
25032,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
25033,Forest,Water,Wetland,Water,Wetland,Cropland,Forest,Grassland
25034,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
25035,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
25036,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
25037,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Wetland
25038,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
25039,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
25040,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
25041,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Wetland
25042,Forest,Water,Wetland,Water,Wetland,Water,NULL,Wetland
25043,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
25044,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
25045,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
25046,Forest,Water,Wetland,Water,Wetland,Water,Water,Cropland
25047,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
25048,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
25049,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
25050,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
25051,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Wetland
25052,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Water
25053,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Wetland
25054,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
25055,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Grassland
25056,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
25057,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
25058,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
25059,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
25060,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
25061,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
25062,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
25063,Forest,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
25064,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
25065,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
25066,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
25067,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
25068,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Bareland
25069,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
25070,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
25071,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
25072,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
25073,Forest,Water,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
25074,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,NULL,NULL
25075,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Grassland
25076,Forest,Water,Built-up,Water,Non_Wetland,Forest,Water,Grassland
25077,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
25078,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
25079,Forest,Water,Water,NULL,Water,Water,NULL,Grassland
25080,Forest,Water,Water,NULL,Water,Water,Water,Grassland
25081,Forest,Water,Water,NULL,Water,Water,Water,Forest
25082,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
25083,Forest,Water,Water,Non_Water,Water,NULL,Shrubland,Grassland
25084,Forest,Water,Water,Non_Water,Water,NULL,Forest,Grassland
25085,Forest,Water,Water,Non_Water,Water,Shrubland,NULL,Wetland
25086,Forest,Water,Water,Non_Water,Water,Shrubland,NULL,Forest
25087,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
25088,Forest,Water,Water,Non_Water,Water,Water,Water,Water
25089,Forest,Water,Water,Non_Water,Water,Forest,NULL,Water
25090,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Wetland
25091,Forest,Water,Water,Non_Water,Water,Forest,Bareland,Wetland
25092,Forest,Water,Water,Non_Water,Water,Forest,Forest,Grassland
25093,Forest,Water,Water,Non_Water,Water,Forest,Forest,Wetland
25094,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
25095,Forest,Water,Water,Water,NULL,Wetland,NULL,Wetland
25096,Forest,Water,Water,Water,Water,NULL,Shrubland,Forest
25097,Forest,Water,Water,Water,Water,NULL,Forest,Grassland
25098,Forest,Water,Water,Water,Water,Shrubland,NULL,Water
25099,Forest,Water,Water,Water,Water,Shrubland,Water,Grassland
25100,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
25101,Forest,Water,Water,Water,Water,Shrubland,Forest,Grassland
