Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MPT_M_R
14411,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
14412,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Cropland
14413,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
14414,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
14415,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
14416,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
14417,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
14418,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
14419,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
14420,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
14421,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Bareland
14422,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Water
14423,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
14424,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
14425,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
14426,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
14427,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
14428,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
14429,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Bareland
14430,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Water
14431,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
14432,Water,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
14433,Water,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
14434,Water,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Bareland
14435,Water,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Water
14436,Water,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Forest
14437,Water,Wetland,Wetland,NULL,Wetland,Bareland,Shrubland,Bareland
14438,Water,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
14439,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
14440,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
14441,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Water
14442,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
14443,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
14444,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
14445,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
14446,Water,Wetland,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
14447,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
14448,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
14449,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Bareland
14450,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Water
14451,Water,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Grassland
14452,Water,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Wetland
14453,Water,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
14454,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Grassland
14455,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Wetland
14456,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Water
14457,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
14458,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
14459,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
14460,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
14461,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
14462,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
14463,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Grassland
14464,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Wetland
14465,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Bareland
14466,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Water
14467,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
14468,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
14469,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
14470,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
14471,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
14472,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
14473,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
14474,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
14475,Water,Wetland,Wetland,NULL,Wetland,Forest,NULL,Grassland
14476,Water,Wetland,Wetland,NULL,Wetland,Forest,NULL,Wetland
14477,Water,Wetland,Wetland,NULL,Wetland,Forest,NULL,Forest
14478,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
14479,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Cropland
14480,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
14481,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
14482,Water,Wetland,Wetland,NULL,Wetland,Forest,Bareland,Wetland
14483,Water,Wetland,Wetland,NULL,Wetland,Forest,Bareland,Bareland
14484,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Wetland
14485,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
14486,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Grassland
14487,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
14488,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Water
14489,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
14490,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
14491,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
14492,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
14493,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
14494,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
14495,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
14496,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
14497,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
14498,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Bareland
14499,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Water
14500,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
14501,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
14502,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
14503,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
14504,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Bareland
14505,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
14506,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Bareland,Wetland
14507,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Bareland,Bareland
14508,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
14509,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
14510,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
14511,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Water
14512,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
14513,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
14514,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Bareland
14515,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
14516,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Cropland
14517,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
14518,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Bareland
14519,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Water
14520,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
14521,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
14522,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
14523,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
14524,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
14525,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
14526,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
14527,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
14528,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Bareland
14529,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
14530,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Cropland
14531,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
14532,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
14533,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
14534,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
14535,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
14536,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Water
14537,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
14538,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
14539,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
14540,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
14541,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Water
14542,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
14543,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
14544,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
14545,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
14546,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
14547,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
14548,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
14549,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
14550,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
14551,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
14552,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
14553,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
14554,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Forest,Bareland
14555,Water,Wetland,Wetland,Non_Water,Wetland,Built-up,NULL,Wetland
14556,Water,Wetland,Wetland,Non_Water,Wetland,Built-up,Bareland,Grassland
14557,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
14558,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
14559,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Water
14560,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
14561,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
14562,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
14563,Water,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
14564,Water,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
14565,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
14566,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
14567,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Grassland
14568,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
14569,Water,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
14570,Water,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
14571,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
14572,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Bareland,Wetland
14573,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
14574,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
14575,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
14576,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Water
14577,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
14578,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
14579,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
14580,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
14581,Water,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Grassland
14582,Water,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Wetland
14583,Water,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Bareland
14584,Water,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Forest
14585,Water,Wetland,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
14586,Water,Wetland,Wetland,Water,Wetland,Shrubland,Forest,Grassland
14587,Water,Wetland,Wetland,Water,Wetland,Shrubland,Forest,Bareland
14588,Water,Wetland,Wetland,Water,Wetland,Grassland,NULL,Grassland
14589,Water,Wetland,Wetland,Water,Wetland,Grassland,NULL,Wetland
14590,Water,Wetland,Wetland,Water,Wetland,Grassland,NULL,Bareland
14591,Water,Wetland,Wetland,Water,Wetland,Grassland,NULL,Water
14592,Water,Wetland,Wetland,Water,Wetland,Grassland,NULL,Forest
14593,Water,Wetland,Wetland,Water,Wetland,Grassland,Shrubland,Wetland
14594,Water,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
14595,Water,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
14596,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
14597,Water,Wetland,Wetland,Water,Wetland,Grassland,Bareland,Grassland
14598,Water,Wetland,Wetland,Water,Wetland,Grassland,Bareland,Wetland
14599,Water,Wetland,Wetland,Water,Wetland,Grassland,Bareland,Bareland
14600,Water,Wetland,Wetland,Water,Wetland,Grassland,Bareland,Water
14601,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
14602,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
14603,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Bareland
14604,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
14605,Water,Wetland,Wetland,Water,Wetland,Grassland,Forest,Grassland
14606,Water,Wetland,Wetland,Water,Wetland,Grassland,Forest,Wetland
14607,Water,Wetland,Wetland,Water,Wetland,Grassland,Forest,Forest
14608,Water,Wetland,Wetland,Water,Wetland,Wetland,NULL,Grassland
14609,Water,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
14610,Water,Wetland,Wetland,Water,Wetland,Wetland,NULL,Water
14611,Water,Wetland,Wetland,Water,Wetland,Wetland,NULL,Forest
14612,Water,Wetland,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
14613,Water,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
14614,Water,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
14615,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
14616,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
14617,Water,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Grassland
14618,Water,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
14619,Water,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Bareland
14620,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
14621,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
14622,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Bareland
14623,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
14624,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Grassland
14625,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Wetland
14626,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Water
14627,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
14628,Water,Wetland,Wetland,Water,Wetland,Bareland,NULL,Grassland
14629,Water,Wetland,Wetland,Water,Wetland,Bareland,NULL,Wetland
14630,Water,Wetland,Wetland,Water,Wetland,Bareland,NULL,Bareland
14631,Water,Wetland,Wetland,Water,Wetland,Bareland,NULL,Water
14632,Water,Wetland,Wetland,Water,Wetland,Bareland,NULL,Forest
14633,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
14634,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Bareland
14635,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
14636,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
14637,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
14638,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
14639,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Forest
14640,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
14641,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Bareland
14642,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
14643,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Forest
14644,Water,Wetland,Wetland,Water,Wetland,Bareland,Forest,Grassland
14645,Water,Wetland,Wetland,Water,Wetland,Bareland,Forest,Wetland
14646,Water,Wetland,Wetland,Water,Wetland,Bareland,Forest,Bareland
14647,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Grassland
14648,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
14649,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Bareland
14650,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Water
14651,Water,Wetland,Wetland,Water,Wetland,Water,Shrubland,Wetland
14652,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
14653,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
14654,Water,Wetland,Wetland,Water,Wetland,Water,Bareland,Wetland
14655,Water,Wetland,Wetland,Water,Wetland,Water,Bareland,Bareland
14656,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
14657,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
14658,Water,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
14659,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
14660,Water,Wetland,Wetland,Water,Wetland,Water,Forest,Grassland
14661,Water,Wetland,Wetland,Water,Wetland,Water,Forest,Wetland
14662,Water,Wetland,Wetland,Water,Wetland,Water,Forest,Water
14663,Water,Wetland,Wetland,Water,Wetland,Forest,NULL,Grassland
14664,Water,Wetland,Wetland,Water,Wetland,Forest,NULL,Wetland
14665,Water,Wetland,Wetland,Water,Wetland,Forest,NULL,Water
14666,Water,Wetland,Wetland,Water,Wetland,Forest,NULL,Forest
14667,Water,Wetland,Wetland,Water,Wetland,Forest,Wetland,Wetland
14668,Water,Wetland,Wetland,Water,Wetland,Forest,Bareland,Wetland
14669,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Grassland
14670,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
14671,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Bareland
14672,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Water
14673,Water,Wetland,Wetland,Water,Wetland,Forest,Forest,Grassland
14674,Water,Wetland,Wetland,Water,Wetland,Forest,Forest,Wetland
14675,Water,Wetland,Wetland,Water,Wetland,Forest,Forest,Water
14676,Water,Wetland,Wetland,Water,Wetland,Forest,Forest,Forest
14677,Water,Wetland,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14678,Water,Wetland,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
14679,Water,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14680,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
14681,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,NULL,Wetland
14682,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,NULL,Bareland
14683,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,NULL,Water
14684,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14685,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
14686,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
14687,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
14688,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
14689,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
14690,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
14691,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
14692,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
14693,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
14694,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,NULL,Wetland
14695,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
14696,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
14697,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14698,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
14699,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Forest,Wetland
14700,Water,Wetland,Bareland,NULL,Non_Wetland,Water,NULL,Wetland
14701,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Bareland
14702,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
14703,Water,Wetland,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
14704,Water,Wetland,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
14705,Water,Wetland,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14706,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
14707,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
14708,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
14709,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14710,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
14711,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14712,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
14713,Water,Wetland,Bareland,Water,Non_Wetland,Shrubland,NULL,Grassland
14714,Water,Wetland,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
14715,Water,Wetland,Bareland,Water,Non_Wetland,Grassland,NULL,Wetland
14716,Water,Wetland,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
14717,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,NULL,Grassland
14718,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,NULL,Wetland
14719,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,NULL,Grassland
14720,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,NULL,Wetland
14721,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,NULL,Bareland
14722,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,NULL,Water
14723,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
14724,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
14725,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
14726,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Water,Water
14727,Water,Wetland,Bareland,Water,Non_Wetland,Water,NULL,Grassland
14728,Water,Wetland,Bareland,Water,Non_Wetland,Water,NULL,Wetland
14729,Water,Wetland,Bareland,Water,Non_Wetland,Water,NULL,Forest
14730,Water,Wetland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
14731,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
14732,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
14733,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
14734,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
14735,Water,Wetland,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
14736,Water,Wetland,Built-up,Water,Non_Wetland,Bareland,NULL,Water
14737,Water,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Wetland
14738,Water,Wetland,Water,NULL,Water,Shrubland,NULL,Wetland
14739,Water,Wetland,Water,NULL,Water,Shrubland,Water,Grassland
