Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCD_M_R
4776,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
4777,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
4778,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Bareland
4779,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
4780,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Forest
4781,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4782,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4783,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4784,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Wetland
4785,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4786,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4787,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4788,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Wetland
4789,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
4790,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
4791,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
4792,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Wetland
4793,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4794,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4795,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Wetland
4796,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4797,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Water
4798,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4799,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4800,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4801,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4802,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4803,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4804,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
4805,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Wetland
4806,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4807,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
4808,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4809,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4810,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
4811,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
4812,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
4813,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4814,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
4815,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
4816,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4817,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
4818,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
4819,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Wetland
4820,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
4821,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
4822,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
4823,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
4824,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4825,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Wetland
4826,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Wetland
4827,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4828,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4829,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4830,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
4831,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Wetland
4832,Wetland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
4833,Wetland,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
4834,Wetland,NULL,Water,NULL,Water,Grassland,Water,Wetland
4835,Wetland,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
4836,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
4837,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
4838,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Bareland
4839,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Water
4840,Wetland,NULL,Water,NULL,Water,Wetland,Water,Grassland
4841,Wetland,NULL,Water,NULL,Water,Wetland,Water,Wetland
4842,Wetland,NULL,Water,NULL,Water,Wetland,Water,Water
4843,Wetland,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
4844,Wetland,NULL,Water,NULL,Water,Bareland,Water,Wetland
4845,Wetland,NULL,Water,NULL,Water,Water,Grassland,Wetland
4846,Wetland,NULL,Water,NULL,Water,Water,Wetland,Grassland
4847,Wetland,NULL,Water,NULL,Water,Water,Wetland,Wetland
4848,Wetland,NULL,Water,NULL,Water,Water,Wetland,Water
4849,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
4850,Wetland,NULL,Water,NULL,Water,Water,Water,Water
4851,Wetland,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
4852,Wetland,NULL,Water,Non_Water,Water,Grassland,Water,Wetland
4853,Wetland,NULL,Water,Non_Water,Water,Wetland,Grassland,Wetland
4854,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
4855,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
4856,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Water
4857,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
4858,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
4859,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Water
4860,Wetland,NULL,Water,Non_Water,Water,Water,Grassland,Water
4861,Wetland,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
4862,Wetland,NULL,Water,Non_Water,Water,Water,Wetland,Water
4863,Wetland,NULL,Water,Non_Water,Water,Water,Water,Grassland
4864,Wetland,NULL,Water,Non_Water,Water,Water,Water,Wetland
4865,Wetland,NULL,Water,Non_Water,Water,Water,Water,Water
4866,Wetland,NULL,Water,Water,Water,NULL,Wetland,Wetland
4867,Wetland,NULL,Water,Water,Water,NULL,Water,Grassland
4868,Wetland,NULL,Water,Water,Water,Grassland,Wetland,Grassland
4869,Wetland,NULL,Water,Water,Water,Grassland,Wetland,Wetland
4870,Wetland,NULL,Water,Water,Water,Grassland,Wetland,Bareland
4871,Wetland,NULL,Water,Water,Water,Grassland,Wetland,Water
4872,Wetland,NULL,Water,Water,Water,Grassland,Water,Wetland
4873,Wetland,NULL,Water,Water,Water,Grassland,Water,Water
4874,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Wetland
4875,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
4876,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Cropland
4877,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
4878,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Bareland
4879,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Water
4880,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Forest
4881,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
4882,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
4883,Wetland,NULL,Water,Water,Water,Wetland,Water,Bareland
4884,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
4885,Wetland,NULL,Water,Water,Water,Wetland,Water,Forest
4886,Wetland,NULL,Water,Water,Water,Bareland,Wetland,Forest
4887,Wetland,NULL,Water,Water,Water,Bareland,Water,Wetland
4888,Wetland,NULL,Water,Water,Water,Water,Wetland,Grassland
4889,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
4890,Wetland,NULL,Water,Water,Water,Water,Wetland,Bareland
4891,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
4892,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
4893,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
4894,Wetland,NULL,Water,Water,Water,Water,Water,Bareland
4895,Wetland,NULL,Water,Water,Water,Water,Water,Water
4896,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4897,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4898,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4899,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4900,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
4901,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4902,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4903,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
4904,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4905,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4906,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4907,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
4908,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4909,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4910,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4911,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4912,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
4913,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
4914,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4915,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4916,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4917,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4918,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
4919,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
4920,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
4921,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
4922,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
4923,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4924,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4925,Wetland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
4926,Wetland,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
4927,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4928,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
4929,Wetland,Cropland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
4930,Wetland,Cropland,NULL,Water,Non_Wetland,Water,Water,Wetland
4931,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4932,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4933,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4934,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4935,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
4936,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
4937,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
4938,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4939,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4940,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
4941,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4942,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
4943,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
4944,Wetland,Cropland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
4945,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4946,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4947,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4948,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4949,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4950,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Wetland
4951,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4952,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4953,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
4954,Wetland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
4955,Wetland,Cropland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
4956,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4957,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4958,Wetland,Cropland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
4959,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4960,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
4961,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
4962,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4963,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
4964,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4965,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4966,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
4967,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Water
4968,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4969,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Wetland
4970,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Water
4971,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4972,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
4973,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4974,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4975,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
4976,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4977,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
4978,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4979,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
4980,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
4981,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
4982,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Water
4983,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Forest
4984,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4985,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
4986,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4987,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
4988,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4989,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
4990,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Wetland
4991,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
4992,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
4993,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Water
4994,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Forest
4995,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Grassland
4996,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
4997,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Forest
4998,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
4999,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5000,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
5001,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
5002,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5003,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5004,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
5005,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5006,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
5007,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5008,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5009,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5010,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5011,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5012,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5013,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5014,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
5015,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5016,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5017,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Water
5018,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
5019,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
5020,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
5021,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
5022,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
5023,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Cropland
5024,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
5025,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Water,Wetland
5026,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Water,Water
5027,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
5028,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5029,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Cropland
5030,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5031,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Water
5032,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Forest
5033,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
5034,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
5035,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
5036,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Grassland,Wetland
5037,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Water,Wetland
5038,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Grassland
5039,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
5040,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
5041,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
5042,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
5043,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Bareland
5044,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Water
5045,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Forest
5046,Wetland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
5047,Wetland,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
5048,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5049,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5050,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Water,Wetland,Wetland
5051,Wetland,Cropland,Built-up,Water,Non_Wetland,Grassland,Wetland,Wetland
5052,Wetland,Cropland,Built-up,Water,Non_Wetland,Wetland,Water,Wetland
5053,Wetland,Cropland,Built-up,Water,Non_Wetland,Wetland,Water,Water
5054,Wetland,Cropland,Water,NULL,Water,Grassland,Wetland,Grassland
5055,Wetland,Cropland,Water,NULL,Water,Grassland,Wetland,Wetland
5056,Wetland,Cropland,Water,NULL,Water,Grassland,Water,Wetland
5057,Wetland,Cropland,Water,NULL,Water,Wetland,Wetland,Wetland
5058,Wetland,Cropland,Water,NULL,Water,Wetland,Water,Wetland
5059,Wetland,Cropland,Water,NULL,Water,Bareland,Wetland,Wetland
5060,Wetland,Cropland,Water,NULL,Water,Bareland,Wetland,Water
5061,Wetland,Cropland,Water,NULL,Water,Water,Wetland,Wetland
5062,Wetland,Cropland,Water,NULL,Water,Water,Water,Wetland
5063,Wetland,Cropland,Water,Non_Water,Water,Wetland,Wetland,Wetland
5064,Wetland,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
5065,Wetland,Cropland,Water,Water,Water,Wetland,Wetland,Water
5066,Wetland,Cropland,Water,Water,Water,Wetland,Water,Wetland
5067,Wetland,Cropland,Water,Water,Water,Water,Wetland,Wetland
5068,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5069,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
5070,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5071,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5072,Wetland,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
5073,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5074,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
5075,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5076,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5077,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5078,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
5079,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
5080,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5081,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5082,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5083,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
5084,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5085,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
5086,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5087,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5088,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
5089,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5090,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5091,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
5092,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5093,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
5094,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
5095,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
5096,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
5097,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
5098,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
5099,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
5100,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5101,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5102,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5103,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5104,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
5105,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5106,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5107,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5108,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5109,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
5110,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5111,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
