Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGJ_M_R
16864,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
16865,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
16866,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Bareland,Grassland
16867,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
16868,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Water
16869,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
16870,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,NULL
16871,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
16872,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
16873,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
16874,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Shrubland,Forest
16875,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
16876,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Forest
16877,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
16878,Forest,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Water
16879,Forest,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
16880,Forest,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Forest
16881,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
16882,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Forest,Forest
16883,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
16884,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
16885,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
16886,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
16887,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
16888,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
16889,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
16890,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
16891,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
16892,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
16893,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
16894,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
16895,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
16896,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
16897,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
16898,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Wetland
16899,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
16900,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
16901,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
16902,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
16903,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
16904,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
16905,Forest,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
16906,Forest,NULL,Wetland,NULL,Wetland,Bareland,NULL,Forest
16907,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
16908,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
16909,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
16910,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
16911,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,NULL
16912,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
16913,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
16914,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
16915,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
16916,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
16917,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
16918,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
16919,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
16920,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
16921,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
16922,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
16923,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
16924,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
16925,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
16926,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
16927,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
16928,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
16929,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
16930,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
16931,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
16932,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
16933,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,NULL
16934,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
16935,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
16936,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
16937,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,NULL
16938,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
16939,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
16940,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
16941,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
16942,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
16943,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
16944,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
16945,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
16946,Forest,NULL,Wetland,Water,Wetland,NULL,Shrubland,Forest
16947,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
16948,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Water
16949,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
16950,Forest,NULL,Wetland,Water,Wetland,NULL,Forest,Forest
16951,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
16952,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
16953,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
16954,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
16955,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,NULL
16956,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
16957,Forest,NULL,Wetland,Water,Wetland,Shrubland,Forest,Forest
16958,Forest,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
16959,Forest,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Forest
16960,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
16961,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Water
16962,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
16963,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
16964,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
16965,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
16966,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Forest
16967,Forest,NULL,Wetland,Water,Wetland,Forest,Grassland,Water
16968,Forest,NULL,Wetland,Water,Wetland,Forest,Water,NULL
16969,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Water
16970,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Forest
16971,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
16972,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
16973,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
16974,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16975,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16976,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16977,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
16978,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16979,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
16980,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
16981,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
16982,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
16983,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
16984,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
16985,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
16986,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
16987,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
16988,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
16989,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
16990,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
16991,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
16992,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
16993,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
16994,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
16995,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
16996,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
16997,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
16998,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
16999,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
17000,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
17001,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
17002,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
17003,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
17004,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
17005,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17006,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17007,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
17008,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
17009,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17010,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17011,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
17012,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17013,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
17014,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
17015,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
17016,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
17017,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
17018,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
17019,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
17020,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
17021,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
17022,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,NULL
17023,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
17024,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
17025,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
17026,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
17027,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Water
17028,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
17029,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
17030,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
17031,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
17032,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
17033,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
17034,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17035,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
17036,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
17037,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
17038,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
17039,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
17040,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
17041,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
17042,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
17043,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
17044,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
17045,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
17046,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
17047,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
17048,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
17049,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
17050,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
17051,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Grassland
17052,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
17053,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
17054,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17055,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
17056,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Water
17057,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
17058,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
17059,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
17060,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
17061,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
17062,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
17063,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
17064,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
17065,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
17066,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
17067,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
17068,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
17069,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
17070,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
17071,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
17072,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
17073,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
17074,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
17075,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
17076,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
17077,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
17078,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
17079,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
17080,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
17081,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
17082,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
17083,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
17084,Forest,NULL,Built-up,Water,Non_Wetland,Shrubland,Grassland,NULL
17085,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
17086,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
17087,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
17088,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
17089,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
17090,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
17091,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Water
17092,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Forest
17093,Forest,NULL,Water,NULL,Water,NULL,Grassland,Grassland
17094,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
17095,Forest,NULL,Water,NULL,Water,NULL,Water,NULL
17096,Forest,NULL,Water,NULL,Water,NULL,Water,Grassland
17097,Forest,NULL,Water,NULL,Water,NULL,Water,Forest
17098,Forest,NULL,Water,NULL,Water,NULL,Forest,Grassland
17099,Forest,NULL,Water,NULL,Water,NULL,Forest,Forest
17100,Forest,NULL,Water,NULL,Water,Shrubland,NULL,NULL
17101,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
17102,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Water
17103,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Forest
17104,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
17105,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
17106,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
17107,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
17108,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
17109,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Bareland
17110,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
17111,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Forest
17112,Forest,NULL,Water,NULL,Water,Shrubland,Bareland,NULL
17113,Forest,NULL,Water,NULL,Water,Shrubland,Bareland,Grassland
17114,Forest,NULL,Water,NULL,Water,Shrubland,Water,NULL
17115,Forest,NULL,Water,NULL,Water,Shrubland,Water,Water
17116,Forest,NULL,Water,NULL,Water,Shrubland,Water,Forest
17117,Forest,NULL,Water,NULL,Water,Shrubland,Forest,NULL
17118,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Grassland
17119,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Forest
17120,Forest,NULL,Water,NULL,Water,Grassland,NULL,NULL
17121,Forest,NULL,Water,NULL,Water,Grassland,NULL,Grassland
17122,Forest,NULL,Water,NULL,Water,Grassland,Shrubland,Grassland
17123,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
17124,Forest,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
17125,Forest,NULL,Water,NULL,Water,Grassland,Water,Grassland
17126,Forest,NULL,Water,NULL,Water,Grassland,Water,Cropland
17127,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
17128,Forest,NULL,Water,NULL,Water,Grassland,Forest,Grassland
17129,Forest,NULL,Water,NULL,Water,Bareland,NULL,NULL
17130,Forest,NULL,Water,NULL,Water,Bareland,NULL,Grassland
17131,Forest,NULL,Water,NULL,Water,Bareland,NULL,Bareland
17132,Forest,NULL,Water,NULL,Water,Bareland,NULL,Water
17133,Forest,NULL,Water,NULL,Water,Bareland,NULL,Forest
17134,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,NULL
17135,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
17136,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Wetland
17137,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Bareland
17138,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Water
17139,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Forest
17140,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Forest
17141,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
17142,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Forest
17143,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
17144,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
17145,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Forest
17146,Forest,NULL,Water,NULL,Water,Bareland,Water,NULL
17147,Forest,NULL,Water,NULL,Water,Bareland,Water,Wetland
17148,Forest,NULL,Water,NULL,Water,Bareland,Water,Bareland
17149,Forest,NULL,Water,NULL,Water,Bareland,Water,Water
17150,Forest,NULL,Water,NULL,Water,Bareland,Water,Forest
17151,Forest,NULL,Water,NULL,Water,Bareland,Forest,NULL
17152,Forest,NULL,Water,NULL,Water,Bareland,Forest,Grassland
17153,Forest,NULL,Water,NULL,Water,Bareland,Forest,Water
17154,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
17155,Forest,NULL,Water,NULL,Water,Water,NULL,Water
17156,Forest,NULL,Water,NULL,Water,Water,NULL,Forest
17157,Forest,NULL,Water,NULL,Water,Water,Shrubland,Grassland
17158,Forest,NULL,Water,NULL,Water,Water,Shrubland,Bareland
17159,Forest,NULL,Water,NULL,Water,Water,Shrubland,Water
17160,Forest,NULL,Water,NULL,Water,Water,Shrubland,Forest
17161,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
17162,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
17163,Forest,NULL,Water,NULL,Water,Water,Water,Bareland
17164,Forest,NULL,Water,NULL,Water,Water,Water,Water
17165,Forest,NULL,Water,NULL,Water,Water,Forest,Grassland
17166,Forest,NULL,Water,NULL,Water,Water,Forest,Water
17167,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
17168,Forest,NULL,Water,NULL,Water,Forest,NULL,Grassland
17169,Forest,NULL,Water,NULL,Water,Forest,NULL,Wetland
17170,Forest,NULL,Water,NULL,Water,Forest,NULL,Forest
17171,Forest,NULL,Water,NULL,Water,Forest,Shrubland,NULL
17172,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Grassland
17173,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Forest
17174,Forest,NULL,Water,NULL,Water,Forest,Grassland,NULL
17175,Forest,NULL,Water,NULL,Water,Forest,Grassland,Grassland
17176,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
17177,Forest,NULL,Water,NULL,Water,Forest,Wetland,Forest
17178,Forest,NULL,Water,NULL,Water,Forest,Water,NULL
17179,Forest,NULL,Water,NULL,Water,Forest,Water,Water
17180,Forest,NULL,Water,NULL,Water,Forest,Water,Forest
17181,Forest,NULL,Water,NULL,Water,Forest,Forest,NULL
17182,Forest,NULL,Water,NULL,Water,Forest,Forest,Grassland
17183,Forest,NULL,Water,NULL,Water,Forest,Forest,Wetland
17184,Forest,NULL,Water,NULL,Water,Forest,Forest,Water
17185,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
17186,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
17187,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
17188,Forest,NULL,Water,Non_Water,Water,NULL,Shrubland,Grassland
17189,Forest,NULL,Water,Non_Water,Water,NULL,Shrubland,Forest
17190,Forest,NULL,Water,Non_Water,Water,NULL,Grassland,Forest
17191,Forest,NULL,Water,Non_Water,Water,Shrubland,NULL,Grassland
17192,Forest,NULL,Water,Non_Water,Water,Shrubland,NULL,Forest
17193,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,NULL
17194,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
17195,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
17196,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
17197,Forest,NULL,Water,Non_Water,Water,Shrubland,Grassland,Forest
17198,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Water
17199,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Forest
17200,Forest,NULL,Water,Non_Water,Water,Shrubland,Forest,Grassland
17201,Forest,NULL,Water,Non_Water,Water,Shrubland,Forest,Water
17202,Forest,NULL,Water,Non_Water,Water,Shrubland,Forest,Forest
17203,Forest,NULL,Water,Non_Water,Water,Grassland,Shrubland,Grassland
17204,Forest,NULL,Water,Non_Water,Water,Wetland,NULL,Forest
17205,Forest,NULL,Water,Non_Water,Water,Wetland,Forest,Water
17206,Forest,NULL,Water,Non_Water,Water,Bareland,NULL,Forest
17207,Forest,NULL,Water,Non_Water,Water,Bareland,Shrubland,Grassland
17208,Forest,NULL,Water,Non_Water,Water,Bareland,Shrubland,Wetland
17209,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
17210,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Water
17211,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Forest
17212,Forest,NULL,Water,Non_Water,Water,Bareland,Forest,Water
17213,Forest,NULL,Water,Non_Water,Water,Bareland,Forest,Forest
17214,Forest,NULL,Water,Non_Water,Water,Water,NULL,Bareland
17215,Forest,NULL,Water,Non_Water,Water,Water,NULL,Water
17216,Forest,NULL,Water,Non_Water,Water,Water,NULL,Forest
17217,Forest,NULL,Water,Non_Water,Water,Water,Shrubland,Grassland
17218,Forest,NULL,Water,Non_Water,Water,Water,Shrubland,Water
