Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPL_M_R
1756,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1757,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1758,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1759,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1760,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1761,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1762,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1763,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1764,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1765,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1766,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1767,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1768,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1769,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1770,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1771,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1772,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1773,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1774,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1775,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1776,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1777,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1778,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1779,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1780,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1781,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1782,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1783,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1784,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1785,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1786,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1787,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1788,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1789,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1790,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1791,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1792,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1793,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1794,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1795,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1796,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1797,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1798,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1799,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1800,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1801,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1802,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1803,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1804,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1805,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1806,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1807,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1808,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1809,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1810,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1811,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1812,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
1813,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1814,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1815,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1816,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1817,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1818,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1819,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1820,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1821,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1822,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1823,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1824,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1825,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1826,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1827,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1828,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1829,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1830,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1831,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1832,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1833,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1834,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1835,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1836,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1837,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1838,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1839,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1840,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1841,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1842,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1843,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1844,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1845,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1846,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1847,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1848,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1849,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1850,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1851,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1852,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1853,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1854,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1855,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1856,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1857,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1858,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1859,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1860,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1861,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1862,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1863,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1864,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1865,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1866,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1867,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1868,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1869,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1870,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1871,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1872,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1873,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1874,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1875,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1876,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1877,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1878,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1879,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1880,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1881,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1882,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1883,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1884,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1885,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1886,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1887,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1888,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1889,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1890,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1891,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1892,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1893,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1894,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1895,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1896,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1897,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1898,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1899,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1900,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1901,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1902,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1903,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1904,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1905,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1906,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1907,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1908,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1909,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1910,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1911,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1912,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1913,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1914,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1915,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1916,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1917,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1918,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1919,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1920,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1921,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1922,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1923,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1924,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1925,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1926,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1927,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1928,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1929,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1930,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1931,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1932,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1933,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1934,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1935,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1936,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1937,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1938,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1939,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1940,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1941,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1942,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1943,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1944,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1945,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1946,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1947,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1948,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1949,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1950,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1951,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1952,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1953,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1954,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1955,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1956,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1957,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1958,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1959,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1960,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1961,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1962,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1963,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1964,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1965,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1966,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1967,Water,Water,Water,NULL,Water,NULL,NULL,Water
1968,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1969,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1970,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1971,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1972,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1973,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1974,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1975,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1976,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1977,Water,Water,Water,Water,Water,NULL,NULL,Water
1978,Water,Water,Water,Water,Water,NULL,NULL,Forest
1979,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1980,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1981,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1982,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1983,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1984,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1985,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
1986,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1987,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1988,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1989,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1990,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1991,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1992,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1993,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1994,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1995,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1996,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1997,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1998,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1999,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2000,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2001,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2002,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2003,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2004,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2005,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2006,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
2007,Water,Forest,Water,Water,Water,NULL,NULL,Water
2008,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2009,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2010,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2011,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2012,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2013,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2014,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2015,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2016,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2017,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2018,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2019,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2020,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2021,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2022,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2023,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2024,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2025,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2026,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
2027,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2028,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2029,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
2030,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Bareland
2031,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2032,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2033,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2034,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2035,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2036,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2037,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2038,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2039,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2040,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2041,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2042,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2043,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2044,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2045,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2046,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2047,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2048,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2049,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2050,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2051,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2052,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2053,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2054,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2055,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
2056,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
2057,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
2058,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Grassland
2059,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Bareland
2060,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2061,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2062,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2063,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2064,Permanent_ice_and_snow,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2065,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2066,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2067,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2068,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2069,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2070,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2071,Permanent_ice_and_snow,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2072,Permanent_ice_and_snow,Wetland,Water,Water,Water,NULL,NULL,Bareland
2073,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2074,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2075,Permanent_ice_and_snow,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2076,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2077,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2078,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2079,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2080,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2081,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2082,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2083,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Water
2084,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Bareland
2085,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
2086,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2087,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2088,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2089,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2090,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2091,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2092,Permanent_ice_and_snow,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2093,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
