Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHH_M_R
24103,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
24104,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Grassland
24105,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
24106,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
24107,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
24108,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
24109,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Grassland
24110,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
24111,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
24112,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
24113,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
24114,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
24115,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
24116,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
24117,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
24118,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
24119,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
24120,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
24121,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
24122,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
24123,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
24124,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
24125,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
24126,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
24127,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
24128,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
24129,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
24130,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
24131,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
24132,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
24133,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
24134,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
24135,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
24136,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
24137,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
24138,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
24139,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
24140,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
24141,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
24142,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
24143,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
24144,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
24145,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
24146,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
24147,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24148,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24149,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
24150,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
24151,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
24152,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24153,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
24154,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24155,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
24156,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
24157,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
24158,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
24159,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
24160,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Water
24161,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
24162,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
24163,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
24164,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Water
24165,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
24166,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
24167,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
24168,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
24169,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
24170,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
24171,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
24172,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
24173,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
24174,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Bareland
24175,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
24176,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
24177,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
24178,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
24179,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
24180,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
24181,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
24182,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
24183,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
24184,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24185,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
24186,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
24187,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
24188,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
24189,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
24190,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
24191,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
24192,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
24193,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
24194,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
24195,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
24196,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
24197,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
24198,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
24199,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
24200,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
24201,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
24202,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
24203,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
24204,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
24205,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
24206,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
24207,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
24208,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
24209,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
24210,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
24211,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
24212,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
24213,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
24214,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
24215,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
24216,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
24217,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
24218,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
24219,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
24220,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Bareland
24221,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
24222,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
24223,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
24224,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
24225,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
24226,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
24227,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
24228,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
24229,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
24230,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
24231,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
24232,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,NULL
24233,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
24234,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
24235,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
24236,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
24237,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
24238,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
24239,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
24240,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
24241,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
24242,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
24243,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
24244,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
24245,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
24246,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
24247,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
24248,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
24249,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
24250,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
24251,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
24252,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
24253,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
24254,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
24255,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
24256,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
24257,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
24258,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
24259,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
24260,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
24261,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
24262,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
24263,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
24264,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
24265,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
24266,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
24267,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
24268,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
24269,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
24270,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
24271,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
24272,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
24273,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
24274,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
24275,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
24276,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
24277,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,NULL
24278,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
24279,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
24280,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
24281,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
24282,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
24283,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
24284,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
24285,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
24286,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
24287,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
24288,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
24289,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
24290,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
24291,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
24292,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
24293,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
24294,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Water
24295,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
24296,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
24297,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
24298,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
24299,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
24300,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Built-up
24301,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
24302,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
24303,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
24304,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
24305,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
24306,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
24307,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
24308,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
24309,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
24310,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
24311,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
24312,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
24313,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
24314,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Water
24315,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
24316,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
24317,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
24318,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Bareland
24319,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
24320,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,NULL
24321,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Grassland
24322,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
24323,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
24324,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
24325,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
24326,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
24327,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
24328,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
24329,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
24330,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
24331,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
24332,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
24333,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
24334,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
24335,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24336,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
24337,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
24338,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
24339,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
24340,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
24341,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
24342,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
24343,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
24344,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
24345,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
24346,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
24347,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
24348,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
24349,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
24350,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
24351,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
24352,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,NULL
24353,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
24354,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
24355,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
24356,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
24357,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
24358,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
24359,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
24360,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
24361,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
24362,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
24363,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
24364,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
24365,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
24366,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
24367,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,NULL
24368,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Water
24369,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
24370,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
24371,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Bareland
24372,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
24373,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
24374,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
24375,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Forest,Forest
24376,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,NULL
24377,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Shrubland,NULL
24378,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
24379,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Water
24380,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
24381,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
24382,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Water
24383,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
24384,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
24385,Forest,Forest,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
24386,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
24387,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
24388,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
24389,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
24390,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
24391,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
24392,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
24393,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
24394,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
24395,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
24396,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
24397,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
24398,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
24399,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
24400,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
24401,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
24402,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
24403,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
24404,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
24405,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
24406,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
24407,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
24408,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
24409,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
24410,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
24411,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
24412,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
24413,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
24414,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Water
24415,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
24416,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
24417,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
24418,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
24419,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
24420,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
24421,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
