Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDJ_M_R
4016,Water,Water,Water,NULL,Water,Grassland,Grassland,Water
4017,Water,Water,Water,NULL,Water,Grassland,Grassland,Forest
4018,Water,Water,Water,NULL,Water,Grassland,Wetland,Grassland
4019,Water,Water,Water,NULL,Water,Grassland,Wetland,Water
4020,Water,Water,Water,NULL,Water,Grassland,Wetland,Forest
4021,Water,Water,Water,NULL,Water,Grassland,Bareland,Grassland
4022,Water,Water,Water,NULL,Water,Grassland,Bareland,Water
4023,Water,Water,Water,NULL,Water,Grassland,Bareland,Forest
4024,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
4025,Water,Water,Water,NULL,Water,Grassland,Water,Water
4026,Water,Water,Water,NULL,Water,Grassland,Water,Forest
4027,Water,Water,Water,NULL,Water,Grassland,Forest,Water
4028,Water,Water,Water,NULL,Water,Grassland,Forest,Forest
4029,Water,Water,Water,NULL,Water,Bareland,NULL,Water
4030,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
4031,Water,Water,Water,NULL,Water,Bareland,Grassland,Forest
4032,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
4033,Water,Water,Water,NULL,Water,Bareland,Water,Water
4034,Water,Water,Water,NULL,Water,Bareland,Water,Forest
4035,Water,Water,Water,NULL,Water,Bareland,Forest,Grassland
4036,Water,Water,Water,NULL,Water,Water,NULL,Bareland
4037,Water,Water,Water,NULL,Water,Water,NULL,Water
4038,Water,Water,Water,NULL,Water,Water,NULL,Forest
4039,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
4040,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
4041,Water,Water,Water,NULL,Water,Water,Grassland,Water
4042,Water,Water,Water,NULL,Water,Water,Grassland,Forest
4043,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
4044,Water,Water,Water,NULL,Water,Water,Wetland,Water
4045,Water,Water,Water,NULL,Water,Water,Wetland,Forest
4046,Water,Water,Water,NULL,Water,Water,Bareland,Grassland
4047,Water,Water,Water,NULL,Water,Water,Bareland,Water
4048,Water,Water,Water,NULL,Water,Water,Water,Grassland
4049,Water,Water,Water,NULL,Water,Water,Water,Bareland
4050,Water,Water,Water,NULL,Water,Water,Water,Water
4051,Water,Water,Water,NULL,Water,Water,Water,Forest
4052,Water,Water,Water,NULL,Water,Water,Forest,Grassland
4053,Water,Water,Water,NULL,Water,Water,Forest,Bareland
4054,Water,Water,Water,NULL,Water,Water,Forest,Water
4055,Water,Water,Water,NULL,Water,Water,Forest,Forest
4056,Water,Water,Water,NULL,Water,Forest,NULL,Forest
4057,Water,Water,Water,NULL,Water,Forest,Grassland,Grassland
4058,Water,Water,Water,NULL,Water,Forest,Grassland,Water
4059,Water,Water,Water,NULL,Water,Forest,Grassland,Forest
4060,Water,Water,Water,NULL,Water,Forest,Water,Water
4061,Water,Water,Water,NULL,Water,Forest,Forest,Forest
4062,Water,Water,Water,Non_Water,Water,NULL,Grassland,Forest
4063,Water,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4064,Water,Water,Water,Non_Water,Water,Grassland,NULL,Forest
4065,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Grassland
4066,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
4067,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
4068,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
4069,Water,Water,Water,Non_Water,Water,Grassland,Water,Forest
4070,Water,Water,Water,Non_Water,Water,Grassland,Forest,Grassland
4071,Water,Water,Water,Non_Water,Water,Grassland,Forest,Bareland
4072,Water,Water,Water,Non_Water,Water,Grassland,Forest,Water
4073,Water,Water,Water,Non_Water,Water,Grassland,Forest,Forest
4074,Water,Water,Water,Non_Water,Water,Bareland,NULL,Water
4075,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Water
4076,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
4077,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
4078,Water,Water,Water,Non_Water,Water,Bareland,Water,Bareland
4079,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
4080,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
4081,Water,Water,Water,Non_Water,Water,Bareland,Forest,Grassland
4082,Water,Water,Water,Non_Water,Water,Bareland,Forest,Bareland
4083,Water,Water,Water,Non_Water,Water,Bareland,Forest,Water
4084,Water,Water,Water,Non_Water,Water,Bareland,Forest,Forest
4085,Water,Water,Water,Non_Water,Water,Water,NULL,Grassland
4086,Water,Water,Water,Non_Water,Water,Water,NULL,Bareland
4087,Water,Water,Water,Non_Water,Water,Water,NULL,Water
4088,Water,Water,Water,Non_Water,Water,Water,NULL,Forest
4089,Water,Water,Water,Non_Water,Water,Water,Grassland,Grassland
4090,Water,Water,Water,Non_Water,Water,Water,Grassland,Bareland
4091,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
4092,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
4093,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
4094,Water,Water,Water,Non_Water,Water,Water,Wetland,Bareland
4095,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
4096,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
4097,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
4098,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
4099,Water,Water,Water,Non_Water,Water,Water,Water,Water
4100,Water,Water,Water,Non_Water,Water,Water,Water,Forest
4101,Water,Water,Water,Non_Water,Water,Water,Forest,Grassland
4102,Water,Water,Water,Non_Water,Water,Water,Forest,Bareland
4103,Water,Water,Water,Non_Water,Water,Water,Forest,Water
4104,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
4105,Water,Water,Water,Non_Water,Water,Forest,NULL,Forest
4106,Water,Water,Water,Non_Water,Water,Forest,Water,Water
4107,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
4108,Water,Water,Water,Water,Water,NULL,Grassland,Forest
4109,Water,Water,Water,Water,Water,NULL,Water,Water
4110,Water,Water,Water,Water,Water,NULL,Water,Forest
4111,Water,Water,Water,Water,Water,NULL,Forest,Grassland
4112,Water,Water,Water,Water,Water,Grassland,NULL,Water
4113,Water,Water,Water,Water,Water,Grassland,NULL,Forest
4114,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
4115,Water,Water,Water,Water,Water,Grassland,Grassland,Water
4116,Water,Water,Water,Water,Water,Grassland,Grassland,Forest
4117,Water,Water,Water,Water,Water,Grassland,Wetland,Water
4118,Water,Water,Water,Water,Water,Grassland,Wetland,Forest
4119,Water,Water,Water,Water,Water,Grassland,Water,Grassland
4120,Water,Water,Water,Water,Water,Grassland,Water,Water
4121,Water,Water,Water,Water,Water,Grassland,Water,Forest
4122,Water,Water,Water,Water,Water,Grassland,Forest,Water
4123,Water,Water,Water,Water,Water,Grassland,Forest,Forest
4124,Water,Water,Water,Water,Water,Bareland,NULL,Grassland
4125,Water,Water,Water,Water,Water,Bareland,NULL,Water
4126,Water,Water,Water,Water,Water,Bareland,Grassland,Water
4127,Water,Water,Water,Water,Water,Bareland,Wetland,Water
4128,Water,Water,Water,Water,Water,Bareland,Wetland,Forest
4129,Water,Water,Water,Water,Water,Bareland,Water,Grassland
4130,Water,Water,Water,Water,Water,Bareland,Water,Bareland
4131,Water,Water,Water,Water,Water,Bareland,Water,Water
4132,Water,Water,Water,Water,Water,Bareland,Water,Forest
4133,Water,Water,Water,Water,Water,Bareland,Forest,Bareland
4134,Water,Water,Water,Water,Water,Bareland,Forest,Water
4135,Water,Water,Water,Water,Water,Water,NULL,Grassland
4136,Water,Water,Water,Water,Water,Water,NULL,Bareland
4137,Water,Water,Water,Water,Water,Water,NULL,Water
4138,Water,Water,Water,Water,Water,Water,NULL,Forest
4139,Water,Water,Water,Water,Water,Water,Grassland,Grassland
4140,Water,Water,Water,Water,Water,Water,Grassland,Water
4141,Water,Water,Water,Water,Water,Water,Grassland,Forest
4142,Water,Water,Water,Water,Water,Water,Wetland,Grassland
4143,Water,Water,Water,Water,Water,Water,Wetland,Bareland
4144,Water,Water,Water,Water,Water,Water,Wetland,Water
4145,Water,Water,Water,Water,Water,Water,Wetland,Forest
4146,Water,Water,Water,Water,Water,Water,Bareland,Water
4147,Water,Water,Water,Water,Water,Water,Bareland,Forest
4148,Water,Water,Water,Water,Water,Water,Water,Grassland
4149,Water,Water,Water,Water,Water,Water,Water,Wetland
4150,Water,Water,Water,Water,Water,Water,Water,Bareland
4151,Water,Water,Water,Water,Water,Water,Water,Water
4152,Water,Water,Water,Water,Water,Water,Water,Forest
4153,Water,Water,Water,Water,Water,Water,Forest,Grassland
4154,Water,Water,Water,Water,Water,Water,Forest,Wetland
4155,Water,Water,Water,Water,Water,Water,Forest,Bareland
4156,Water,Water,Water,Water,Water,Water,Forest,Water
4157,Water,Water,Water,Water,Water,Water,Forest,Forest
4158,Water,Water,Water,Water,Water,Forest,Grassland,Grassland
4159,Water,Water,Water,Water,Water,Forest,Grassland,Forest
4160,Water,Water,Water,Water,Water,Forest,Wetland,Water
4161,Water,Water,Water,Water,Water,Forest,Water,Grassland
4162,Water,Water,Water,Water,Water,Forest,Water,Wetland
4163,Water,Water,Water,Water,Water,Forest,Water,Water
4164,Water,Water,Water,Water,Water,Forest,Water,Forest
4165,Water,Water,Water,Water,Water,Forest,Forest,Wetland
4166,Water,Water,Water,Water,Water,Forest,Forest,Forest
4167,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
4168,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4169,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4170,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4171,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4172,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4173,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
4174,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4175,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4176,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
4177,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
4178,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4179,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4180,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4181,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
4182,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4183,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4184,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
4185,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4186,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4187,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4188,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
4189,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4190,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4191,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
4192,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4193,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4194,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
4195,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4196,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4197,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4198,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
4199,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4200,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4201,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4202,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
4203,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
4204,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
4205,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4206,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
4207,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4208,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
4209,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Bareland
4210,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
4211,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
4212,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4213,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
4214,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
4215,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4216,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4217,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
4218,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4219,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4220,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
4221,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
4222,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
4223,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4224,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
4225,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
4226,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4227,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4228,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
4229,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
4230,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4231,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4232,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
4233,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4234,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4235,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
4236,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4237,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4238,Water,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4239,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
4240,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
4241,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4242,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
4243,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4244,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
4245,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4246,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4247,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
4248,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
4249,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Water
4250,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
4251,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4252,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4253,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
4254,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4255,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
4256,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
4257,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
4258,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4259,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
4260,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Water
4261,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
4262,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
4263,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
4264,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
4265,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
4266,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
4267,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
4268,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
4269,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
4270,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
4271,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4272,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4273,Water,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
4274,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
4275,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
4276,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4277,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4278,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
4279,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
4280,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
4281,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4282,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
4283,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
4284,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
4285,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
4286,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
4287,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4288,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
4289,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
4290,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4291,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
4292,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4293,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
4294,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
4295,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
4296,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Water
4297,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
4298,Water,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Water
4299,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
4300,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Bareland
4301,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
4302,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
4303,Water,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
4304,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
4305,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
4306,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
4307,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
4308,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Bareland
4309,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
4310,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
4311,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
4312,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Bareland
4313,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
4314,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
4315,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4316,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4317,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Bareland
4318,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
4319,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
4320,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
4321,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
4322,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
4323,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4324,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Bareland
4325,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4326,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4327,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
4328,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
4329,Water,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
4330,Water,Water,Forest,Water,Non_Wetland,Forest,Bareland,Forest
4331,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Grassland
4332,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
4333,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
4334,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
4335,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
4336,Water,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4337,Water,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4338,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4339,Water,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4340,Water,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4341,Water,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
4342,Water,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
4343,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4344,Water,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
4345,Water,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
4346,Water,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4347,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
4348,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4349,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4350,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4351,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4352,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4353,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4354,Water,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
4355,Water,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4356,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Water
