Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LTK_M_R
17094,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17095,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17096,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
17097,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17098,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
17099,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
17100,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
17101,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
17102,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
17103,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
17104,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
17105,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
17106,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
17107,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
17108,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17109,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
17110,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
17111,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
17112,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
17113,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
17114,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
17115,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
17116,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
17117,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
17118,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
17119,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
17120,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
17121,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
17122,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
17123,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
17124,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
17125,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17126,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
17127,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
17128,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
17129,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
17130,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
17131,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
17132,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
17133,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
17134,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
17135,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
17136,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
17137,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
17138,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
17139,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
17140,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
17141,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
17142,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
17143,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
17144,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
17145,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
17146,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
17147,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
17148,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
17149,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
17150,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
17151,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
17152,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
17153,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
17154,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
17155,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
17156,Forest,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
17157,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
17158,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
17159,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
17160,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
17161,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
17162,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
17163,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
17164,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
17165,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
17166,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
17167,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17168,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17169,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17170,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17171,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17172,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
17173,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
17174,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
17175,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
17176,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
17177,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
17178,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
17179,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
17180,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Water
17181,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
17182,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
17183,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17184,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
17185,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Water
17186,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
17187,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
17188,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
17189,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
17190,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
17191,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
17192,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
17193,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
17194,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
17195,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
17196,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
17197,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
17198,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Water
17199,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
17200,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
17201,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
17202,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
17203,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
17204,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
17205,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
17206,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
17207,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
17208,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
17209,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
17210,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
17211,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
17212,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
17213,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
17214,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
17215,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
17216,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
17217,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
17218,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
17219,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
17220,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
17221,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
17222,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
17223,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
17224,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
17225,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
17226,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
17227,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
17228,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
17229,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
17230,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
17231,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
17232,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
17233,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
17234,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
17235,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,NULL
17236,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
17237,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
17238,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Water
17239,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
17240,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
17241,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
17242,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
17243,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
17244,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,NULL
17245,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
17246,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
17247,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
17248,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
17249,Forest,Water,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
17250,Forest,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Water
17251,Forest,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
17252,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
17253,Forest,Water,NULL,Water,Non_Wetland,NULL,Built-up,Forest
17254,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
17255,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
17256,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
17257,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
17258,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Cropland
17259,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
17260,Forest,Water,NULL,Water,Non_Wetland,Grassland,NULL,Water
17261,Forest,Water,NULL,Water,Non_Wetland,Grassland,NULL,Forest
17262,Forest,Water,NULL,Water,Non_Wetland,Grassland,Shrubland,NULL
17263,Forest,Water,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
17264,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
17265,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
17266,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
17267,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Wetland
17268,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
17269,Forest,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Wetland
17270,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
17271,Forest,Water,NULL,Water,Non_Wetland,Built-up,Grassland,Forest
17272,Forest,Water,NULL,Water,Non_Wetland,Built-up,Built-up,Forest
17273,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
17274,Forest,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
17275,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
17276,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
17277,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
17278,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
17279,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
17280,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
17281,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
17282,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
17283,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
17284,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
17285,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
17286,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
17287,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
17288,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
17289,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
17290,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
17291,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
17292,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
17293,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
17294,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
17295,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
17296,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
17297,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
17298,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
17299,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17300,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
17301,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
17302,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17303,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17304,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17305,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
17306,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17307,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
17308,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17309,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17310,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
17311,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
17312,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
17313,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
17314,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
17315,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
17316,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
17317,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
17318,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17319,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
17320,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
17321,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
17322,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
17323,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17324,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
17325,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
17326,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
17327,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
17328,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
17329,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
17330,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
17331,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
17332,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
17333,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
17334,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
17335,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
17336,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
17337,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
17338,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
17339,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Wetland
17340,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
17341,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
17342,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
17343,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
17344,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
17345,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
17346,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
17347,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
17348,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
17349,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
17350,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
17351,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
17352,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
17353,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
17354,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
17355,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
17356,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
17357,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
17358,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
17359,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
17360,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
17361,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
17362,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
17363,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
17364,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
17365,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
17366,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
17367,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
17368,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
17369,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
17370,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
17371,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
17372,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
17373,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
17374,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
17375,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
17376,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
17377,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
17378,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
17379,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
17380,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
17381,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
17382,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
17383,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Water
17384,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
17385,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
17386,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
17387,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
17388,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
17389,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
17390,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
17391,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
17392,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
17393,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
17394,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
17395,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
17396,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Bareland
17397,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
17398,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
17399,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
17400,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,NULL
17401,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
17402,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
17403,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
17404,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
17405,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
17406,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
17407,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
17408,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
17409,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
17410,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
17411,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,NULL
17412,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
17413,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
17414,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Forest
17415,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
17416,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
17417,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Built-up,Forest
17418,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
