Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLF_M_R
3457,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3458,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3459,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3460,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3461,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3462,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3463,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3464,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3465,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3466,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3467,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
3468,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
3469,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3470,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3471,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3472,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3473,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3474,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3475,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3476,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3477,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3478,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3479,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3480,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3481,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3482,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3483,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3484,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3485,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3486,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3487,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3488,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3489,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3490,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3491,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3492,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
3493,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3494,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
3495,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3496,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
3497,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3498,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3499,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3500,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
3501,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3502,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
3503,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3504,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3505,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3506,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3507,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3508,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3509,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3510,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3511,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3512,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3513,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3514,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3515,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3516,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3517,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
3518,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3519,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3520,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3521,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3522,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3523,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3524,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3525,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3526,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3527,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3528,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3529,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3530,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3531,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3532,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3533,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3534,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3535,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3536,Forest,Wetland,Water,NULL,Water,NULL,NULL,Cropland
3537,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3538,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3539,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3540,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3541,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3542,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3543,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3544,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3545,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3546,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3547,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3548,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3549,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3550,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
3551,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3552,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3553,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3554,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3555,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3556,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3557,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3558,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3559,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3560,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3561,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3562,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3563,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3564,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3565,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3566,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3567,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3568,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3569,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3570,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3571,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3572,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3573,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3574,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3575,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3576,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3577,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3578,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3579,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3580,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3581,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3582,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3583,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3584,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3585,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3586,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3587,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3588,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3589,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3590,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3591,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3592,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3593,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3594,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
3595,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
3596,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3597,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
3598,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3599,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3600,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3601,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3602,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3603,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3604,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3605,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3606,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3607,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3608,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3609,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3610,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3611,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3612,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3613,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3614,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3615,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3616,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3617,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3618,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
3619,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
3620,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3621,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
3622,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
3623,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
3624,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
3625,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
3626,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3627,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3628,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
3629,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3630,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3631,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3632,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3633,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3634,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3635,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3636,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3637,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3638,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3639,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
3640,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3641,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3642,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3643,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3644,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3645,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3646,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3647,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3648,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3649,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3650,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3651,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3652,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3653,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3654,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3655,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3656,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3657,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3658,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3659,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3660,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3661,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3662,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3663,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3664,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3665,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3666,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3667,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3668,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
3669,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3670,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3671,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3672,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3673,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3674,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3675,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3676,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3677,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3678,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3679,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3680,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3681,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3682,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3683,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3684,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3685,Forest,Built-up,Water,NULL,Water,NULL,NULL,Built-up
3686,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3687,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
3688,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3689,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3690,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3691,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3692,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3693,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3694,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3695,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3696,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3697,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3698,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3699,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3700,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3701,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3702,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3703,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3704,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3705,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3706,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3707,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3708,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3709,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3710,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3711,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3712,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3713,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3714,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3715,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3716,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3717,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3718,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3719,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3720,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3721,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3722,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3723,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3724,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3725,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3726,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3727,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3728,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3729,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3730,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3731,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3732,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3733,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3734,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3735,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3736,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3737,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
3738,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3739,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3740,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3741,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3742,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3743,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3744,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3745,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3746,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3747,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3748,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3749,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3750,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3751,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3752,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3753,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3754,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3755,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3756,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3757,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3758,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3759,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3760,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3761,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3762,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3763,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3764,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3765,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
3766,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3767,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3768,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3769,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3770,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3771,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3772,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3773,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3774,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3775,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3776,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3777,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3778,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3779,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3780,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3781,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3782,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3783,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3784,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3785,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3786,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3787,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3788,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3789,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3790,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3791,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3792,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3793,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3794,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3795,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3796,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
