Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEU_M_R
6133,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
6134,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6135,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6136,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6137,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6138,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6139,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6140,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6141,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6142,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
6143,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6144,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6145,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6146,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
6147,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
6148,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
6149,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6150,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6151,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6152,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6153,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6154,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6155,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6156,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6157,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6158,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6159,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
6160,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
6161,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6162,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
6163,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
6164,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
6165,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6166,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6167,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6168,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6169,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
6170,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
6171,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
6172,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6173,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6174,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
6175,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
6176,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6177,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
6178,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
6179,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6180,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Forest
6181,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6182,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
6183,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
6184,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
6185,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
6186,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
6187,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
6188,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
6189,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6190,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
6191,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6192,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
6193,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6194,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
6195,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6196,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
6197,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6198,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6199,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6200,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6201,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6202,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6203,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6204,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
6205,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
6206,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
6207,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6208,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6209,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6210,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6211,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
6212,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
6213,Bareland,Cropland,Water,NULL,Water,Bareland,Water,Grassland
6214,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6215,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6216,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6217,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
6218,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
6219,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6220,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6221,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6222,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
6223,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6224,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6225,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
6226,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6227,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
6228,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6229,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
6230,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6231,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
6232,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6233,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
6234,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6235,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
6236,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
6237,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
6238,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6239,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6240,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
6241,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6242,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6243,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
6244,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6245,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6246,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6247,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6248,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6249,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6250,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6251,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
6252,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6253,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Bareland
6254,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
6255,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
6256,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
6257,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6258,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6259,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6260,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6261,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6262,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6263,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6264,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6265,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
6266,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6267,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
6268,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Water
6269,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
6270,Bareland,Bareland,Water,NULL,Water,Bareland,Water,Bareland
6271,Bareland,Bareland,Water,NULL,Water,Built-up,Built-up,Bareland
6272,Bareland,Bareland,Water,Water,Water,Water,NULL,Water
6273,Bareland,Bareland,Water,Water,Water,Water,Water,Water
6274,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6275,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
6276,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
6277,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
6278,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6279,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
6280,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6281,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
6282,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6283,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6284,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6285,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
6286,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6287,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
6288,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6289,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
6290,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6291,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6292,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6293,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6294,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6295,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6296,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6297,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6298,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6299,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
6300,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6301,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6302,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6303,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6304,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6305,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6306,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6307,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6308,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6309,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6310,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6311,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
6312,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6313,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6314,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6315,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
6316,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6317,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
6318,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
6319,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
6320,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
6321,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
6322,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
6323,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
6324,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
6325,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
6326,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
6327,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
6328,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
6329,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
6330,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
6331,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6332,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
6333,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6334,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6335,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6336,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
6337,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6338,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6339,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6340,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6341,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6342,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6343,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
6344,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Water
6345,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
6346,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6347,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6348,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6349,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6350,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
6351,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Bareland
6352,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Bareland
6353,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Water
6354,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
6355,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
6356,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6357,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
6358,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
6359,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
6360,Bareland,Built-up,Water,NULL,Water,Bareland,Water,Bareland
6361,Bareland,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
6362,Bareland,Built-up,Water,NULL,Water,Built-up,Built-up,Forest
6363,Bareland,Built-up,Water,NULL,Water,Forest,Forest,Bareland
6364,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Built-up
6365,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
6366,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
6367,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
6368,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6369,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6370,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6371,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6372,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6373,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6374,Bareland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
6375,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
6376,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
6377,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
6378,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
6379,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
6380,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
6381,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
6382,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
6383,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
6384,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
6385,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
6386,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
6387,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
6388,Bareland,Water,Water,Non_Water,Water,Water,Water,Grassland
6389,Bareland,Water,Water,Water,Water,Water,NULL,Water
6390,Bareland,Water,Water,Water,Water,Water,Bareland,Water
6391,Bareland,Water,Water,Water,Water,Water,Water,Water
6392,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Forest
6393,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6394,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6395,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6396,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
6397,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6398,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6399,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6400,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6401,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6402,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6403,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6404,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6405,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
6406,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6407,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6408,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6409,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
6410,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
6411,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6412,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6413,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6414,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
6415,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Water
6416,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
6417,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
6418,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
6419,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
6420,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
6421,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
6422,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6423,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
6424,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
6425,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
6426,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6427,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
6428,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
6429,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
6430,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
6431,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
6432,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Bareland
6433,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
6434,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
6435,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
6436,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Forest
6437,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
6438,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
6439,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
6440,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6441,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
6442,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6443,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6444,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6445,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
6446,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
6447,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6448,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6449,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
6450,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6451,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6452,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
6453,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
