Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLF_M_R
11823,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11824,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
11825,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11826,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
11827,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
11828,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
11829,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11830,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
11831,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
11832,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
11833,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
11834,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
11835,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
11836,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11837,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
11838,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
11839,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
11840,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
11841,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
11842,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Water,Forest
11843,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
11844,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
11845,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11846,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11847,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
11848,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Water
11849,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11850,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11851,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11852,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
11853,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
11854,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11855,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11856,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11857,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11858,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11859,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
11860,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
11861,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
11862,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11863,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11864,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
11865,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
11866,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
11867,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
11868,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11869,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
11870,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
11871,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11872,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
11873,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
11874,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
11875,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11876,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
11877,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11878,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
11879,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
11880,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11881,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
11882,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11883,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11884,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
11885,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
11886,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11887,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11888,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11889,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11890,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11891,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11892,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11893,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11894,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11895,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11896,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11897,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
11898,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
11899,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11900,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
11901,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11902,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11903,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
11904,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11905,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
11906,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11907,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
11908,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
11909,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
11910,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
11911,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
11912,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
11913,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11914,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
11915,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11916,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11917,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11918,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11919,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
11920,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
11921,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
11922,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11923,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11924,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11925,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11926,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11927,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11928,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11929,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11930,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11931,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11932,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11933,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11934,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11935,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
11936,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11937,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11938,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
11939,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11940,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
11941,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
11942,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11943,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
11944,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11945,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Water
11946,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
11947,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11948,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
11949,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11950,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
11951,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
11952,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
11953,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
11954,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11955,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11956,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
11957,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
11958,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
11959,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
11960,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
11961,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
11962,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
11963,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
11964,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
11965,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
11966,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11967,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
11968,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
11969,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11970,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
11971,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11972,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
11973,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
11974,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11975,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
11976,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
11977,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
11978,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
11979,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
11980,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
11981,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
11982,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11983,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
11984,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
11985,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11986,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11987,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11988,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11989,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11990,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
11991,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11992,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
11993,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11994,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11995,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11996,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
11997,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
11998,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11999,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
12000,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
12001,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12002,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
12003,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
12004,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
12005,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
12006,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
12007,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
12008,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
12009,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
12010,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
12011,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
12012,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
12013,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
12014,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
12015,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
12016,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
12017,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12018,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
12019,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
12020,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
12021,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
12022,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
12023,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Water
12024,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Forest
12025,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
12026,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
12027,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12028,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
12029,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12030,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
12031,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
12032,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
12033,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12034,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
12035,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
12036,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
12037,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12038,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Water
12039,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12040,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12041,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
12042,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12043,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12044,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12045,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
12046,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12047,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
12048,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12049,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12050,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
12051,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
12052,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12053,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
12054,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
12055,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
12056,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
12057,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
12058,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12059,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
12060,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
12061,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
12062,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12063,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12064,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
12065,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
12066,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
12067,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
12068,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
12069,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
12070,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
12071,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
12072,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,NULL
12073,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
12074,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,NULL
12075,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
12076,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
12077,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
12078,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,NULL
12079,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
12080,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
12081,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
12082,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
12083,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
12084,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
12085,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
12086,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
12087,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
12088,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
12089,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
12090,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
12091,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Water
12092,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
12093,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
12094,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Cropland
12095,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
12096,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
12097,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
12098,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
12099,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
12100,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
12101,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
12102,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
12103,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
12104,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
12105,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,NULL
12106,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
12107,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
12108,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
12109,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
12110,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,Forest
12111,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
12112,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
12113,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Forest
12114,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
12115,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
12116,Forest,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
12117,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
12118,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
12119,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water,NULL
12120,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
12121,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
12122,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12123,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12124,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12125,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12126,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
12127,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12128,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
12129,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
12130,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12131,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12132,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12133,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
12134,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
12135,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
12136,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
12137,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
12138,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12139,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Wetland
12140,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,NULL
12141,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
12142,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
12143,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
12144,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
12145,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12146,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Water,NULL
12147,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Forest
12148,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,NULL
12149,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
