Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNU_M_R
3302,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
3303,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
3304,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3305,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3306,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3307,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3308,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3309,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3310,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3311,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3312,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3313,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3314,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3315,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3316,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,NULL
3317,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3318,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
3319,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3320,Forest,Wetland,Water,NULL,Water,NULL,NULL,Cropland
3321,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3322,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3323,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3324,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
3325,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3326,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
3327,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3328,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3329,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
3330,Forest,Wetland,Water,Water,Water,NULL,NULL,Cropland
3331,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
3332,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3333,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3334,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3335,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3336,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3337,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3338,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3339,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3340,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3341,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3342,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3343,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3344,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3345,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3346,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3347,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3348,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3349,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3350,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3351,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3352,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
3353,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3354,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3355,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3356,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3357,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3358,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3359,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3360,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3361,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3362,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3363,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3364,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3365,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3366,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
3367,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3368,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
3369,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3370,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3371,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3372,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
3373,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
3374,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
3375,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3376,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
3377,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3378,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3379,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3380,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3381,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3382,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3383,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3384,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3385,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3386,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3387,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3388,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3389,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3390,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3391,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3392,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3393,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3394,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3395,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3396,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3397,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3398,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3399,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3400,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3401,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3402,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3403,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3404,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3405,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3406,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3407,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3408,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3409,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3410,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3411,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3412,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3413,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
3414,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3415,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3416,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3417,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3418,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3419,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3420,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3421,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3422,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3423,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3424,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3425,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3426,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3427,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3428,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3429,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3430,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3431,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3432,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3433,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3434,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3435,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3436,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3437,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3438,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3439,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3440,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3441,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3442,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3443,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3444,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3445,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3446,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3447,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3448,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3449,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3450,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3451,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3452,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3453,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3454,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3455,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3456,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3457,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3458,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3459,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3460,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3461,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3462,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3463,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3464,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3465,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3466,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3467,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3468,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3469,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3470,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3471,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3472,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3473,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
3474,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3475,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
3476,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3477,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3478,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3479,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3480,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3481,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3482,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3483,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3484,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3485,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3486,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3487,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
3488,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3489,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
3490,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3491,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3492,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3493,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3494,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3495,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3496,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3497,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3498,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3499,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3500,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3501,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3502,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3503,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3504,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3505,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3506,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3507,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3508,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3509,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3510,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
3511,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
3512,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3513,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3514,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3515,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
3516,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3517,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
3518,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
3519,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3520,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3521,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3522,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
3523,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3524,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
3525,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3526,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3527,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
3528,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
3529,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
3530,Forest,Water,Water,Water,Water,NULL,NULL,Water
3531,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3532,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3533,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3534,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3535,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3536,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3537,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3538,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3539,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3540,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3541,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3542,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3543,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3544,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3545,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3546,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3547,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3548,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3549,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3550,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3551,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3552,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3553,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3554,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3555,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3556,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3557,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3558,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3559,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3560,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3561,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3562,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
3563,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3564,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3565,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3566,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3567,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3568,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3569,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3570,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3571,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3572,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3573,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3574,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3575,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3576,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3577,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3578,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3579,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3580,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3581,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3582,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3583,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3584,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3585,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3586,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3587,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3588,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3589,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3590,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3591,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3592,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3593,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3594,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3595,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3596,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3597,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3598,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3599,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3600,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3601,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3602,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3603,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3604,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3605,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3606,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3607,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
3608,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3609,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3610,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3611,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3612,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3613,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3614,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3615,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3616,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3617,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3618,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3619,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3620,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3621,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3622,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3623,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3624,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3625,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3626,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3627,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3628,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3629,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
3630,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3631,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3632,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3633,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
3634,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
3635,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
3636,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
3637,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3638,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3639,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3640,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3641,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3642,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3643,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3644,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
3645,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3646,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
3647,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
3648,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
