Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEC_M_R
3146,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
3147,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3148,Permanent_ice_and_snow,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3149,Permanent_ice_and_snow,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3150,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3151,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3152,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3153,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3154,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3155,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3156,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3157,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3158,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3159,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3160,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3161,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3162,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3163,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3164,Permanent_ice_and_snow,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3165,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3166,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3167,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3168,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3169,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Bareland
3170,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3171,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3172,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3173,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3174,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3175,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3176,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3177,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3178,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3179,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3180,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
3181,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3182,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3183,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3184,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3185,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3186,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3187,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3188,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3189,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3190,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3191,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3192,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
3193,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
3194,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3195,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3196,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3197,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3198,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3199,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3200,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3201,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3202,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3203,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3204,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3205,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3206,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3207,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3208,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3209,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3210,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3211,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3212,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3213,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3214,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3215,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3216,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3217,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3218,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3219,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3220,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3221,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3222,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3223,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3224,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3225,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3226,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3227,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3228,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3229,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3230,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3231,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3232,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
3233,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3234,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3235,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3236,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3237,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3238,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3239,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3240,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3241,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3242,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3243,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3244,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3245,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
3246,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3247,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3248,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3249,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3250,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3251,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3252,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3253,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3254,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3255,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3256,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3257,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3258,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3259,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3260,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3261,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3262,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3263,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3264,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3265,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3266,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3267,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3268,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3269,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3270,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3271,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3272,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3273,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3274,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3275,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3276,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3277,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3278,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3279,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3280,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3281,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3282,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
3283,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3284,Forest,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
3285,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3286,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3287,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3288,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3289,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3290,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3291,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3292,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3293,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3294,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3295,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3296,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3297,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3298,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3299,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3300,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3301,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3302,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3303,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3304,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3305,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3306,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3307,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3308,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3309,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3310,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3311,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3312,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3313,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3314,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3315,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3316,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3317,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3318,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3319,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3320,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3321,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3322,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3323,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3324,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3325,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3326,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3327,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3328,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3329,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3330,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3331,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3332,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3333,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3334,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3335,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3336,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
3337,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3338,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3339,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3340,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
3341,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
3342,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3343,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3344,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3345,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3346,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3347,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3348,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3349,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3350,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3351,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3352,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3353,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3354,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3355,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3356,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3357,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3358,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3359,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3360,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
3361,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3362,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3363,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3364,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3365,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3366,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3367,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3368,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3369,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3370,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3371,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3372,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3373,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3374,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3375,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3376,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3377,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3378,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3379,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3380,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3381,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3382,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3383,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3384,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3385,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3386,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3387,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3388,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3389,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3390,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3391,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3392,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3393,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3394,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3395,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3396,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3397,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3398,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3399,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3400,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3401,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3402,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3403,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
3404,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3405,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
3406,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
3407,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
3408,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3409,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3410,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3411,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3412,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3413,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3414,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3415,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3416,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3417,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3418,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3419,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3420,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3421,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3422,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3423,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3424,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3425,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3426,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3427,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3428,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3429,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3430,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3431,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3432,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3433,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3434,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3435,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3436,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3437,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
3438,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
3439,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3440,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3441,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
3442,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
3443,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3444,Forest,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
3445,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
3446,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
3447,Forest,Bareland,Water,Water,Water,NULL,NULL,Wetland
3448,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3449,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3450,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3451,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3452,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3453,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3454,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3455,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3456,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3457,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3458,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3459,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3460,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3461,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3462,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3463,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3464,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3465,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3466,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3467,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3468,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3469,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3470,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3471,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3472,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3473,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3474,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3475,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3476,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3477,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
