Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R
4234,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
4235,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4236,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4237,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4238,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4239,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4240,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4241,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4242,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4243,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4244,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4245,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4246,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4247,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4248,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4249,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4250,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4251,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4252,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
4253,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
4254,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4255,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
4256,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4257,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4258,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4259,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4260,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4261,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
4262,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4263,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4264,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4265,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4266,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4267,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4268,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4269,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4270,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
4271,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4272,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4273,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4274,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4275,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4276,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4277,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4278,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4279,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4280,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4281,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
4282,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4283,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4284,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4285,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4286,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4287,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4288,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4289,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
4290,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
4291,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4292,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4293,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4294,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4295,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
4296,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
4297,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4298,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4299,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
4300,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Bareland
4301,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
4302,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
4303,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4304,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4305,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4306,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4307,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4308,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4309,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4310,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4311,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4312,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4313,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4314,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4315,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
4316,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4317,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4318,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
4319,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4320,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
4321,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
4322,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
4323,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
4324,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
4325,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4326,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4327,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4328,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4329,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4330,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
4331,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
4332,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
4333,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4334,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4335,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4336,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4337,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
4338,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
4339,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
4340,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4341,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4342,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
4343,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
4344,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Bareland
4345,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
4346,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
4347,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
4348,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
4349,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
4350,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Bareland
4351,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
4352,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Cropland
4353,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
4354,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
4355,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Cropland
4356,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
4357,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Grassland
4358,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
4359,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4360,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
4361,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4362,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4363,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
4364,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
4365,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4366,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4367,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
4368,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4369,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4370,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4371,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4372,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
4373,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
4374,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
4375,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
4376,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4377,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4378,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4379,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4380,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
4381,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4382,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
4383,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4384,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4385,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4386,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4387,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4388,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4389,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4390,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4391,Bareland,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
4392,Bareland,Cropland,Water,NULL,Water,Grassland,NULL,Forest
4393,Bareland,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
4394,Bareland,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
4395,Bareland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
4396,Bareland,Cropland,Water,NULL,Water,Cropland,NULL,Bareland
4397,Bareland,Cropland,Water,NULL,Water,Cropland,NULL,Forest
4398,Bareland,Cropland,Water,NULL,Water,Cropland,Grassland,Grassland
4399,Bareland,Cropland,Water,NULL,Water,Cropland,Grassland,Cropland
4400,Bareland,Cropland,Water,NULL,Water,Cropland,Grassland,Forest
4401,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
4402,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Cropland
4403,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
4404,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Forest
4405,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
4406,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4407,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4408,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4409,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4410,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4411,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4412,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4413,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4414,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4415,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4416,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4417,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4418,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4419,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4420,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
4421,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4422,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
4423,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4424,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4425,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4426,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
4427,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4428,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4429,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4430,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
4431,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4432,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4433,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4434,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4435,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4436,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4437,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4438,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4439,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4440,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4441,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
4442,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4443,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
4444,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
4445,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4446,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4447,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4448,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4449,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4450,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4451,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4452,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4453,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4454,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4455,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4456,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4457,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
4458,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4459,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4460,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4461,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4462,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
4463,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
4464,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4465,Bareland,Bareland,Water,NULL,Water,Bareland,NULL,Bareland
4466,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4467,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4468,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4469,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4470,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4471,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4472,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4473,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4474,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4475,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4476,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4477,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4478,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4479,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4480,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4481,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4482,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4483,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4484,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
4485,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4486,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4487,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4488,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
4489,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4490,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4491,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4492,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4493,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
4494,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4495,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4496,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
4497,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
4498,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
4499,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
4500,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
4501,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Built-up
4502,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4503,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4504,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4505,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4506,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4507,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4508,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
4509,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4510,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
4511,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4512,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4513,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4514,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
4515,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
4516,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
4517,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4518,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4519,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4520,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4521,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Bareland
4522,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Built-up
4523,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4524,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4525,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4526,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4527,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4528,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
4529,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
4530,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4531,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4532,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4533,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4534,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
4535,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4536,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4537,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
