Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KKU_M_R
21533,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
21534,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
21535,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,NULL
21536,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Built-up
21537,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
21538,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
21539,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
21540,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
21541,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
21542,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
21543,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
21544,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
21545,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
21546,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
21547,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21548,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
21549,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
21550,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
21551,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
21552,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
21553,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
21554,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
21555,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
21556,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
21557,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
21558,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
21559,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
21560,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Water
21561,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
21562,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
21563,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
21564,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
21565,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
21566,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
21567,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
21568,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
21569,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,NULL
21570,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
21571,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
21572,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
21573,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
21574,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,NULL
21575,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
21576,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
21577,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
21578,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
21579,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
21580,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
21581,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
21582,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
21583,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Built-up
21584,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
21585,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
21586,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
21587,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
21588,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
21589,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
21590,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
21591,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
21592,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
21593,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
21594,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
21595,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
21596,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
21597,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
21598,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
21599,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
21600,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
21601,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
21602,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
21603,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
21604,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
21605,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
21606,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
21607,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
21608,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
21609,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
21610,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
21611,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
21612,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
21613,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
21614,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
21615,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
21616,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
21617,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
21618,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Grassland
21619,Forest,Built-up,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
21620,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
21621,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Forest,Forest
21622,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
21623,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
21624,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
21625,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
21626,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
21627,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
21628,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
21629,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
21630,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
21631,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
21632,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
21633,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
21634,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
21635,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
21636,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
21637,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
21638,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
21639,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
21640,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
21641,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
21642,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
21643,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
21644,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
21645,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
21646,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
21647,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
21648,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
21649,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
21650,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21651,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21652,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21653,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21654,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
21655,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21656,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
21657,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
21658,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
21659,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
21660,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
21661,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Bareland
21662,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
21663,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
21664,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
21665,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
21666,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
21667,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
21668,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
21669,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
21670,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
21671,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
21672,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
21673,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
21674,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
21675,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
21676,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
21677,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
21678,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
21679,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Cropland
21680,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
21681,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,NULL
21682,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
21683,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
21684,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
21685,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
21686,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
21687,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
21688,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
21689,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
21690,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
21691,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
21692,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
21693,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
21694,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
21695,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
21696,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
21697,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
21698,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
21699,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
21700,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
21701,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
21702,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
21703,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
21704,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
21705,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
21706,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
21707,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
21708,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
21709,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
21710,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
21711,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
21712,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
21713,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
21714,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
21715,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
21716,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
21717,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
21718,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
21719,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
21720,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
21721,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
21722,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
21723,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
21724,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
21725,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
21726,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
21727,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
21728,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,NULL
21729,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
21730,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
21731,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
21732,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
21733,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
21734,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Cropland
21735,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
21736,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
21737,Forest,Built-up,Water,NULL,Water,NULL,Built-up,Forest
21738,Forest,Built-up,Water,NULL,Water,Shrubland,Shrubland,Forest
21739,Forest,Built-up,Water,NULL,Water,Grassland,NULL,NULL
21740,Forest,Built-up,Water,NULL,Water,Grassland,Shrubland,Grassland
21741,Forest,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
21742,Forest,Built-up,Water,NULL,Water,Built-up,NULL,Forest
21743,Forest,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
21744,Forest,Built-up,Water,NULL,Water,Built-up,Built-up,Forest
21745,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
21746,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
21747,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
21748,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
21749,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
21750,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
21751,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
21752,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
21753,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
21754,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
21755,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
21756,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
21757,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
21758,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
21759,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
21760,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
21761,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
21762,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
21763,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
21764,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
21765,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
21766,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
21767,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
21768,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
21769,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
21770,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
21771,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
21772,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
21773,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21774,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21775,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21776,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21777,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
21778,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21779,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
21780,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
21781,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Built-up
21782,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Water
21783,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
21784,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
21785,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
21786,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
21787,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
21788,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
21789,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
21790,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
21791,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
21792,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
21793,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
21794,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
21795,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
21796,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
21797,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
21798,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
21799,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
21800,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
21801,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
21802,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
21803,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
21804,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
21805,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
21806,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
21807,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
21808,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
21809,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
21810,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
21811,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
21812,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
21813,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Water
21814,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
21815,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
21816,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
21817,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
21818,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
21819,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
21820,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
21821,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
21822,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
21823,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
21824,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
21825,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
21826,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
21827,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
21828,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
21829,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
21830,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Water
21831,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
21832,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
21833,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
21834,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Water
21835,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
21836,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
21837,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
21838,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
21839,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
21840,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
21841,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
21842,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
21843,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
21844,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
21845,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
21846,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
21847,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
