Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R
28492,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
28493,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
28494,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
28495,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
28496,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
28497,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
28498,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
28499,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
28500,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
28501,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
28502,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
28503,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
28504,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
28505,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
28506,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
28507,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
28508,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
28509,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
28510,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
28511,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
28512,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
28513,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
28514,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
28515,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Cropland
28516,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
28517,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
28518,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
28519,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
28520,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
28521,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
28522,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Cropland
28523,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
28524,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Cropland
28525,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
28526,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
28527,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
28528,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
28529,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
28530,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
28531,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
28532,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
28533,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
28534,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
28535,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
28536,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
28537,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
28538,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
28539,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
28540,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
28541,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
28542,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
28543,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
28544,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
28545,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
28546,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
28547,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Water,Forest
28548,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
28549,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
28550,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
28551,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
28552,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
28553,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
28554,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
28555,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
28556,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
28557,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
28558,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
28559,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
28560,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
28561,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
28562,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
28563,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
28564,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
28565,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
28566,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
28567,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
28568,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
28569,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
28570,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
28571,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
28572,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
28573,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
28574,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
28575,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
28576,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
28577,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
28578,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
28579,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
28580,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
28581,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
28582,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
28583,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
28584,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
28585,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
28586,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
28587,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
28588,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
28589,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
28590,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
28591,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
28592,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
28593,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
28594,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
28595,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
28596,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
28597,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
28598,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
28599,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
28600,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
28601,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
28602,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
28603,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
28604,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
28605,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
28606,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
28607,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
28608,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
28609,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
28610,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
28611,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
28612,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
28613,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
28614,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
28615,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
28616,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
28617,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
28618,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
28619,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
28620,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
28621,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
28622,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
28623,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
28624,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
28625,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
28626,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
28627,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
28628,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
28629,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
28630,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
28631,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
28632,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
28633,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
28634,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
28635,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
28636,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
28637,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
28638,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
28639,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
28640,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
28641,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
28642,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
28643,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
28644,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
28645,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
28646,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
28647,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
28648,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,NULL
28649,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
28650,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
28651,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
28652,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Water
28653,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
28654,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
28655,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
28656,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
28657,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Forest
28658,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
28659,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
28660,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
28661,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
28662,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,NULL,Cropland
28663,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
28664,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
28665,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
28666,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
28667,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
28668,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
28669,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
28670,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
28671,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
28672,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
28673,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
28674,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
28675,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
28676,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
28677,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
28678,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
28679,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
28680,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
28681,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
28682,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
28683,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
28684,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
28685,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
28686,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
28687,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
28688,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
28689,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
28690,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
28691,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
28692,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
28693,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
28694,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
28695,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
28696,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
28697,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
28698,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
28699,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
28700,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
28701,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
28702,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
28703,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
28704,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
28705,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
28706,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
28707,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
28708,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
28709,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
28710,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
28711,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
28712,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
28713,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
28714,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
28715,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
28716,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
28717,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
28718,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
28719,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
28720,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
28721,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
28722,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
28723,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
28724,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
28725,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
28726,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
28727,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
28728,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
28729,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
28730,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
28731,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
28732,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
28733,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
28734,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
28735,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
28736,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
28737,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
28738,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
28739,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
28740,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
28741,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
28742,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
28743,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
28744,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
28745,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
28746,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
28747,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
28748,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
28749,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
28750,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
28751,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
28752,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
28753,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
28754,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
28755,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
28756,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
28757,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
28758,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
28759,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
28760,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
28761,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
28762,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
28763,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
28764,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
28765,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
28766,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
28767,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
28768,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
28769,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
28770,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
28771,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
28772,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
28773,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
28774,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
28775,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
28776,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
28777,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
28778,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
28779,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
28780,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
28781,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
28782,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
28783,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
28784,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
28785,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
28786,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
28787,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
28788,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
28789,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
28790,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
28791,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
28792,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
28793,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
28794,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
28795,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
28796,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
28797,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
28798,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
