Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRP_M_R
2302,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest
2303,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
2304,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland
2305,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water
2306,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest
2307,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland
2308,Forest,NULL,NULL,Water,Non_Wetland,NULL,Bareland
2309,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
2310,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
2311,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
2312,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
2313,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
2314,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
2315,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
2316,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2317,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2318,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2319,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
2320,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
2321,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water
2322,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
2323,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
2324,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
2325,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
2326,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up
2327,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water
2328,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
2329,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2330,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2331,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
2332,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
2333,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
2334,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL
2335,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
2336,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
2337,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
2338,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up
2339,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water
2340,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
2341,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2342,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2343,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
2344,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
2345,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
2346,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
2347,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
2348,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water
2349,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Forest
2350,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland
2351,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland
2352,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland
2353,Forest,NULL,Wetland,NULL,Wetland,NULL,Water
2354,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest
2355,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
2356,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
2357,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
2358,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water
2359,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest
2360,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland
2361,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland
2362,Forest,NULL,Wetland,Water,Wetland,NULL,Water
2363,Forest,NULL,Wetland,Water,Wetland,NULL,Forest
2364,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
2365,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
2366,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water
2367,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest
2368,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2369,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
2370,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
2371,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water
2372,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
2373,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2374,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland
2375,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Forest
2376,Forest,NULL,Water,NULL,Water,NULL,Grassland
2377,Forest,NULL,Water,NULL,Water,NULL,Bareland
2378,Forest,NULL,Water,NULL,Water,NULL,Water
2379,Forest,NULL,Water,NULL,Water,NULL,Forest
2380,Forest,NULL,Water,Non_Water,Water,NULL,Grassland
2381,Forest,NULL,Water,Non_Water,Water,NULL,Wetland
2382,Forest,NULL,Water,Non_Water,Water,NULL,Bareland
2383,Forest,NULL,Water,Non_Water,Water,NULL,Water
2384,Forest,NULL,Water,Non_Water,Water,NULL,Forest
2385,Forest,NULL,Water,Water,Water,NULL,Grassland
2386,Forest,NULL,Water,Water,Water,NULL,Wetland
2387,Forest,NULL,Water,Water,Water,NULL,Bareland
2388,Forest,NULL,Water,Water,Water,NULL,Water
2389,Forest,NULL,Water,Water,Water,NULL,Forest
2390,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL
2391,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
2392,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
2393,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
2394,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
2395,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water
2396,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest
2397,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
2398,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
2399,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
2400,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
2401,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
2402,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland
2403,Forest,NULL,Forest,Water,Non_Wetland,NULL,Bareland
2404,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water
2405,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest
2406,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
2407,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up
2408,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest
2409,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2410,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2411,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2412,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up
2413,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
2414,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
2415,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2416,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2417,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
2418,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
2419,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland
2420,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
2421,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
2422,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland
2423,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
2424,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2425,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
2426,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water
2427,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland
2428,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water
2429,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest
2430,Forest,Cropland,Wetland,Water,Wetland,NULL,Grassland
2431,Forest,Cropland,Wetland,Water,Wetland,NULL,Water
2432,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland
2433,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland
2434,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
2435,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest
2436,Forest,Cropland,Water,NULL,Water,NULL,Grassland
2437,Forest,Cropland,Water,NULL,Water,NULL,Water
2438,Forest,Cropland,Water,NULL,Water,NULL,Forest
2439,Forest,Cropland,Water,Non_Water,Water,NULL,Grassland
2440,Forest,Cropland,Water,Water,Water,NULL,Water
2441,Forest,Cropland,Water,Water,Water,NULL,Forest
2442,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL
2443,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
2444,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland
2445,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
2446,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
2447,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland
2448,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland
2449,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water
2450,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
2451,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
2452,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Bareland
2453,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest
2454,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
2455,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Bareland
2456,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Forest
2457,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL
2458,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2459,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2460,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2461,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Built-up
2462,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
2463,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
2464,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL
2465,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2466,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2467,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2468,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
2469,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2470,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
2471,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
2472,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
2473,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
2474,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
2475,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland
2476,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
2477,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
2478,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2479,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
2480,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
2481,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
2482,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
2483,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
2484,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
2485,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
2486,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
2487,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2488,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2489,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
2490,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
2491,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
2492,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Bareland
2493,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Water
2494,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
2495,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland
2496,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland
2497,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland
2498,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water
2499,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest
2500,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
2501,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
2502,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
2503,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water
2504,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
2505,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland
2506,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland
2507,Forest,Wetland,Wetland,Water,Wetland,NULL,Bareland
2508,Forest,Wetland,Wetland,Water,Wetland,NULL,Water
2509,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest
2510,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland
2511,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Bareland
2512,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest
2513,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2514,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Forest
2515,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Grassland
2516,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Water
2517,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Forest
2518,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
2519,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest
2520,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2521,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Bareland
2522,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Forest
2523,Forest,Wetland,Water,NULL,Water,NULL,Grassland
2524,Forest,Wetland,Water,NULL,Water,NULL,Bareland
2525,Forest,Wetland,Water,NULL,Water,NULL,Water
2526,Forest,Wetland,Water,NULL,Water,NULL,Forest
2527,Forest,Wetland,Water,Non_Water,Water,NULL,Grassland
2528,Forest,Wetland,Water,Non_Water,Water,NULL,Water
2529,Forest,Wetland,Water,Non_Water,Water,NULL,Forest
2530,Forest,Wetland,Water,Water,Water,NULL,Grassland
2531,Forest,Wetland,Water,Water,Water,NULL,Wetland
2532,Forest,Wetland,Water,Water,Water,NULL,Bareland
2533,Forest,Wetland,Water,Water,Water,NULL,Water
2534,Forest,Wetland,Water,Water,Water,NULL,Forest
2535,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
2536,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
2537,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
2538,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
2539,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water
2540,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
2541,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2542,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland
2543,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
2544,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
2545,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
2546,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
2547,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water
2548,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest
2549,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2550,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2551,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
2552,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
2553,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
2554,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
2555,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
2556,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2557,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
2558,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
2559,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,Grassland
2560,Forest,Bareland,Wetland,NULL,Wetland,NULL,Forest
2561,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland
2562,Forest,Bareland,Water,Water,Water,NULL,Grassland
2563,Forest,Bareland,Water,Water,Water,NULL,Forest
2564,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
2565,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
2566,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,Forest
2567,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
2568,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
2569,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
2570,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
2571,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
2572,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2573,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Grassland
2574,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland
2575,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
2576,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland
2577,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up
2578,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
2579,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
2580,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
2581,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
2582,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water
2583,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
2584,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Water
2585,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland
2586,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest
2587,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Forest
2588,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland
2589,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest
2590,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
2591,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
2592,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
2593,Forest,Built-up,Water,NULL,Water,NULL,Grassland
2594,Forest,Built-up,Water,NULL,Water,NULL,Water
2595,Forest,Built-up,Water,NULL,Water,NULL,Forest
2596,Forest,Built-up,Water,Non_Water,Water,NULL,Forest
2597,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
2598,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
2599,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
2600,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water
2601,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
2602,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
2603,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Bareland
2604,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland
2605,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water
2606,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest
2607,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland
2608,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland
2609,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water
2610,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland
2611,Forest,Water,NULL,Water,Non_Wetland,NULL,Water
2612,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest
2613,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
2614,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
2615,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
2616,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
2617,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
2618,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2619,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2620,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2621,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
2622,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2623,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
2624,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
2625,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water
2626,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest
2627,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
2628,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
2629,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest
2630,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2631,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2632,Forest,Water,Grassland,Water,Non_Wetland,NULL,Forest
2633,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
2634,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
2635,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
2636,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water
2637,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2638,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2639,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2640,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
2641,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
2642,Forest,Water,Cropland,Water,Non_Wetland,NULL,Grassland
2643,Forest,Water,Cropland,Water,Non_Wetland,NULL,Bareland
2644,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water
2645,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest
2646,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland
2647,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland
2648,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland
2649,Forest,Water,Wetland,NULL,Wetland,NULL,Water
2650,Forest,Water,Wetland,NULL,Wetland,NULL,Forest
2651,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland
2652,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland
2653,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland
2654,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water
2655,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest
2656,Forest,Water,Wetland,Water,Wetland,NULL,Grassland
2657,Forest,Water,Wetland,Water,Wetland,NULL,Wetland
2658,Forest,Water,Wetland,Water,Wetland,NULL,Bareland
2659,Forest,Water,Wetland,Water,Wetland,NULL,Water
2660,Forest,Water,Wetland,Water,Wetland,NULL,Forest
2661,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland
2662,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water
2663,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest
2664,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2665,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water
2666,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest
2667,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water
2668,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest
2669,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
2670,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water
2671,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest
2672,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Water
2673,Forest,Water,Built-up,Water,Non_Wetland,NULL,Forest
2674,Forest,Water,Water,NULL,Water,NULL,Grassland
2675,Forest,Water,Water,NULL,Water,NULL,Wetland
2676,Forest,Water,Water,NULL,Water,NULL,Bareland
2677,Forest,Water,Water,NULL,Water,NULL,Water
2678,Forest,Water,Water,NULL,Water,NULL,Forest
2679,Forest,Water,Water,Non_Water,Water,NULL,Grassland
2680,Forest,Water,Water,Non_Water,Water,NULL,Wetland
2681,Forest,Water,Water,Non_Water,Water,NULL,Water
2682,Forest,Water,Water,Non_Water,Water,NULL,Forest
2683,Forest,Water,Water,Water,Water,NULL,Grassland
2684,Forest,Water,Water,Water,Water,NULL,Wetland
2685,Forest,Water,Water,Water,Water,NULL,Bareland
2686,Forest,Water,Water,Water,Water,NULL,Water
