Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCK_M_R
4380,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4381,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4382,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4383,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4384,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4385,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
4386,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
4387,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
4388,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
4389,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4390,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
4391,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4392,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4393,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
4394,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
4395,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4396,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4397,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
4398,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
4399,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4400,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4401,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
4402,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
4403,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4404,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4405,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4406,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4407,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4408,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
4409,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
4410,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4411,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4412,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4413,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
4414,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
4415,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4416,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4417,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
4418,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
4419,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Bareland
4420,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
4421,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4422,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
4423,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
4424,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4425,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
4426,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4427,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4428,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4429,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4430,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4431,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
4432,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
4433,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
4434,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
4435,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4436,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
4437,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
4438,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
4439,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
4440,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
4441,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
4442,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4443,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4444,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4445,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4446,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4447,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
4448,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4449,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4450,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
4451,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4452,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4453,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4454,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4455,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4456,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4457,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
4458,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4459,Forest,Water,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4460,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
4461,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
4462,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4463,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4464,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
4465,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
4466,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
4467,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
4468,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
4469,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
4470,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4471,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4472,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4473,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4474,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
4475,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4476,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4477,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4478,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
4479,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4480,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4481,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4482,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4483,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
4484,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
4485,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4486,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4487,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
4488,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
4489,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4490,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4491,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4492,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
4493,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4494,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
4495,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4496,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
4497,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4498,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
4499,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
4500,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
4501,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4502,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
4503,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
4504,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4505,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
4506,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
4507,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
4508,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4509,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
4510,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
4511,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,NULL,Water
4512,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Water
4513,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
4514,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4515,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4516,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
4517,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
4518,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
4519,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
4520,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
4521,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
4522,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
4523,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
4524,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
4525,Forest,Water,Grassland,Water,Non_Wetland,Water,NULL,Water
4526,Forest,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
4527,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
4528,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
4529,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
4530,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
4531,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
4532,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
4533,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
4534,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
4535,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
4536,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
4537,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
4538,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4539,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4540,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4541,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
4542,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4543,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
4544,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
4545,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
4546,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
4547,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
4548,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
4549,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
4550,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
4551,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4552,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
4553,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
4554,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Water
4555,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4556,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4557,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
4558,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
4559,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
4560,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
4561,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
4562,Forest,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
4563,Forest,Water,Cropland,Water,Non_Wetland,Water,Wetland,Forest
4564,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
4565,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
4566,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
4567,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
4568,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
4569,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
4570,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
4571,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
4572,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
4573,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Bareland
4574,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
4575,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
4576,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4577,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4578,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
4579,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4580,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
4581,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
4582,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4583,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
4584,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
4585,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
4586,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
4587,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
4588,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
4589,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
4590,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
4591,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
4592,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
4593,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
4594,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
4595,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
4596,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
4597,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
4598,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
4599,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4600,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
4601,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
4602,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
4603,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
4604,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
4605,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
4606,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4607,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
4608,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4609,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4610,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
4611,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4612,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
4613,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4614,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4615,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4616,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4617,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4618,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
4619,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4620,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4621,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Water
4622,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4623,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
4624,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4625,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
4626,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
4627,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
4628,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
4629,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4630,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
4631,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
4632,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4633,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
4634,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
4635,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4636,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4637,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4638,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
4639,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
4640,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
4641,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4642,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
4643,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4644,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
4645,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
4646,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
4647,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
4648,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
4649,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
4650,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
4651,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
4652,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
4653,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
4654,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
4655,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
4656,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
4657,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
4658,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Water
4659,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
4660,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
4661,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
4662,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
4663,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
4664,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
4665,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
4666,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
4667,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4668,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
4669,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
4670,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
4671,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4672,Forest,Water,Wetland,Water,Wetland,Water,Forest,Bareland
4673,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
4674,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
4675,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
4676,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
4677,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
4678,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
4679,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
4680,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
4681,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
4682,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Grassland
4683,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
4684,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
4685,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
4686,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Water
4687,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,NULL,Water
4688,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Grassland
4689,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Bareland
4690,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Forest
4691,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
4692,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
4693,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Forest
4694,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Water,Forest
4695,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Grassland
4696,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,NULL,Water
4697,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Bareland
4698,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
4699,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
4700,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Bareland
4701,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4702,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4703,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4704,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4705,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4706,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4707,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
