Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNV_M_R
2773,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2774,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2775,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2776,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2777,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2778,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2779,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2780,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2781,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2782,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
2783,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2784,Forest,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Forest
2785,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2786,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2787,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2788,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2789,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2790,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2791,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2792,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2793,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2794,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2795,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
2796,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2797,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
2798,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2799,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2800,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2801,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2802,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
2803,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
2804,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
2805,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
2806,Forest,NULL,Bareland,Water,Non_Wetland,Water,Forest,Water
2807,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2808,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
2809,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
2810,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2811,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2812,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
2813,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
2814,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
2815,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Water,Grassland
2816,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
2817,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Forest,Bareland
2818,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2819,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
2820,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Wetland,Wetland
2821,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
2822,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
2823,Forest,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
2824,Forest,NULL,Built-up,Water,Non_Wetland,Water,Water,Wetland
2825,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
2826,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
2827,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
2828,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
2829,Forest,NULL,Water,NULL,Water,Water,Water,Wetland
2830,Forest,NULL,Water,NULL,Water,Water,Water,Forest
2831,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
2832,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
2833,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
2834,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
2835,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
2836,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
2837,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
2838,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
2839,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
2840,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
2841,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
2842,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
2843,Forest,NULL,Water,Water,Water,Wetland,Water,Water
2844,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
2845,Forest,NULL,Water,Water,Water,Water,NULL,Grassland
2846,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
2847,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
2848,Forest,NULL,Water,Water,Water,Water,Wetland,Water
2849,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
2850,Forest,NULL,Water,Water,Water,Water,Water,Grassland
2851,Forest,NULL,Water,Water,Water,Water,Water,Wetland
2852,Forest,NULL,Water,Water,Water,Water,Water,Water
2853,Forest,NULL,Water,Water,Water,Water,Water,Forest
2854,Forest,NULL,Water,Water,Water,Forest,Wetland,Forest
2855,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2856,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2857,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2858,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2859,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2860,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2861,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2862,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2863,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
2864,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2865,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2866,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2867,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2868,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2869,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2870,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2871,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2872,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2873,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2874,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2875,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2876,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2877,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2878,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2879,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2880,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2881,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2882,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2883,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2884,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2885,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Built-up
2886,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2887,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
2888,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
2889,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
2890,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2891,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2892,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2893,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2894,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
2895,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2896,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2897,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2898,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2899,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2900,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2901,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2902,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2903,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2904,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2905,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
2906,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2907,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2908,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2909,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
2910,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2911,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
2912,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2913,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2914,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2915,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
2916,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2917,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2918,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
2919,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
2920,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
2921,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2922,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
2923,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
2924,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
2925,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
2926,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2927,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2928,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2929,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2930,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2931,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2932,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2933,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2934,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2935,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2936,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2937,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
2938,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2939,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2940,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
2941,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
2942,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2943,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
2944,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
2945,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
2946,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2947,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
2948,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2949,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2950,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2951,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2952,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2953,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2954,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2955,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
2956,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
2957,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
2958,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
2959,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2960,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
2961,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
2962,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2963,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2964,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2965,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Forest,Forest
2966,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2967,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
2968,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2969,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
2970,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
2971,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
2972,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
2973,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
2974,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
2975,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
2976,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2977,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2978,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2979,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2980,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2981,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2982,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
2983,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2984,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2985,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2986,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2987,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
2988,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2989,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2990,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2991,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2992,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2993,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
2994,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2995,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
2996,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
2997,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
2998,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2999,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3000,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3001,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3002,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3003,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
3004,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3005,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3006,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
3007,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3008,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3009,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3010,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3011,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3012,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3013,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
3014,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3015,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3016,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3017,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3018,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3019,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3020,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
3021,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Water
3022,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Forest
3023,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3024,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3025,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3026,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3027,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3028,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3029,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3030,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3031,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3032,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
3033,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3034,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3035,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3036,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3037,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3038,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
3039,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3040,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3041,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
3042,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3043,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
3044,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3045,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3046,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
3047,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Forest
3048,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3049,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
3050,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3051,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
3052,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Water,Wetland
3053,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Water,Forest
3054,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3055,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
3056,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
3057,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3058,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
3059,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
3060,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
3061,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
3062,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
3063,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3064,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3065,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3066,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
3067,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3068,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3069,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3070,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3071,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
3072,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3073,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
3074,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
3075,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
3076,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
3077,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3078,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
3079,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
3080,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3081,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
3082,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
3083,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
3084,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
3085,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
3086,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
3087,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
3088,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
3089,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
3090,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
3091,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3092,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3093,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3094,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3095,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
3096,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
3097,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3098,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3099,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3100,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3101,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
3102,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3103,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3104,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3105,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
3106,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3107,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
