Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R
2725,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2726,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2727,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2728,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2729,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2730,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2731,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2732,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2733,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2734,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2735,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2736,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2737,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2738,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2739,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2740,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2741,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2742,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2743,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2744,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2745,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,NULL
2746,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2747,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2748,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2749,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2750,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2751,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2752,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2753,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2754,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2755,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2756,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2757,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2758,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2759,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2760,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2761,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2762,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2763,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2764,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2765,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2766,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2767,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2768,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2769,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2770,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2771,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2772,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2773,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2774,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2775,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2776,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2777,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2778,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2779,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2780,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2781,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2782,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2783,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2784,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2785,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2786,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2787,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2788,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2789,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2790,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2791,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2792,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2793,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2794,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2795,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2796,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2797,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2798,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2799,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2800,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2801,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2802,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2803,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2804,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2805,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2806,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2807,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2808,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2809,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2810,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2811,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2812,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2813,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2814,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2815,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2816,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2817,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2818,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2819,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2820,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2821,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2822,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2823,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2824,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2825,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2826,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2827,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2828,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2829,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2830,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2831,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2832,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2833,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2834,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2835,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2836,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2837,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2838,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2839,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2840,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2841,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2842,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2843,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
2844,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2845,Forest,Wetland,Water,Water,Water,NULL,NULL,Cropland
2846,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2847,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2848,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2849,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2850,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2851,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2852,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2853,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2854,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2855,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2856,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2857,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2858,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2859,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2860,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2861,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2862,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2863,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2864,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2865,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2866,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2867,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2868,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2869,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2870,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2871,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2872,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2873,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2874,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2875,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2876,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2877,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2878,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2879,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2880,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2881,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2882,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2883,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2884,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2885,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2886,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
2887,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2888,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
2889,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2890,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2891,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2892,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2893,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2894,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2895,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2896,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2897,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2898,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2899,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2900,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2901,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2902,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2903,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2904,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2905,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2906,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2907,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2908,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2909,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2910,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2911,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2912,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2913,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2914,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2915,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2916,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2917,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2918,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2919,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2920,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2921,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2922,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2923,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2924,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2925,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2926,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2927,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2928,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2929,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2930,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2931,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2932,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2933,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2934,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2935,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2936,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2937,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2938,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2939,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2940,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2941,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2942,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2943,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2944,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2945,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2946,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2947,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2948,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2949,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2950,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2951,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2952,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2953,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2954,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2955,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2956,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2957,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2958,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2959,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2960,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2961,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2962,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2963,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2964,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2965,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2966,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2967,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2968,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2969,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2970,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
2971,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2972,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2973,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2974,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2975,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2976,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
2977,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2978,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2979,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2980,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2981,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2982,Forest,Water,Water,Water,Water,NULL,NULL,NULL
2983,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2984,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2985,Forest,Water,Water,Water,Water,NULL,NULL,Water
2986,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2987,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2988,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2989,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2990,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2991,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2992,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2993,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2994,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2995,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2996,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2997,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2998,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2999,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3000,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3001,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3002,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3003,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3004,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3005,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3006,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3007,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3008,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3009,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3010,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3011,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3012,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3013,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3014,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3015,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3016,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3017,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3018,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3019,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3020,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3021,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3022,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3023,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3024,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3025,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3026,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3027,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3028,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3029,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3030,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3031,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3032,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3033,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3034,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3035,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3036,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3037,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3038,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3039,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3040,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3041,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3042,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3043,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3044,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3045,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3046,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3047,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3048,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3049,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3050,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
3051,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3052,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3053,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3054,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3055,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3056,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3057,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3058,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3059,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3060,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3061,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3062,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3063,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3064,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3065,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3066,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
3067,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3068,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3069,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3070,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
