Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTD_M_R
11830,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
11831,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
11832,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
11833,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
11834,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
11835,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
11836,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
11837,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11838,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
11839,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
11840,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
11841,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
11842,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
11843,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
11844,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
11845,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
11846,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
11847,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
11848,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
11849,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
11850,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
11851,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
11852,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
11853,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
11854,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
11855,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
11856,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
11857,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
11858,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
11859,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
11860,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
11861,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
11862,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
11863,Forest,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
11864,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
11865,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
11866,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11867,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11868,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
11869,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
11870,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
11871,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
11872,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
11873,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
11874,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
11875,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
11876,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11877,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
11878,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11879,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11880,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11881,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11882,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11883,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11884,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
11885,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11886,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11887,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
11888,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11889,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11890,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
11891,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
11892,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
11893,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
11894,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
11895,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
11896,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
11897,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
11898,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11899,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
11900,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11901,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
11902,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
11903,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
11904,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
11905,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11906,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
11907,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11908,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
11909,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11910,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
11911,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
11912,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
11913,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
11914,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
11915,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
11916,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
11917,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
11918,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
11919,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
11920,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
11921,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11922,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11923,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11924,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
11925,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11926,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
11927,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Water
11928,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
11929,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
11930,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
11931,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
11932,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
11933,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
11934,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
11935,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
11936,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
11937,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
11938,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
11939,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
11940,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11941,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
11942,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
11943,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11944,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11945,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11946,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11947,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
11948,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11949,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
11950,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11951,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
11952,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11953,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11954,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
11955,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
11956,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
11957,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
11958,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11959,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
11960,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
11961,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11962,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11963,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
11964,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11965,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11966,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11967,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
11968,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11969,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
11970,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
11971,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
11972,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
11973,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
11974,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
11975,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
11976,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11977,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11978,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
11979,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
11980,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
11981,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
11982,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
11983,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
11984,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
11985,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
11986,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
11987,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
11988,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
11989,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
11990,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
11991,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
11992,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
11993,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
11994,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
11995,Forest,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
11996,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
11997,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
11998,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
11999,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
12000,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
12001,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
12002,Forest,Water,Wetland,NULL,Wetland,Cropland,Bareland,Forest
12003,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
12004,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
12005,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
12006,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
12007,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
12008,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
12009,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
12010,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
12011,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Water
12012,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
12013,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
12014,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
12015,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
12016,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
12017,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
12018,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
12019,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
12020,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
12021,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
12022,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
12023,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
12024,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
12025,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
12026,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
12027,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
12028,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
12029,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Water
12030,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
12031,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
12032,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
12033,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
12034,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
12035,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
12036,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
12037,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
12038,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
12039,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
12040,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
12041,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
12042,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
12043,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
12044,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
12045,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
12046,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
12047,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
12048,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
12049,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
12050,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
12051,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
12052,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
12053,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
12054,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
12055,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
12056,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
12057,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
12058,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
12059,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
12060,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
12061,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
12062,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
12063,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
12064,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
12065,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
12066,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
12067,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
12068,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
12069,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
12070,Forest,Water,Wetland,Water,Wetland,NULL,Bareland,Forest
12071,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
12072,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
12073,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
12074,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
12075,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
12076,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
12077,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
12078,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Forest
12079,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
12080,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
12081,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
12082,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
12083,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
12084,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
12085,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
12086,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
12087,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
12088,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
12089,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
12090,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
12091,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
12092,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
12093,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
12094,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
12095,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
12096,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
12097,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
12098,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
12099,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
12100,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
12101,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
12102,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
12103,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
12104,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
12105,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
12106,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
12107,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
12108,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
12109,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
12110,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12111,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
12112,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
12113,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
12114,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
12115,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
12116,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
12117,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
12118,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
12119,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
12120,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
12121,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12122,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
12123,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
12124,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
12125,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
12126,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
12127,Forest,Water,Water,NULL,Water,NULL,Bareland,Forest
12128,Forest,Water,Water,NULL,Water,NULL,Water,Water
12129,Forest,Water,Water,NULL,Water,NULL,Water,Forest
12130,Forest,Water,Water,NULL,Water,Shrubland,Water,Grassland
12131,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
12132,Forest,Water,Water,NULL,Water,Shrubland,Forest,Water
12133,Forest,Water,Water,NULL,Water,Grassland,NULL,Water
12134,Forest,Water,Water,NULL,Water,Grassland,Grassland,Grassland
12135,Forest,Water,Water,NULL,Water,Grassland,Grassland,Wetland
12136,Forest,Water,Water,NULL,Water,Grassland,Grassland,Water
12137,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
12138,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
12139,Forest,Water,Water,NULL,Water,Grassland,Bareland,Forest
12140,Forest,Water,Water,NULL,Water,Grassland,Water,NULL
12141,Forest,Water,Water,NULL,Water,Grassland,Water,Bareland
12142,Forest,Water,Water,NULL,Water,Grassland,Water,Water
12143,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
12144,Forest,Water,Water,NULL,Water,Wetland,NULL,Grassland
12145,Forest,Water,Water,NULL,Water,Wetland,NULL,Wetland
12146,Forest,Water,Water,NULL,Water,Wetland,Grassland,Grassland
12147,Forest,Water,Water,NULL,Water,Wetland,Grassland,Bareland
12148,Forest,Water,Water,NULL,Water,Wetland,Grassland,Water
12149,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
12150,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
12151,Forest,Water,Water,NULL,Water,Wetland,Bareland,Water
12152,Forest,Water,Water,NULL,Water,Wetland,Bareland,Forest
12153,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
12154,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
12155,Forest,Water,Water,NULL,Water,Wetland,Water,Water
12156,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
12157,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
12158,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
12159,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
12160,Forest,Water,Water,NULL,Water,Bareland,Bareland,NULL
12161,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
