Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYS_M_R
13459,Forest,NULL,Water,NULL,Water,Cropland,NULL,Forest
13460,Forest,NULL,Water,NULL,Water,Wetland,NULL,NULL
13461,Forest,NULL,Water,NULL,Water,Wetland,NULL,Grassland
13462,Forest,NULL,Water,NULL,Water,Wetland,Wetland,NULL
13463,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
13464,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
13465,Forest,NULL,Water,NULL,Water,Wetland,Water,NULL
13466,Forest,NULL,Water,NULL,Water,Wetland,Water,Water
13467,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
13468,Forest,NULL,Water,NULL,Water,Water,NULL,Grassland
13469,Forest,NULL,Water,NULL,Water,Water,Wetland,Wetland
13470,Forest,NULL,Water,NULL,Water,Water,Wetland,Water
13471,Forest,NULL,Water,NULL,Water,Water,Water,Wetland
13472,Forest,NULL,Water,NULL,Water,Water,Water,Water
13473,Forest,NULL,Water,NULL,Water,Water,Water,Forest
13474,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Water
13475,Forest,NULL,Water,Non_Water,Water,Wetland,NULL,NULL
13476,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
13477,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
13478,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
13479,Forest,NULL,Water,Water,Water,NULL,Wetland,Wetland
13480,Forest,NULL,Water,Water,Water,NULL,Water,Wetland
13481,Forest,NULL,Water,Water,Water,Grassland,Water,Wetland
13482,Forest,NULL,Water,Water,Water,Grassland,Water,Water
13483,Forest,NULL,Water,Water,Water,Grassland,Water,Forest
13484,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
13485,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
13486,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
13487,Forest,NULL,Water,Water,Water,Wetland,Water,NULL
13488,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
13489,Forest,NULL,Water,Water,Water,Wetland,Water,Water
13490,Forest,NULL,Water,Water,Water,Bareland,Water,Bareland
13491,Forest,NULL,Water,Water,Water,Bareland,Water,Water
13492,Forest,NULL,Water,Water,Water,Water,NULL,Water
13493,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
13494,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
13495,Forest,NULL,Water,Water,Water,Water,Wetland,Water
13496,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
13497,Forest,NULL,Water,Water,Water,Water,Water,Wetland
13498,Forest,NULL,Water,Water,Water,Water,Water,Water
13499,Forest,NULL,Water,Water,Water,Water,Water,Forest
13500,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
13501,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
13502,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
13503,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
13504,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
13505,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13506,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
13507,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
13508,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
13509,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
13510,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
13511,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
13512,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
13513,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
13514,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
13515,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
13516,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
13517,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
13518,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
13519,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
13520,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
13521,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
13522,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
13523,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
13524,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
13525,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
13526,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
13527,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
13528,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
13529,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
13530,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13531,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13532,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13533,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13534,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
13535,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13536,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13537,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
13538,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
13539,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13540,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
13541,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
13542,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
13543,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
13544,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
13545,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
13546,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
13547,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
13548,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
13549,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Water
13550,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
13551,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
13552,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13553,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13554,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
13555,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
13556,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
13557,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
13558,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13559,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
13560,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
13561,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
13562,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
13563,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
13564,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
13565,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
13566,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
13567,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
13568,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
13569,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
13570,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
13571,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
13572,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
13573,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
13574,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
13575,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
13576,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
13577,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
13578,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
13579,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
13580,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
13581,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
13582,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
13583,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
13584,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
13585,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
13586,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
13587,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
13588,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
13589,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
13590,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
13591,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
13592,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
13593,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
13594,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
13595,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
13596,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
13597,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13598,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
13599,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
13600,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
13601,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
13602,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
13603,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
13604,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
13605,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
13606,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
13607,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
13608,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
13609,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
13610,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
13611,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
13612,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
13613,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
13614,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Built-up,NULL
13615,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
13616,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
13617,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
13618,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
13619,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
13620,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
13621,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
13622,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
13623,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
13624,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
13625,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
13626,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
13627,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
13628,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
13629,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
13630,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
13631,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
13632,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
13633,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
13634,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
13635,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
13636,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
13637,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
13638,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
13639,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
13640,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
13641,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
13642,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
13643,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
13644,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
13645,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
13646,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
13647,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
13648,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
13649,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
13650,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
13651,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
13652,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
13653,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
13654,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
13655,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
13656,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
13657,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
13658,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
13659,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
13660,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
13661,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
13662,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
13663,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
13664,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
13665,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
13666,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
13667,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
13668,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
13669,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
13670,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
13671,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
13672,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
13673,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
13674,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
13675,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
13676,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
13677,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
13678,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
13679,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
13680,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
13681,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
13682,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
13683,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Wetland
13684,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
13685,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
13686,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
13687,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
13688,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
13689,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
13690,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
13691,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
13692,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
13693,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
13694,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
13695,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13696,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
13697,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13698,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13699,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
13700,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
13701,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
13702,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
13703,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13704,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13705,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13706,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
13707,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
13708,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
13709,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
13710,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13711,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
13712,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
13713,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
13714,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13715,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
13716,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
13717,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13718,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
13719,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13720,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13721,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13722,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,NULL
13723,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
13724,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
13725,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
13726,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
13727,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13728,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Cropland
13729,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
13730,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
13731,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
13732,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
13733,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
13734,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13735,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
13736,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13737,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
13738,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13739,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13740,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
13741,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
13742,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
13743,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
13744,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
13745,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13746,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
13747,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,NULL
13748,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
13749,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,NULL
13750,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
13751,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
13752,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
13753,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
13754,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
13755,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
13756,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
13757,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
13758,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
13759,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
13760,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
13761,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
13762,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
13763,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
13764,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
13765,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
13766,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
13767,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
13768,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
13769,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
13770,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
13771,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
13772,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,NULL
13773,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
13774,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
13775,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
13776,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
13777,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest,Grassland
13778,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest,Water
13779,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Water
13780,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,NULL
13781,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Forest
13782,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,NULL
13783,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
13784,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
13785,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
13786,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,NULL
13787,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
13788,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
13789,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
13790,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,NULL
13791,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Wetland
13792,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
13793,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,NULL
13794,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,NULL
13795,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
13796,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
13797,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Water
13798,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Forest
13799,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,NULL
13800,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Grassland
13801,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
