Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LZR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LZR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LZR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LZR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LZR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LZR_M_R
19405,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
19406,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
19407,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
19408,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
19409,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
19410,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
19411,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
19412,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
19413,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
19414,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
19415,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
19416,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
19417,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
19418,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
19419,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
19420,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
19421,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
19422,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
19423,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19424,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
19425,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
19426,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
19427,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
19428,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
19429,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
19430,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Cropland
19431,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
19432,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Bareland
19433,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
19434,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
19435,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
19436,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
19437,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
19438,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
19439,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
19440,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
19441,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
19442,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
19443,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
19444,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
19445,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
19446,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
19447,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
19448,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
19449,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
19450,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
19451,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19452,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19453,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
19454,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
19455,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,NULL,Forest
19456,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Water
19457,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Grassland
19458,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Forest
19459,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
19460,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
19461,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Cropland
19462,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
19463,Water,Water,Forest,Non_Water,Non_Wetland,Built-up,NULL,Grassland
19464,Water,Water,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
19465,Water,Water,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Water
19466,Water,Water,Forest,Non_Water,Non_Wetland,Built-up,Water,Grassland
19467,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
19468,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
19469,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
19470,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Bareland
19471,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
19472,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
19473,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
19474,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
19475,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
19476,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
19477,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
19478,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Cropland
19479,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
19480,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
19481,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Cropland
19482,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
19483,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
19484,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
19485,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
19486,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
19487,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Bareland
19488,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
19489,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
19490,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Cropland
19491,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
19492,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
19493,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
19494,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
19495,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Cropland
19496,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
19497,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
19498,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Cropland
19499,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
19500,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
19501,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
19502,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
19503,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
19504,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
19505,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
19506,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
19507,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
19508,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
19509,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
19510,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Bareland
19511,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
19512,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
19513,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
19514,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
19515,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Cropland
19516,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
19517,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Bareland
19518,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
19519,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
19520,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Grassland
19521,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Cropland
19522,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Wetland
19523,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
19524,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
19525,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
19526,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
19527,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
19528,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
19529,Water,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Wetland
19530,Water,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
19531,Water,Water,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
19532,Water,Water,Forest,Water,Non_Wetland,Cropland,NULL,Grassland
19533,Water,Water,Forest,Water,Non_Wetland,Cropland,NULL,Wetland
19534,Water,Water,Forest,Water,Non_Wetland,Cropland,NULL,Water
19535,Water,Water,Forest,Water,Non_Wetland,Cropland,NULL,Forest
19536,Water,Water,Forest,Water,Non_Wetland,Cropland,Water,Grassland
19537,Water,Water,Forest,Water,Non_Wetland,Cropland,Water,Water
19538,Water,Water,Forest,Water,Non_Wetland,Cropland,Forest,Forest
19539,Water,Water,Forest,Water,Non_Wetland,Bareland,NULL,Grassland
19540,Water,Water,Forest,Water,Non_Wetland,Bareland,NULL,Bareland
19541,Water,Water,Forest,Water,Non_Wetland,Bareland,NULL,Water
19542,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
19543,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Cropland
19544,Water,Water,Forest,Water,Non_Wetland,Built-up,NULL,Grassland
19545,Water,Water,Forest,Water,Non_Wetland,Built-up,NULL,Water
19546,Water,Water,Forest,Water,Non_Wetland,Built-up,Water,Grassland
19547,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
19548,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Cropland
19549,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Wetland
19550,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Bareland
19551,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
19552,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
19553,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
19554,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Bareland
19555,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
19556,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
19557,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
19558,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
19559,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
19560,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
19561,Water,Water,Forest,Water,Non_Wetland,Water,Water,Cropland
19562,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
19563,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
19564,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
19565,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
19566,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
19567,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Wetland
19568,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
19569,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
19570,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Grassland
19571,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Cropland
19572,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
19573,Water,Water,Forest,Water,Non_Wetland,Forest,Grassland,Grassland
19574,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Grassland
19575,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Cropland
19576,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
19577,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Grassland
19578,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Wetland
19579,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
19580,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
19581,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
19582,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
19583,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
19584,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
19585,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
19586,Water,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
19587,Water,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
19588,Water,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
19589,Water,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
19590,Water,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
19591,Water,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
19592,Water,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
19593,Water,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
19594,Water,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
19595,Water,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
19596,Water,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
19597,Water,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
19598,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
19599,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
19600,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
19601,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
19602,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
19603,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
19604,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
19605,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
19606,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
19607,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
19608,Water,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
19609,Water,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
19610,Water,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
19611,Water,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
19612,Water,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
19613,Water,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
19614,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
19615,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
19616,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
19617,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
19618,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
19619,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
19620,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
19621,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
19622,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
19623,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
19624,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
19625,Water,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
19626,Water,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
19627,Water,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
19628,Water,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
19629,Water,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
19630,Water,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
19631,Water,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
19632,Water,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
19633,Water,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
19634,Water,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
19635,Water,Forest,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
19636,Water,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
19637,Water,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
19638,Water,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
19639,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
19640,Water,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
19641,Water,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
19642,Water,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
19643,Water,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
19644,Water,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
19645,Water,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
19646,Water,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
19647,Water,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
19648,Water,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
19649,Water,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
19650,Water,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
19651,Water,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
19652,Water,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
19653,Water,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
19654,Water,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
19655,Water,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
19656,Water,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
19657,Water,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
19658,Water,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
19659,Water,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
19660,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
19661,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
19662,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
19663,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
19664,Water,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
19665,Water,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
19666,Water,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19667,Water,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
19668,Water,Forest,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
19669,Water,Forest,NULL,Non_Water,Non_Wetland,Cropland,Forest,Grassland
19670,Water,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
19671,Water,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
19672,Water,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
19673,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
19674,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
19675,Water,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
19676,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
19677,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
19678,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
19679,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
19680,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
19681,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
19682,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
19683,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
19684,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
19685,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
19686,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
19687,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
19688,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
19689,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
19690,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
19691,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
19692,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
19693,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
19694,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
19695,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
19696,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
19697,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
19698,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
19699,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
19700,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
19701,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
19702,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
19703,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
19704,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
19705,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
19706,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19707,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
19708,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
19709,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
19710,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
19711,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
19712,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
19713,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
