Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMA_M_R
18473,Forest,Forest,NULL,Water,Non_Wetland,Water,Shrubland,Forest
18474,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
18475,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
18476,Forest,Forest,NULL,Water,Non_Wetland,Forest,Grassland,Forest
18477,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Water
18478,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
18479,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
18480,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
18481,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
18482,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
18483,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
18484,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
18485,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
18486,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
18487,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18488,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
18489,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
18490,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
18491,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
18492,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
18493,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
18494,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
18495,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
18496,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
18497,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
18498,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
18499,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
18500,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
18501,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
18502,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
18503,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Bareland
18504,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
18505,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
18506,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
18507,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
18508,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
18509,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
18510,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
18511,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
18512,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
18513,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
18514,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
18515,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
18516,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
18517,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
18518,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
18519,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
18520,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18521,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
18522,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
18523,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
18524,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
18525,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
18526,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18527,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18528,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
18529,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
18530,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
18531,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
18532,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
18533,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18534,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
18535,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18536,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
18537,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
18538,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
18539,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
18540,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
18541,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
18542,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
18543,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
18544,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
18545,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
18546,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
18547,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
18548,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
18549,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
18550,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
18551,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
18552,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
18553,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
18554,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
18555,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
18556,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
18557,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
18558,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
18559,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
18560,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
18561,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
18562,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
18563,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
18564,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
18565,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
18566,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
18567,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
18568,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
18569,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
18570,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
18571,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
18572,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
18573,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
18574,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
18575,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18576,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
18577,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
18578,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
18579,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
18580,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
18581,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18582,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18583,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
18584,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
18585,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
18586,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
18587,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
18588,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
18589,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
18590,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
18591,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
18592,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
18593,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
18594,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
18595,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
18596,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
18597,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
18598,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
18599,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
18600,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
18601,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
18602,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
18603,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
18604,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
18605,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
18606,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
18607,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
18608,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
18609,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
18610,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
18611,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
18612,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
18613,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
18614,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
18615,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
18616,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
18617,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
18618,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
18619,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
18620,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
18621,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
18622,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
18623,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
18624,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
18625,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
18626,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
18627,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
18628,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18629,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
18630,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
18631,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
18632,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
18633,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
18634,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
18635,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
18636,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
18637,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
18638,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
18639,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
18640,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
18641,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
18642,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
18643,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
18644,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
18645,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
18646,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
18647,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
18648,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
18649,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Cropland
18650,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
18651,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
18652,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
18653,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
18654,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
18655,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
18656,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
18657,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
18658,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
18659,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
18660,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Cropland
18661,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
18662,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
18663,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
18664,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
18665,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
18666,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
18667,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
18668,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
18669,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18670,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
18671,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
18672,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
18673,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
18674,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
18675,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
18676,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
18677,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
18678,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
18679,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
18680,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
18681,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
18682,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
18683,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
18684,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
18685,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
18686,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
18687,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
18688,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
18689,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
18690,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
18691,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
18692,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
18693,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
18694,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
18695,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
18696,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
18697,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
18698,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
18699,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
18700,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
18701,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
18702,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
18703,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
18704,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
18705,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
18706,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
18707,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
18708,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
18709,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
18710,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
18711,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
18712,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
18713,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
18714,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
18715,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
18716,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
18717,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
18718,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
18719,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
18720,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
18721,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
18722,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,NULL
18723,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
18724,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
18725,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
18726,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
18727,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
18728,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
18729,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
18730,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
18731,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
18732,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
18733,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
18734,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
18735,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
18736,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
18737,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
18738,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
18739,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
18740,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
18741,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
18742,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
18743,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
18744,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
18745,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
18746,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
18747,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
18748,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
18749,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
18750,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
18751,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
18752,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
18753,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Built-up
18754,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
18755,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
18756,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
18757,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Cropland
18758,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Built-up
18759,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
18760,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
18761,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Water
18762,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
18763,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
18764,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
18765,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
18766,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
18767,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
18768,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
18769,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
18770,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
18771,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
18772,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
18773,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
18774,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
18775,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18776,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
18777,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
18778,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
18779,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
18780,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
18781,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
18782,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
18783,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
18784,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
18785,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
18786,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
18787,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
18788,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
18789,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18790,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
18791,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
